"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","doe","date"
1,"1.playing",1,"1.Other","00:00:00.04","2015-09-01 16:25:00.00",4.62,0.2,1.34,0.356,"playing","Other","water","underwater","playing","02-09-15",2015-09-01 16:25:00.00
1,"1.playing",1,"1.Other","00:00.0","2015-09-01 16:25:00.01",4.62,0.372,1.48,0.532,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.01
1,"1.playing",1,"1.Other","24920","2015-09-01 16:25:00.05",4.65,0.876,1.244,0.92,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.05
1,"1.playing",1,"1.Other","24921","2015-09-01 16:25:00.13",4.62,1.016,0.728,0.748,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.13
1,"1.playing",1,"1.Other","24922","2015-09-01 16:25:00.17",4.68,1.168,0.952,1.208,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.17
1,"1.playing",1,"1.Other","24923","2015-09-01 16:25:00.21",4.59,0.836,0.632,1.228,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.21
1,"1.playing",1,"1.Other","24924","2015-09-01 16:25:00.25",4.53,0.632,0.084,0.924,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.25
1,"1.playing",1,"1.Other","24925","2015-09-01 16:25:00.26",4.43,0.312,0.18,0.92,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.26
1,"1.playing",1,"1.Other","24926","2015-09-01 16:25:00.31",4.37,-0.136,0.224,0.468,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.31
1,"1.playing",1,"1.Other","24927","2015-09-01 16:25:00.38",4.34,-0.064,0.644,-0.14,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.38
1,"1.playing",1,"1.Other","24928","2015-09-01 16:25:00.42",4.34,0.14,1.104,-0.16,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.42
1,"1.playing",1,"1.Other","24929","2015-09-01 16:25:00.46",4.31,-0.02,1.232,-0.28,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.46
1,"1.playing",1,"1.Other","24930","2015-09-01 16:25:00.50",4.28,-0.084,1.276,-0.38,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.50
1,"1.playing",1,"1.Other","24931","2015-09-01 16:25:00.52",4.28,0.096,0.88,-0.228,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.52
1,"1.playing",1,"1.Other","24932","2015-09-01 16:25:00.56",4.37,0.144,1.012,-0.068,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.56
1,"1.playing",1,"1.Other","24933","2015-09-01 16:25:00.63",4.34,0.344,1.112,0.024,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.63
1,"1.playing",1,"1.Other","24934","2015-09-01 16:25:00.67",4.4,0.38,1.284,0.428,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.67
1,"1.playing",1,"1.Other","24935","2015-09-01 16:25:00.71",4.34,0.596,1.452,0.58,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.71
1,"1.playing",1,"1.Other","24936","2015-09-01 16:25:00.75",4.25,0.612,1.28,0.612,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.75
1,"1.playing",1,"1.Other","24937","2015-09-01 16:25:00.77",4.06,0.452,1.512,0.488,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.77
1,"1.playing",1,"1.Other","24938","2015-09-01 16:25:00.81",4.09,0.28,0.964,0.068,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.81
1,"1.playing",1,"1.Other","24939","2015-09-01 16:25:00.88",4.25,0.152,0.692,0.484,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.88
1,"1.playing",1,"1.Other","24940","2015-09-01 16:25:00.92",4.12,0.32,1.192,0.024,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.92
1,"1.playing",1,"1.Other","24941","2015-09-01 16:25:00.97",4.21,0.004,1.156,-0.112,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:00.97
1,"1.playing",1,"1.Other","24942","2015-09-01 16:25:01.00",4.25,0.056,1.208,-0.104,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.00
1,"1.playing",1,"1.Other","24943","2015-09-01 16:25:01.02",4.15,-0.152,1.424,-0.408,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.02
1,"1.playing",1,"1.Other","24944","2015-09-01 16:25:01.06",4.28,-0.872,1.564,0.408,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.06
1,"1.playing",1,"1.Other","24945","2015-09-01 16:25:01.13",4.28,-0.052,0.912,0.34,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.13
1,"1.playing",1,"1.Other","24946","2015-09-01 16:25:01.18",4.25,0.496,0.736,0.744,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.18
1,"1.playing",1,"1.Other","24947","2015-09-01 16:25:01.22",4.09,0.18,1.596,0.296,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.22
1,"1.playing",1,"1.Other","24948","2015-09-01 16:25:01.25",3.93,0.076,1.464,-0.072,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.25
1,"1.playing",1,"1.Other","24949","2015-09-01 16:25:01.27",3.93,-0.28,1.272,0.148,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.27
1,"1.playing",1,"1.Other","24950","2015-09-01 16:25:01.31",3.93,-0.34,1.1,-0.02,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.31
1,"1.playing",1,"1.Other","24951","2015-09-01 16:25:01.39",4,-0.284,1.048,0.208,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.39
1,"1.playing",1,"1.Other","24952","2015-09-01 16:25:01.43",4.03,-0.476,0.976,0.284,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.43
1,"1.playing",1,"1.Other","24953","2015-09-01 16:25:01.47",4.06,-0.28,1.12,0.284,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.47
1,"1.playing",1,"1.Other","24954","2015-09-01 16:25:01.50",4.09,-0.152,1.132,0.456,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.50
1,"1.playing",1,"1.Other","24955","2015-09-01 16:25:01.52",4.09,-0.092,1.252,0.396,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.52
1,"1.playing",1,"1.Other","24956","2015-09-01 16:25:01.57",4.09,0.272,1.156,0.28,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.57
1,"1.playing",1,"1.Other","24957","2015-09-01 16:25:01.64",4.06,0.308,1.444,0.336,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.64
1,"1.playing",1,"1.Other","24958","2015-09-01 16:25:01.68",4.03,0.164,0.928,0.196,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.68
1,"1.playing",1,"1.Other","24959","2015-09-01 16:25:01.72",3.96,0.316,0.672,0.18,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.72
1,"1.playing",1,"1.Other","24960","2015-09-01 16:25:01.75",3.96,0.404,0.756,0.324,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.75
1,"1.playing",1,"1.Other","24961","2015-09-01 16:25:01.78",3.93,0.336,0.836,0.552,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.78
1,"1.playing",1,"1.Other","24962","2015-09-01 16:25:01.82",3.9,0.352,0.628,0.408,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.82
1,"1.playing",1,"1.Other","24963","2015-09-01 16:25:01.89",3.9,0.284,0.8,0.432,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.89
1,"1.playing",1,"1.Other","24964","2015-09-01 16:25:01.93",3.9,0.38,0.956,0.332,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.93
1,"1.playing",1,"1.Other","24965","2015-09-01 16:25:01.97",3.9,0.404,0.972,0.248,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:01.97
1,"1.playing",1,"1.Other","24966","2015-09-01 16:25:02.00",3.9,0.396,0.98,0.12,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:02.00
1,"1.playing",1,"1.Other","24967","2015-09-01 16:25:02.03",3.87,0.352,1.016,0.088,"playing","Other","water","underwater","","02-09-15",2015-09-01 16:25:02.03
1,"1.out",2,"2.Other","24968","2015-09-01 16:25:02.07",3.87,0.376,0.988,0.092,"out","Other","land","land","out","02-09-15",2015-09-01 16:25:02.07
1,"1.out",2,"2.Other","24969","2015-09-01 16:25:02.14",3.87,0.268,0.884,-0.064,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.14
1,"1.out",2,"2.Other","24970","2015-09-01 16:25:02.18",3.87,0.272,0.916,-0.012,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.18
1,"1.out",2,"2.Other","24971","2015-09-01 16:25:02.23",3.87,0.248,0.932,-0.092,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.23
1,"1.out",2,"2.Other","24972","2015-09-01 16:25:02.25",3.87,0.188,0.972,-0.132,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.25
1,"1.out",2,"2.Other","24973","2015-09-01 16:25:02.28",3.84,0.176,0.984,-0.2,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.28
1,"1.out",2,"2.Other","24974","2015-09-01 16:25:02.32",3.84,0.14,0.984,-0.204,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.32
1,"1.out",2,"2.Other","24975","2015-09-01 16:25:02.39",3.84,0.144,0.996,-0.288,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.39
1,"1.out",2,"2.Other","24976","2015-09-01 16:25:02.44",3.81,0.108,1.024,-0.188,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.44
1,"1.out",2,"2.Other","24977","2015-09-01 16:25:02.48",3.78,0.088,0.996,-0.192,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.48
1,"1.out",2,"2.Other","24978","2015-09-01 16:25:02.50",3.78,0.128,1.02,-0.188,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.50
1,"1.out",2,"2.Other","24979","2015-09-01 16:25:02.53",3.78,0.128,1.08,-0.156,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.53
1,"1.out",2,"2.Other","24980","2015-09-01 16:25:02.57",3.75,0.1,1.14,-0.068,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.57
1,"1.out",2,"2.Other","24981","2015-09-01 16:25:02.65",3.71,0.104,0.948,-0.072,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.65
1,"1.out",2,"2.Other","24982","2015-09-01 16:25:02.69",3.71,0.108,0.912,-0.008,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.69
1,"1.out",2,"2.Other","24983","2015-09-01 16:25:02.73",3.71,0.14,0.952,0.012,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.73
1,"1.out",2,"2.Other","24984","2015-09-01 16:25:02.75",3.71,0.148,0.74,0.088,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.75
1,"1.out",2,"2.Other","24985","2015-09-01 16:25:02.78",3.71,0.176,0.836,-0.092,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.78
1,"1.out",2,"2.Other","24986","2015-09-01 16:25:02.83",3.71,0.072,0.964,-0.208,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.83
1,"1.out",2,"2.Other","24987","2015-09-01 16:25:02.90",3.75,0.008,0.964,-0.204,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.90
1,"1.out",2,"2.Other","24988","2015-09-01 16:25:02.94",3.75,0.02,1,-0.18,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.94
1,"1.out",2,"2.Other","24989","2015-09-01 16:25:02.98",3.75,0.02,1.072,-0.184,"out","Other","land","land","","02-09-15",2015-09-01 16:25:02.98
1,"1.out",2,"2.Other","24990","2015-09-01 16:25:03.00",3.75,0.024,1.18,-0.128,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.00
1,"1.out",2,"2.Other","24991","2015-09-01 16:25:03.04",3.75,0.02,1.192,-0.088,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.04
1,"1.out",2,"2.Other","24992","2015-09-01 16:25:03.08",3.78,-0.044,1.104,-0.084,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.08
1,"1.out",2,"2.Other","24993","2015-09-01 16:25:03.15",3.75,-0.016,1.072,-0.168,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.15
1,"1.out",2,"2.Other","24994","2015-09-01 16:25:03.19",3.75,0.016,1.02,-0.136,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.19
1,"1.out",2,"2.Other","24995","2015-09-01 16:25:03.23",3.75,-0.064,0.936,-0.08,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.23
1,"1.out",2,"2.Other","24996","2015-09-01 16:25:03.25",3.71,-0.084,0.864,-0.084,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.25
1,"1.out",2,"2.Other","24997","2015-09-01 16:25:03.29",3.68,-0.124,0.876,-0.144,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.29
1,"1.out",2,"2.Other","24998","2015-09-01 16:25:03.33",3.68,-0.116,0.976,-0.088,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.33
1,"1.out",2,"2.Other","24999","2015-09-01 16:25:03.40",3.68,-0.096,1.008,-0.148,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.40
1,"1.out",2,"2.Other","25000","2015-09-01 16:25:03.44",3.68,-0.048,1.296,-0.164,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.44
1,"1.out",2,"2.Other","25001","2015-09-01 16:25:03.49",3.68,0.1,1.272,-0.292,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.49
1,"1.out",2,"2.Other","25002","2015-09-01 16:25:03.50",3.65,0.124,1.416,-0.216,"out","Other","land","land","","02-09-15",2015-09-01 16:25:03.50
1,"1.slow",3,"3.Travelling","25003","2015-09-01 16:25:03.54",3.62,0.164,1.484,-0.096,"slow","Travelling","land","land","slow","02-09-15",2015-09-01 16:25:03.54
1,"1.slow",3,"3.Travelling","25004","2015-09-01 16:25:03.58",3.53,0.236,1.416,-0.176,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:03.58
1,"1.slow",3,"3.Travelling","25005","2015-09-01 16:25:03.65",3.53,0.128,1.384,-0.224,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:03.65
1,"1.slow",3,"3.Travelling","25006","2015-09-01 16:25:03.70",3.46,0.292,1.288,-0.204,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:03.70
1,"1.slow",3,"3.Travelling","25007","2015-09-01 16:25:03.74",3.43,0.396,1.04,-0.18,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:03.74
1,"1.slow",3,"3.Travelling","25008","2015-09-01 16:25:03.75",3.4,0.336,0.928,-0.108,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:03.75
1,"1.slow",3,"3.Travelling","25009","2015-09-01 16:25:03.79",3.34,0.216,0.92,-0.088,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:03.79
1,"1.slow",3,"3.Travelling","25010","2015-09-01 16:25:03.83",3.31,0.072,0.724,-0.148,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:03.83
1,"1.slow",3,"3.Travelling","25011","2015-09-01 16:25:03.91",3.31,-0.048,0.332,-0.124,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:03.91
1,"1.slow",3,"3.Travelling","25012","2015-09-01 16:25:03.95",3.34,-0.252,-0.288,0.116,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:03.95
1,"1.slow",3,"3.Travelling","25013","2015-09-01 16:25:03.99",3.37,-0.356,-0.508,0.564,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:03.99
1,"1.slow",3,"3.Travelling","25014","2015-09-01 16:25:04.00",3.37,-0.48,-0.624,0.848,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.00
1,"1.slow",3,"3.Travelling","25015","2015-09-01 16:25:04.04",3.34,-0.34,-0.624,0.86,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.04
1,"1.slow",3,"3.Travelling","25016","2015-09-01 16:25:04.09",3.34,-0.216,-0.532,1.204,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.09
1,"1.slow",3,"3.Travelling","25017","2015-09-01 16:25:04.16",3.34,-0.068,-0.616,1.372,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.16
1,"1.slow",3,"3.Travelling","25018","2015-09-01 16:25:04.20",3.34,0.336,-0.272,1.612,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.20
1,"1.slow",3,"3.Travelling","25019","2015-09-01 16:25:04.24",3.34,0.788,-0.396,1.648,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.24
1,"1.slow",3,"3.Travelling","25020","2015-09-01 16:25:04.25",3.28,0.916,-0.716,1.648,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.25
1,"1.slow",3,"3.Travelling","25021","2015-09-01 16:25:04.30",3.12,1.016,-0.764,1.364,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.30
1,"1.slow",3,"3.Travelling","25022","2015-09-01 16:25:04.34",2.93,1.124,-1.06,1.028,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.34
1,"1.slow",3,"3.Travelling","25023","2015-09-01 16:25:04.41",2.75,1.228,-0.192,0.74,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.41
1,"1.slow",3,"3.Travelling","25024","2015-09-01 16:25:04.45",2.53,1.048,0.132,0.576,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.45
1,"1.slow",3,"3.Travelling","25025","2015-09-01 16:25:04.49",2.53,0.744,0.44,0.432,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.49
1,"1.slow",3,"3.Travelling","25026","2015-09-01 16:25:04.51",2.56,0.324,0.412,0.492,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.51
1,"1.slow",3,"3.Travelling","25027","2015-09-01 16:25:04.55",2.56,-0.06,0.032,0.788,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.55
1,"1.slow",3,"3.Travelling","25028","2015-09-01 16:25:04.59",2.56,0.248,-0.192,1.512,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.59
1,"1.slow",3,"3.Travelling","25029","2015-09-01 16:25:04.66",2.5,0.524,0.816,2.032,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.66
1,"1.slow",3,"3.Travelling","25030","2015-09-01 16:25:04.70",2.5,0.524,0.992,2.144,"slow","Travelling","land","land","","02-09-15",2015-09-01 16:25:04.70
2,"2.out",4,"4.Other","25031","2015-09-01 16:25:04.75",2.37,0.988,1.156,1.924,"out","Other","land","land","out","02-09-15",2015-09-01 16:25:04.75
2,"2.out",4,"4.Other","25032","2015-09-01 16:25:04.76",2.28,1.568,1.152,1.368,"out","Other","land","land","","02-09-15",2015-09-01 16:25:04.76
2,"2.out",4,"4.Other","25033","2015-09-01 16:25:04.80",2.46,1.44,1.008,0.972,"out","Other","land","land","","02-09-15",2015-09-01 16:25:04.80
2,"2.out",4,"4.Other","25034","2015-09-01 16:25:04.84",2.46,1.212,0.42,0.336,"out","Other","land","land","","02-09-15",2015-09-01 16:25:04.84
2,"2.out",4,"4.Other","25035","2015-09-01 16:25:04.91",2.46,1.1,0.208,0.08,"out","Other","land","land","","02-09-15",2015-09-01 16:25:04.91
2,"2.out",4,"4.Other","25036","2015-09-01 16:25:04.96",2.46,0.952,0.16,0.036,"out","Other","land","land","","02-09-15",2015-09-01 16:25:04.96
2,"2.out",4,"4.Other","25037","2015-09-01 16:25:05.00",2.46,0.608,0.064,-0.192,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.00
2,"2.out",4,"4.Other","25038","2015-09-01 16:25:05.01",2.46,0.816,-0.092,-0.332,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.01
2,"2.out",4,"4.Other","25039","2015-09-01 16:25:05.05",2.46,0.3,-0.184,-0.492,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.05
2,"2.out",4,"4.Other","25040","2015-09-01 16:25:05.09",2.46,-0.564,-0.084,-0.26,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.09
2,"2.out",4,"4.Other","25041","2015-09-01 16:25:05.17",2.46,-0.348,-0.068,-0.22,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.17
2,"2.out",4,"4.Other","25042","2015-09-01 16:25:05.21",2.46,-0.036,-0.064,-0.48,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.21
2,"2.out",4,"4.Other","25043","2015-09-01 16:25:05.25",2.46,-0.008,-0.116,-0.072,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.25
2,"2.out",4,"4.Other","25044","2015-09-01 16:25:05.26",2.46,-0.992,-0.376,-0.328,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.26
2,"2.out",4,"4.Other","25045","2015-09-01 16:25:05.30",2.46,-0.648,0.388,0.908,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.30
2,"2.out",4,"4.Other","25046","2015-09-01 16:25:05.38",2.46,-0.176,0.588,1.416,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.38
2,"2.out",4,"4.Other","25047","2015-09-01 16:25:05.42",2.46,0.328,0.224,1.356,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.42
2,"2.out",4,"4.Other","25048","2015-09-01 16:25:05.46",2.46,0.684,0.7,1.324,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.46
2,"2.out",4,"4.Other","25049","2015-09-01 16:25:05.50",2.46,0.584,0.836,0.72,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.50
2,"2.out",4,"4.Other","25050","2015-09-01 16:25:05.51",2.46,0.58,0.82,0.2,"out","Other","land","land","","02-09-15",2015-09-01 16:25:05.51
1,"1.moving",5,"5.Travelling","25051","2015-09-01 16:25:05.56",2.46,0.056,0.88,0.152,"moving","Travelling","land","land","moving","02-09-15",2015-09-01 16:25:05.56
1,"1.moving",5,"5.Travelling","25052","2015-09-01 16:25:05.63",2.46,0.036,0.628,0.076,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:05.63
1,"1.moving",5,"5.Travelling","25053","2015-09-01 16:25:05.67",2.46,0.224,0.288,-0.048,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:05.67
1,"1.moving",5,"5.Travelling","25054","2015-09-01 16:25:05.71",2.46,0.444,0.04,-0.196,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:05.71
1,"1.moving",5,"5.Travelling","25055","2015-09-01 16:25:05.75",2.43,0.572,-0.124,-0.108,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:05.75
1,"1.moving",5,"5.Travelling","25056","2015-09-01 16:25:05.77",2.46,0.764,-0.092,-0.108,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:05.77
1,"1.moving",5,"5.Travelling","25057","2015-09-01 16:25:05.81",2.46,0.74,0.104,-0.236,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:05.81
1,"1.moving",5,"5.Travelling","25058","2015-09-01 16:25:05.88",2.46,0.74,0.144,-0.272,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:05.88
1,"1.moving",5,"5.Travelling","25059","2015-09-01 16:25:05.92",2.46,1.292,0.324,-0.596,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:05.92
1,"1.moving",5,"5.Travelling","25060","2015-09-01 16:25:05.96",2.46,0.584,0.712,1.976,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:05.96
1,"1.moving",5,"5.Travelling","25061","2015-09-01 16:25:06.00",2.46,-0.364,0.78,1.868,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.00
1,"1.moving",5,"5.Travelling","25062","2015-09-01 16:25:06.02",2.46,-0.312,2.072,2.056,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.02
1,"1.moving",5,"5.Travelling","25063","2015-09-01 16:25:06.06",2.46,-0.072,1.028,1.788,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.06
1,"1.moving",5,"5.Travelling","25064","2015-09-01 16:25:06.13",2.46,0.14,0.844,1.628,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.13
1,"1.moving",5,"5.Travelling","25065","2015-09-01 16:25:06.17",2.46,0.188,0.736,0.712,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.17
1,"1.moving",5,"5.Travelling","25066","2015-09-01 16:25:06.22",2.46,0.124,0.48,0.284,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.22
1,"1.moving",5,"5.Travelling","25067","2015-09-01 16:25:06.25",2.46,0.584,0.112,0.16,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.25
1,"1.moving",5,"5.Travelling","25068","2015-09-01 16:25:06.27",2.43,1.704,-0.272,0.264,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.27
1,"1.moving",5,"5.Travelling","25069","2015-09-01 16:25:06.31",2.46,1.704,0.272,0.172,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.31
1,"1.moving",5,"5.Travelling","25070","2015-09-01 16:25:06.38",2.46,1.512,0.308,0.08,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.38
1,"1.moving",5,"5.Travelling","25071","2015-09-01 16:25:06.43",2.46,0.764,-0.024,-0.204,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.43
1,"1.moving",5,"5.Travelling","25072","2015-09-01 16:25:06.47",2.43,0.1,-0.06,-0.596,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.47
1,"1.moving",5,"5.Travelling","25073","2015-09-01 16:25:06.50",2.46,0.072,-0.364,-0.368,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.50
1,"1.moving",5,"5.Travelling","25074","2015-09-01 16:25:06.52",2.46,0.212,-0.632,0.192,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.52
1,"1.moving",5,"5.Travelling","25075","2015-09-01 16:25:06.56",2.43,-0.052,0.468,0.564,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.56
1,"1.moving",5,"5.Travelling","25076","2015-09-01 16:25:06.64",2.43,-0.08,0.916,0.984,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.64
1,"1.moving",5,"5.Travelling","25077","2015-09-01 16:25:06.68",2.43,-0.024,1.088,1.076,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.68
1,"1.moving",5,"5.Travelling","25078","2015-09-01 16:25:06.72",2.43,0.78,0.892,1.06,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.72
1,"1.moving",5,"5.Travelling","25079","2015-09-01 16:25:06.75",2.43,0.948,0.74,0.592,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.75
1,"1.moving",5,"5.Travelling","25080","2015-09-01 16:25:06.77",2.43,0.692,1.036,0.264,"moving","Travelling","land","land","","02-09-15",2015-09-01 16:25:06.77
