"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.moving",1,"1.Travelling","00:00:00.04","2014-11-01 16:32:03.00",0.65,0.308,-0.008,0.804,"moving","Travelling","land","land","moving",2014-11-01 16:32:03.00,"25-08-14"
1,"1.moving",1,"1.Travelling","00:00.0","2014-11-01 16:32:03.00",0.68,0.428,0.38,1.144,"moving","Travelling","land","land","",2014-11-01 16:32:03.00,"25-08-14"
1,"1.moving",1,"1.Travelling","19537","2014-11-01 16:32:03.02",0.68,0.152,0.512,1.512,"moving","Travelling","land","land","",2014-11-01 16:32:03.02,"25-08-14"
1,"1.moving",1,"1.Travelling","19538","2014-11-01 16:32:03.13",0.65,0.184,-0.516,1.008,"moving","Travelling","land","land","",2014-11-01 16:32:03.13,"25-08-14"
1,"1.moving",1,"1.Travelling","19539","2014-11-01 16:32:03.17",0.68,0.352,-0.356,0.508,"moving","Travelling","land","land","",2014-11-01 16:32:03.17,"25-08-14"
1,"1.moving",1,"1.Travelling","19540","2014-11-01 16:32:03.21",0.65,0.548,-0.604,0.884,"moving","Travelling","land","land","",2014-11-01 16:32:03.21,"25-08-14"
1,"1.moving",1,"1.Travelling","19541","2014-11-01 16:32:03.25",0.65,0.788,-0.64,0.428,"moving","Travelling","land","land","",2014-11-01 16:32:03.25,"25-08-14"
1,"1.moving",1,"1.Travelling","19542","2014-11-01 16:32:03.25",0.65,0.712,0.072,0.124,"moving","Travelling","land","land","",2014-11-01 16:32:03.25,"25-08-14"
1,"1.moving",1,"1.Travelling","19543","2014-11-01 16:32:03.28",0.65,0.456,0.768,0.56,"moving","Travelling","land","land","",2014-11-01 16:32:03.28,"25-08-14"
1,"1.moving",1,"1.Travelling","19544","2014-11-01 16:32:03.38",0.65,0.628,0.384,1.024,"moving","Travelling","land","land","",2014-11-01 16:32:03.38,"25-08-14"
1,"1.moving",1,"1.Travelling","19545","2014-11-01 16:32:03.42",0.65,0.356,-0.364,1.4,"moving","Travelling","land","land","",2014-11-01 16:32:03.42,"25-08-14"
1,"1.moving",1,"1.Travelling","19546","2014-11-01 16:32:03.46",0.65,0.46,-0.472,0.804,"moving","Travelling","land","land","",2014-11-01 16:32:03.46,"25-08-14"
1,"1.moving",1,"1.Travelling","19547","2014-11-01 16:32:03.50",0.65,0.38,-0.7,0.968,"moving","Travelling","land","land","",2014-11-01 16:32:03.50,"25-08-14"
1,"1.moving",1,"1.Travelling","19548","2014-11-01 16:32:03.50",0.65,0.492,-0.672,0.952,"moving","Travelling","land","land","",2014-11-01 16:32:03.50,"25-08-14"
1,"1.moving",1,"1.Travelling","19549","2014-11-01 16:32:03.53",0.65,0.216,-0.584,0.792,"moving","Travelling","land","land","",2014-11-01 16:32:03.53,"25-08-14"
1,"1.moving",1,"1.Travelling","19550","2014-11-01 16:32:03.63",0.65,0.568,-0.472,0.38,"moving","Travelling","land","land","",2014-11-01 16:32:03.63,"25-08-14"
1,"1.moving",1,"1.Travelling","19551","2014-11-01 16:32:03.67",0.65,0.292,0.596,-0.096,"moving","Travelling","land","land","",2014-11-01 16:32:03.67,"25-08-14"
1,"1.moving",1,"1.Travelling","19552","2014-11-01 16:32:03.71",0.65,0.552,0.984,0.292,"moving","Travelling","land","land","",2014-11-01 16:32:03.71,"25-08-14"
1,"1.moving",1,"1.Travelling","19553","2014-11-01 16:32:03.75",0.65,0.608,-0.608,0.172,"moving","Travelling","land","land","",2014-11-01 16:32:03.75,"25-08-14"
1,"1.moving",1,"1.Travelling","19554","2014-11-01 16:32:03.75",0.65,0.104,-0.752,0.4,"moving","Travelling","land","land","",2014-11-01 16:32:03.75,"25-08-14"
1,"1.moving",1,"1.Travelling","19555","2014-11-01 16:32:03.78",0.65,0.448,-0.708,0.532,"moving","Travelling","land","land","",2014-11-01 16:32:03.78,"25-08-14"
1,"1.moving",1,"1.Travelling","19556","2014-11-01 16:32:03.88",0.65,0.336,-0.864,0.624,"moving","Travelling","land","land","",2014-11-01 16:32:03.88,"25-08-14"
1,"1.moving",1,"1.Travelling","19557","2014-11-01 16:32:03.92",0.65,0.416,-0.764,0.656,"moving","Travelling","land","land","",2014-11-01 16:32:03.92,"25-08-14"
1,"1.moving",1,"1.Travelling","19558","2014-11-01 16:32:03.97",0.65,0.632,-0.58,0.756,"moving","Travelling","land","land","",2014-11-01 16:32:03.97,"25-08-14"
1,"1.moving",1,"1.Travelling","19559","2014-11-01 16:32:04.00",0.65,0.708,-0.844,0.752,"moving","Travelling","land","land","",2014-11-01 16:32:04.00,"25-08-14"
1,"1.moving",1,"1.Travelling","19560","2014-11-01 16:32:04.00",0.65,0.504,-0.968,1.092,"moving","Travelling","land","land","",2014-11-01 16:32:04.00,"25-08-14"
1,"1.moving",1,"1.Travelling","19561","2014-11-01 16:32:04.03",0.65,0.34,-0.488,1.032,"moving","Travelling","land","land","",2014-11-01 16:32:04.03,"25-08-14"
