"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.sitting",1,"1.Resting","00:00:00.04","2014-11-01 15:09:30.00",1.31,0.436,-0.036,0.84,"sitting","Resting","land","land","sitting",2014-11-01 15:09:30.00,"24-08-14"
1,"1.sitting",1,"1.Resting","25001","2014-11-01 15:09:30.00",1.31,0.428,-0.06,0.836,"sitting","Resting","land","land","",2014-11-01 15:09:30.00,"24-08-14"
1,"1.sitting",1,"1.Resting","25002","2014-11-01 15:09:30.02",1.31,0.432,-0.076,0.852,"sitting","Resting","land","land","",2014-11-01 15:09:30.02,"24-08-14"
1,"1.sitting",1,"1.Resting","25003","2014-11-01 15:09:30.13",1.31,0.416,-0.06,0.84,"sitting","Resting","land","land","",2014-11-01 15:09:30.13,"24-08-14"
1,"1.sitting",1,"1.Resting","25004","2014-11-01 15:09:30.17",1.31,0.412,-0.076,0.852,"sitting","Resting","land","land","",2014-11-01 15:09:30.17,"24-08-14"
1,"1.sitting",1,"1.Resting","25005","2014-11-01 15:09:30.21",1.31,0.416,-0.068,0.868,"sitting","Resting","land","land","",2014-11-01 15:09:30.21,"24-08-14"
1,"1.sitting",1,"1.Resting","25006","2014-11-01 15:09:30.25",1.31,0.416,-0.052,0.856,"sitting","Resting","land","land","",2014-11-01 15:09:30.25,"24-08-14"
1,"1.sitting",1,"1.Resting","25007","2014-11-01 15:09:30.25",1.31,0.416,-0.044,0.848,"sitting","Resting","land","land","",2014-11-01 15:09:30.25,"24-08-14"
1,"1.sitting",1,"1.Resting","25008","2014-11-01 15:09:30.28",1.31,0.428,-0.06,0.84,"sitting","Resting","land","land","",2014-11-01 15:09:30.28,"24-08-14"
1,"1.sitting",1,"1.Resting","25009","2014-11-01 15:09:30.38",1.31,0.44,-0.036,0.884,"sitting","Resting","land","land","",2014-11-01 15:09:30.38,"24-08-14"
1,"1.sitting",1,"1.Resting","25010","2014-11-01 15:09:30.42",1.31,0.412,-0.016,0.832,"sitting","Resting","land","land","",2014-11-01 15:09:30.42,"24-08-14"
1,"1.sitting",1,"1.Resting","25011","2014-11-01 15:09:30.46",1.31,0.464,-0.052,0.852,"sitting","Resting","land","land","",2014-11-01 15:09:30.46,"24-08-14"
1,"1.sitting",1,"1.Resting","25012","2014-11-01 15:09:30.50",1.31,0.448,-0.032,0.852,"sitting","Resting","land","land","",2014-11-01 15:09:30.50,"24-08-14"
