"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.sitting",1,"1.Resting","00:00:00.04","2014-11-01 14:42:04.00",0.46,0.78,0.484,0.436,"sitting","Resting","land","land","sitting",2014-11-01 14:42:04.00,"31-10-14"
1,"1.sitting",1,"1.Resting","00:00.0","2014-11-01 14:42:04.00",0.5,0.764,0.496,0.44,"sitting","Resting","land","land","",2014-11-01 14:42:04.00,"31-10-14"
1,"1.sitting",1,"1.Resting","4153","2014-11-01 14:42:04.02",0.46,0.756,0.5,0.432,"sitting","Resting","land","land","",2014-11-01 14:42:04.02,"31-10-14"
1,"1.sitting",1,"1.Resting","4154","2014-11-01 14:42:04.13",0.46,0.736,0.496,0.424,"sitting","Resting","land","land","",2014-11-01 14:42:04.13,"31-10-14"
1,"1.sitting",1,"1.Resting","4155","2014-11-01 14:42:04.17",0.46,0.748,0.48,0.44,"sitting","Resting","land","land","",2014-11-01 14:42:04.17,"31-10-14"
1,"1.sitting",1,"1.Resting","4156","2014-11-01 14:42:04.21",0.46,0.76,0.48,0.444,"sitting","Resting","land","land","",2014-11-01 14:42:04.21,"31-10-14"
1,"1.sitting",1,"1.Resting","4157","2014-11-01 14:42:04.25",0.5,0.756,0.456,0.448,"sitting","Resting","land","land","",2014-11-01 14:42:04.25,"31-10-14"
1,"1.sitting",1,"1.Resting","4158","2014-11-01 14:42:04.25",0.46,0.756,0.436,0.44,"sitting","Resting","land","land","",2014-11-01 14:42:04.25,"31-10-14"
1,"1.sitting",1,"1.Resting","4159","2014-11-01 14:42:04.28",0.46,0.756,0.444,0.468,"sitting","Resting","land","land","",2014-11-01 14:42:04.28,"31-10-14"
1,"1.sitting",1,"1.Resting","4160","2014-11-01 14:42:04.38",0.46,0.764,0.452,0.476,"sitting","Resting","land","land","",2014-11-01 14:42:04.38,"31-10-14"
1,"1.sitting",1,"1.Resting","4161","2014-11-01 14:42:04.42",0.46,0.768,0.428,0.452,"sitting","Resting","land","land","",2014-11-01 14:42:04.42,"31-10-14"
1,"1.sitting",1,"1.Resting","4162","2014-11-01 14:42:04.46",0.5,0.776,0.412,0.44,"sitting","Resting","land","land","",2014-11-01 14:42:04.46,"31-10-14"
1,"1.sitting",1,"1.Resting","4163","2014-11-01 14:42:04.50",0.46,0.8,0.4,0.472,"sitting","Resting","land","land","",2014-11-01 14:42:04.50,"31-10-14"
1,"1.sitting",1,"1.Resting","4164","2014-11-01 14:42:04.50",0.46,0.796,0.388,0.456,"sitting","Resting","land","land","",2014-11-01 14:42:04.50,"31-10-14"
1,"1.sitting",1,"1.Resting","4165","2014-11-01 14:42:04.53",0.46,0.784,0.404,0.46,"sitting","Resting","land","land","",2014-11-01 14:42:04.53,"31-10-14"
1,"1.sitting",1,"1.Resting","4166","2014-11-01 14:42:04.63",0.5,0.776,0.388,0.456,"sitting","Resting","land","land","",2014-11-01 14:42:04.63,"31-10-14"
1,"1.sitting",1,"1.Resting","4167","2014-11-01 14:42:04.67",0.46,0.784,0.372,0.444,"sitting","Resting","land","land","",2014-11-01 14:42:04.67,"31-10-14"
1,"1.sitting",1,"1.Resting","4168","2014-11-01 14:42:04.71",0.46,0.788,0.368,0.448,"sitting","Resting","land","land","",2014-11-01 14:42:04.71,"31-10-14"
1,"1.moving",2,"2.Travelling","4169","2014-11-01 14:42:04.75",0.5,0.824,0.356,0.456,"moving","Travelling","land","land","moving",2014-11-01 14:42:04.75,"31-10-14"
1,"1.moving",2,"2.Travelling","4170","2014-11-01 14:42:04.75",0.5,0.836,0.34,0.456,"moving","Travelling","land","land","",2014-11-01 14:42:04.75,"31-10-14"
1,"1.moving",2,"2.Travelling","4171","2014-11-01 14:42:04.78",0.46,0.844,0.344,0.46,"moving","Travelling","land","land","",2014-11-01 14:42:04.78,"31-10-14"
1,"1.moving",2,"2.Travelling","4172","2014-11-01 14:42:04.88",0.46,0.844,0.332,0.468,"moving","Travelling","land","land","",2014-11-01 14:42:04.88,"31-10-14"
1,"1.moving",2,"2.Travelling","4173","2014-11-01 14:42:04.92",0.5,0.856,0.32,0.46,"moving","Travelling","land","land","",2014-11-01 14:42:04.92,"31-10-14"
1,"1.moving",2,"2.Travelling","4174","2014-11-01 14:42:04.97",0.46,0.816,0.252,0.452,"moving","Travelling","land","land","",2014-11-01 14:42:04.97,"31-10-14"
1,"1.moving",2,"2.Travelling","4175","2014-11-01 14:42:05.00",0.46,0.916,0.352,0.512,"moving","Travelling","land","land","",2014-11-01 14:42:05.00,"31-10-14"
1,"1.moving",2,"2.Travelling","4176","2014-11-01 14:42:05.00",0.5,0.9,0.252,0.428,"moving","Travelling","land","land","",2014-11-01 14:42:05.00,"31-10-14"
1,"1.moving",2,"2.Travelling","4177","2014-11-01 14:42:05.03",0.46,0.868,0.368,0.492,"moving","Travelling","land","land","",2014-11-01 14:42:05.03,"31-10-14"
1,"1.moving",2,"2.Travelling","4178","2014-11-01 14:42:05.13",0.46,1.052,0.172,0.452,"moving","Travelling","land","land","",2014-11-01 14:42:05.13,"31-10-14"
1,"1.moving",2,"2.Travelling","4179","2014-11-01 14:42:05.18",0.46,0.912,0.008,0.52,"moving","Travelling","land","land","",2014-11-01 14:42:05.18,"31-10-14"
1,"1.moving",2,"2.Travelling","4180","2014-11-01 14:42:05.22",0.46,1,0.02,0.396,"moving","Travelling","land","land","",2014-11-01 14:42:05.22,"31-10-14"
1,"1.moving",2,"2.Travelling","4181","2014-11-01 14:42:05.25",0.46,1.072,-0.22,0.196,"moving","Travelling","land","land","",2014-11-01 14:42:05.25,"31-10-14"
1,"1.moving",2,"2.Travelling","4182","2014-11-01 14:42:05.25",0.46,1.368,-0.14,0.208,"moving","Travelling","land","land","",2014-11-01 14:42:05.25,"31-10-14"
1,"1.moving",2,"2.Travelling","4183","2014-11-01 14:42:05.28",0.46,1.16,-0.264,0.408,"moving","Travelling","land","land","",2014-11-01 14:42:05.28,"31-10-14"
1,"1.moving",2,"2.Travelling","4184","2014-11-01 14:42:05.39",0.46,1.096,-0.284,0.276,"moving","Travelling","land","land","",2014-11-01 14:42:05.39,"31-10-14"
1,"1.moving",2,"2.Travelling","4185","2014-11-01 14:42:05.43",0.46,1.16,0.356,0.836,"moving","Travelling","land","land","",2014-11-01 14:42:05.43,"31-10-14"
1,"1.moving",2,"2.Travelling","4186","2014-11-01 14:42:05.47",0.46,0.588,0.124,0.82,"moving","Travelling","land","land","",2014-11-01 14:42:05.47,"31-10-14"
1,"1.moving",2,"2.Travelling","4187","2014-11-01 14:42:05.50",0.46,0.28,0.42,0.84,"moving","Travelling","land","land","",2014-11-01 14:42:05.50,"31-10-14"
1,"1.moving",2,"2.Travelling","4188","2014-11-01 14:42:05.50",0.46,0.184,0.64,0.524,"moving","Travelling","land","land","",2014-11-01 14:42:05.50,"31-10-14"
1,"1.moving",2,"2.Travelling","4189","2014-11-01 14:42:05.54",0.5,0.008,0.328,0.916,"moving","Travelling","land","land","",2014-11-01 14:42:05.54,"31-10-14"
1,"1.moving",2,"2.Travelling","4190","2014-11-01 14:42:05.64",0.46,-0.256,0.592,0.848,"moving","Travelling","land","land","",2014-11-01 14:42:05.64,"31-10-14"
1,"1.moving",2,"2.Travelling","4191","2014-11-01 14:42:05.68",0.46,0.124,0.568,0.296,"moving","Travelling","land","land","",2014-11-01 14:42:05.68,"31-10-14"
