"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.still",1,"1.Resting","00:00:00.04","2014-11-01 15:30:22.00",0.9,0.564,-0.516,0.652,"still","Resting","water","surface","still",2014-11-01 15:30:22.00,"22-10-14"
1,"1.still",1,"1.Resting","00:00.0","2014-11-01 15:30:22.00",0.9,0.536,-0.552,0.656,"still","Resting","water","surface","",2014-11-01 15:30:22.00,"22-10-14"
1,"1.still",1,"1.Resting","00:00.0","2014-11-01 15:30:22.02",0.9,0.524,-0.536,0.676,"still","Resting","water","surface","",2014-11-01 15:30:22.02,"22-10-14"
1,"1.still",1,"1.Resting","16990","2014-11-01 15:30:22.13",0.9,0.52,-0.524,0.648,"still","Resting","water","surface","",2014-11-01 15:30:22.13,"22-10-14"
1,"1.still",1,"1.Resting","16991","2014-11-01 15:30:22.17",0.9,0.476,-0.52,0.648,"still","Resting","water","surface","",2014-11-01 15:30:22.17,"22-10-14"
1,"1.still",1,"1.Resting","16992","2014-11-01 15:30:22.21",0.9,0.436,-0.492,0.656,"still","Resting","water","surface","",2014-11-01 15:30:22.21,"22-10-14"
1,"1.still",1,"1.Resting","16993","2014-11-01 15:30:22.25",0.93,0.408,-0.484,0.684,"still","Resting","water","surface","",2014-11-01 15:30:22.25,"22-10-14"
1,"1.still",1,"1.Resting","16994","2014-11-01 15:30:22.25",0.9,0.376,-0.556,0.696,"still","Resting","water","surface","",2014-11-01 15:30:22.25,"22-10-14"
1,"1.still",1,"1.Resting","16995","2014-11-01 15:30:22.28",0.9,0.412,-0.712,0.672,"still","Resting","water","surface","",2014-11-01 15:30:22.28,"22-10-14"
1,"1.still",1,"1.Resting","16996","2014-11-01 15:30:22.38",0.93,0.388,-0.716,0.656,"still","Resting","water","surface","",2014-11-01 15:30:22.38,"22-10-14"
1,"1.still",1,"1.Resting","16997","2014-11-01 15:30:22.42",0.93,0.36,-0.7,0.648,"still","Resting","water","surface","",2014-11-01 15:30:22.42,"22-10-14"
1,"1.still",1,"1.Resting","16998","2014-11-01 15:30:22.46",0.93,0.308,-0.728,0.672,"still","Resting","water","surface","",2014-11-01 15:30:22.46,"22-10-14"
1,"1.still",1,"1.Resting","16999","2014-11-01 15:30:22.50",0.93,0.22,-0.74,0.692,"still","Resting","water","surface","",2014-11-01 15:30:22.50,"22-10-14"
1,"1.still",1,"1.Resting","17000","2014-11-01 15:30:22.50",0.93,0.208,-0.74,0.688,"still","Resting","water","surface","",2014-11-01 15:30:22.50,"22-10-14"
1,"1.still",1,"1.Resting","17001","2014-11-01 15:30:22.53",0.93,0.236,-0.716,0.668,"still","Resting","water","surface","",2014-11-01 15:30:22.53,"22-10-14"
1,"1.still",1,"1.Resting","17002","2014-11-01 15:30:22.63",0.93,0.24,-0.668,0.672,"still","Resting","water","surface","",2014-11-01 15:30:22.63,"22-10-14"
1,"1.still",1,"1.Resting","17003","2014-11-01 15:30:22.67",0.93,0.244,-0.62,0.668,"still","Resting","water","surface","",2014-11-01 15:30:22.67,"22-10-14"
1,"1.still",1,"1.Resting","17004","2014-11-01 15:30:22.71",0.93,0.208,-0.572,0.708,"still","Resting","water","surface","",2014-11-01 15:30:22.71,"22-10-14"
1,"1.still",1,"1.Resting","17005","2014-11-01 15:30:22.75",0.93,0.184,-0.584,0.728,"still","Resting","water","surface","",2014-11-01 15:30:22.75,"22-10-14"
1,"1.still",1,"1.Resting","17006","2014-11-01 15:30:22.75",0.93,0.188,-0.596,0.736,"still","Resting","water","surface","",2014-11-01 15:30:22.75,"22-10-14"
1,"1.still",1,"1.Resting","17007","2014-11-01 15:30:22.78",0.93,0.188,-0.552,0.78,"still","Resting","water","surface","",2014-11-01 15:30:22.78,"22-10-14"
1,"1.still",1,"1.Resting","17008","2014-11-01 15:30:22.88",0.93,0.212,-0.54,0.772,"still","Resting","water","surface","",2014-11-01 15:30:22.88,"22-10-14"
1,"1.still",1,"1.Resting","17009","2014-11-01 15:30:22.92",0.93,0.2,-0.56,0.772,"still","Resting","water","surface","",2014-11-01 15:30:22.92,"22-10-14"
1,"1.still",1,"1.Resting","17010","2014-11-01 15:30:22.97",0.93,0.188,-0.58,0.764,"still","Resting","water","surface","",2014-11-01 15:30:22.97,"22-10-14"
1,"1.still",1,"1.Resting","17011","2014-11-01 15:30:23.00",0.93,0.216,-0.588,0.764,"still","Resting","water","surface","",2014-11-01 15:30:23.00,"22-10-14"
1,"1.still",1,"1.Resting","17012","2014-11-01 15:30:23.00",0.9,0.244,-0.612,0.72,"still","Resting","water","surface","",2014-11-01 15:30:23.00,"22-10-14"
