,depth,x,y,z,behaviour,type,place
0,0.68,0.8270000000000001,-0.16899999999999998,0.551,12,3,1
1,0.68,0.826,-0.19,0.542,12,3,1
2,0.68,0.828,-0.201,0.542,12,3,1
3,0.68,0.8290000000000001,-0.212,0.54,12,3,1
4,0.68,0.8220000000000001,-0.215,0.537,12,3,1
5,0.68,0.821,-0.212,0.5379999999999999,12,3,1
6,0.68,0.8170000000000001,-0.212,0.542,12,3,1
7,0.65,0.82,-0.222,0.535,12,3,1
8,0.68,0.826,-0.222,0.5539999999999999,12,3,1
9,0.68,0.81,-0.228,0.537,12,3,1
10,0.68,0.809,-0.22699999999999998,0.5529999999999999,12,3,1
11,0.68,0.809,-0.23399999999999999,0.539,12,3,1
12,0.68,0.804,-0.22899999999999998,0.545,12,3,1
13,0.68,0.809,-0.233,0.5660000000000001,12,3,1
14,0.68,0.809,-0.245,0.551,12,3,1
15,0.68,0.8140000000000001,-0.239,0.55,12,3,1
16,0.68,0.804,-0.23199999999999998,0.542,12,3,1
17,0.68,0.809,-0.235,0.552,12,3,1
18,0.68,0.812,-0.24100000000000002,0.541,12,3,1
19,0.68,0.8109999999999999,-0.243,0.537,12,3,1
20,0.68,0.815,-0.244,0.536,12,3,1
21,0.68,0.816,-0.24600000000000002,0.54,12,3,1
22,0.68,0.8140000000000001,-0.24600000000000002,0.541,12,3,1
23,0.68,0.8140000000000001,-0.249,0.541,12,3,1
24,0.68,0.813,-0.242,0.532,12,3,1
25,0.68,0.8140000000000001,-0.243,0.526,12,3,1
26,0.68,0.82,-0.25,0.527,12,3,1
27,0.68,0.8220000000000001,-0.24,0.53,12,3,1
28,0.68,0.821,-0.243,0.529,12,3,1
29,0.68,0.818,-0.243,0.529,12,3,1
30,0.68,0.823,-0.249,0.528,12,3,1
31,0.68,0.823,-0.252,0.529,12,3,1
32,0.68,0.8140000000000001,-0.25,0.534,12,3,1
33,0.68,0.8059999999999999,-0.251,0.527,12,3,1
34,0.68,0.812,-0.256,0.5329999999999999,12,3,1
35,0.68,0.8170000000000001,-0.252,0.536,12,3,1
36,0.68,0.816,-0.249,0.534,12,3,1
37,0.68,0.8190000000000001,-0.242,0.544,12,3,1
38,0.68,0.821,-0.27,0.519,12,3,1
39,0.68,0.818,-0.273,0.53,12,3,1
40,0.68,0.809,-0.23199999999999998,0.54,12,3,1
41,0.68,0.8079999999999999,-0.175,0.546,12,3,1
42,0.68,0.8109999999999999,-0.191,0.542,12,3,1
43,0.68,0.82,-0.21,0.5489999999999999,12,3,1
44,0.68,0.825,-0.22399999999999998,0.541,12,3,1
45,0.68,0.8320000000000001,-0.228,0.529,12,3,1
46,0.68,0.8320000000000001,-0.23199999999999998,0.529,12,3,1
47,0.68,0.838,-0.23399999999999999,0.527,12,3,1
48,0.68,0.845,-0.24100000000000002,0.515,12,3,1
49,0.68,0.8420000000000001,-0.24100000000000002,0.515,12,3,1
50,0.68,0.8290000000000001,-0.23199999999999998,0.504,12,3,1
51,0.68,0.831,-0.235,0.501,12,3,1
52,0.68,0.848,-0.23600000000000002,0.521,12,3,1
53,0.68,0.855,-0.257,0.507,12,3,1
54,0.68,0.8420000000000001,-0.268,0.498,12,3,1
55,0.68,0.8290000000000001,-0.263,0.498,12,3,1
56,0.68,0.8390000000000001,-0.273,0.493,12,3,1
57,0.68,0.846,-0.268,0.494,12,3,1
58,0.68,0.846,-0.25,0.506,12,3,1
59,0.68,0.8270000000000001,-0.245,0.503,12,3,1
60,0.68,0.8270000000000001,-0.253,0.517,12,3,1
61,0.68,0.816,-0.26,0.51,12,3,1
62,0.68,0.816,-0.268,0.513,12,3,1
63,0.68,0.816,-0.26899999999999996,0.506,12,3,1
64,0.68,0.8240000000000001,-0.266,0.503,12,3,1
65,0.68,0.833,-0.266,0.501,12,3,1
66,0.68,0.8420000000000001,-0.265,0.49700000000000005,12,3,1
67,0.68,0.85,-0.26,0.496,12,3,1
68,0.68,0.843,-0.257,0.493,12,3,1
69,0.68,0.8490000000000001,-0.248,0.496,12,3,1
70,0.68,0.856,-0.244,0.491,0,0,1
71,0.68,0.863,-0.245,0.496,0,0,1
72,0.68,0.866,-0.23600000000000002,0.486,0,0,1
73,0.68,0.89,-0.23800000000000002,0.45799999999999996,0,0,1
74,0.68,0.8959999999999999,-0.254,0.502,0,0,1
75,0.68,0.9640000000000001,-0.24600000000000002,0.507,0,0,1
76,0.68,0.9640000000000001,-0.267,0.491,0,0,1
77,0.68,0.9209999999999999,-0.28800000000000003,0.526,0,0,1
78,0.68,0.851,-0.32,0.499,0,0,1
79,0.68,0.755,-0.34600000000000003,0.524,0,0,1
80,0.68,0.628,-0.425,0.53,0,0,1
81,0.68,0.552,-0.451,0.547,0,0,1
82,0.68,0.528,-0.47600000000000003,0.5660000000000001,0,0,1
83,0.68,0.516,-0.48,0.599,0,0,1
84,0.68,0.527,-0.49,0.6,0,0,1
85,0.68,0.569,-0.478,0.57,0,0,1
86,0.68,0.638,-0.429,0.569,0,0,1
87,0.68,0.7170000000000001,-0.39799999999999996,0.55,0,0,1
88,0.68,0.759,-0.304,0.578,0,0,1
89,0.68,0.7559999999999999,-0.22699999999999998,0.604,0,0,1
90,0.68,0.825,-0.233,0.596,0,0,1
91,0.68,0.799,-0.22,0.5870000000000001,0,0,1
92,0.68,0.816,-0.133,0.588,0,0,1
93,0.68,0.848,-0.054000000000000006,0.598,0,0,1
94,0.65,0.8590000000000001,-0.025,0.597,0,0,1
95,0.68,0.871,-0.012,0.583,0,0,1
96,0.68,0.8740000000000001,-0.032,0.55,0,0,1
97,0.68,0.872,-0.06,0.5329999999999999,0,0,1
98,0.68,0.8540000000000001,-0.08199999999999999,0.529,0,0,1
99,0.68,0.8420000000000001,-0.08,0.536,0,0,1
100,0.68,0.847,-0.08199999999999999,0.534,0,0,1
101,0.65,0.868,-0.08900000000000001,0.531,0,0,1
102,0.68,0.843,-0.099,0.536,0,0,1
103,0.68,0.846,-0.113,0.527,0,0,1
104,0.68,0.821,-0.111,0.534,0,0,1
105,0.68,0.805,-0.059000000000000004,0.562,0,0,1
106,0.68,0.8140000000000001,-0.004,0.601,0,0,1
107,0.68,0.836,0.017,0.61,0,0,1
108,0.68,0.863,0.003,0.581,0,0,1
109,0.68,0.861,-0.023,0.57,0,0,1
110,0.68,0.8240000000000001,-0.048,0.5429999999999999,0,0,1
111,0.68,0.8109999999999999,-0.023,0.5670000000000001,0,0,1
112,0.68,0.85,-0.004,0.594,0,0,1
113,0.68,0.924,-0.055,0.544,0,0,1
114,0.68,0.9329999999999999,-0.196,0.495,0,0,1
115,0.68,0.884,-0.24100000000000002,0.486,0,0,1
116,0.68,0.821,-0.257,0.46799999999999997,0,0,1
117,0.68,0.794,-0.264,0.504,0,0,1
118,0.68,0.7859999999999999,-0.267,0.506,0,0,1
119,0.68,0.7829999999999999,-0.257,0.523,0,0,1
120,0.68,0.794,-0.24100000000000002,0.527,0,0,1
121,0.68,0.8009999999999999,-0.23399999999999999,0.52,0,0,1
122,0.68,0.8290000000000001,-0.214,0.542,0,0,1
123,0.68,0.836,-0.187,0.58,0,0,1
124,0.68,0.79,-0.157,0.598,0,0,1
125,0.68,0.7809999999999999,-0.085,0.6,0,0,1
126,0.68,0.812,-0.032,0.613,0,0,1
127,0.68,0.8440000000000001,-0.008,0.647,0,0,1
128,0.68,0.831,-0.028999999999999998,0.581,0,0,1
129,0.68,0.848,0.032,0.552,0,0,1
130,0.68,0.9109999999999999,0.07400000000000001,0.7979999999999999,0,0,1
131,0.68,0.93,-0.025,0.5670000000000001,0,0,1
132,0.68,0.79,0.011000000000000001,0.526,0,0,1
133,0.68,0.797,-0.218,0.541,0,0,1
134,0.68,0.889,-0.355,0.61,0,0,1
