,depth,x,y,z,behaviour,type,place
0,0.96,0.78,-0.192,0.5479999999999999,10,3,0
1,0.96,0.7759999999999999,-0.184,0.54,10,3,0
2,0.96,0.764,-0.188,0.528,10,3,0
3,0.96,0.76,-0.212,0.52,10,3,0
4,1.0,0.768,-0.272,0.524,10,3,0
5,1.0,0.792,-0.28,0.544,10,3,0
6,1.0,0.8079999999999999,-0.244,0.54,10,3,0
7,1.0,0.812,-0.2,0.524,10,3,0
8,1.0,0.7879999999999999,-0.188,0.52,10,3,0
9,1.0,0.7759999999999999,-0.212,0.516,10,3,0
10,1.0,0.772,-0.23199999999999998,0.524,10,3,0
11,1.0,0.784,-0.24,0.512,10,3,0
12,1.0,0.792,-0.23199999999999998,0.5,10,3,0
13,1.0,0.7879999999999999,-0.24,0.512,10,3,0
14,1.0,0.784,-0.28,0.516,10,3,0
15,1.0,0.76,-0.3,0.544,10,3,0
16,0.96,0.7559999999999999,-0.3,0.5479999999999999,10,3,0
17,1.0,0.748,-0.324,0.536,10,3,0
18,0.96,0.7440000000000001,-0.35600000000000004,0.5479999999999999,10,3,0
19,0.96,0.7440000000000001,-0.348,0.536,10,3,0
20,1.0,0.7440000000000001,-0.316,0.52,10,3,0
21,1.0,0.752,-0.304,0.544,10,3,0
22,1.0,0.752,-0.324,0.58,10,3,0
23,1.0,0.7240000000000001,-0.364,0.608,10,3,0
24,1.0,0.708,-0.41600000000000004,0.5920000000000001,10,3,0
25,1.0,0.6920000000000001,-0.46399999999999997,0.5720000000000001,10,3,0
26,1.0,0.664,-0.5,0.584,10,3,0
27,0.96,0.652,-0.52,0.5920000000000001,10,3,0
28,0.96,0.636,-0.512,0.58,10,3,0
29,0.96,0.632,-0.504,0.564,10,3,0
30,0.96,0.624,-0.484,0.568,10,3,0
31,0.96,0.6,-0.47600000000000003,0.5760000000000001,10,3,0
32,0.96,0.58,-0.46,0.5920000000000001,10,3,0
33,0.96,0.5720000000000001,-0.41600000000000004,0.608,10,3,0
34,0.96,0.552,-0.436,0.62,10,3,0
35,0.96,0.52,-0.452,0.636,10,3,0
36,0.96,0.488,-0.452,0.624,10,3,0
37,0.96,0.488,-0.452,0.64,10,3,0
38,0.96,0.488,-0.44799999999999995,0.644,10,3,0
