,depth,x,y,z,behaviour,type,place
0,0.71,-0.052000000000000005,0.452,0.986,12,3,1
1,0.71,-0.075,0.46399999999999997,0.9520000000000001,12,3,1
2,0.71,-0.024,0.45899999999999996,0.915,12,3,1
3,0.71,0.008,0.452,0.885,12,3,1
4,0.71,0.013999999999999999,0.449,0.868,12,3,1
5,0.71,-0.016,0.39299999999999996,0.802,12,3,1
6,0.71,-0.026000000000000002,0.428,0.8809999999999999,12,3,1
7,0.71,-0.019,0.408,0.925,12,3,1
8,0.71,-0.013000000000000001,0.40700000000000003,0.961,12,3,1
9,0.71,-0.015,0.363,0.846,12,3,1
10,0.71,0.016,0.38799999999999996,0.841,12,3,1
11,0.71,0.048,0.42200000000000004,0.8740000000000001,12,3,1
12,0.71,0.034,0.424,0.904,12,3,1
13,0.71,-0.003,0.377,0.91,12,3,1
14,0.71,0.004,0.379,0.845,12,3,1
15,0.71,-0.006999999999999999,0.39799999999999996,0.879,12,3,1
16,0.71,0.011000000000000001,0.39399999999999996,0.898,12,3,1
17,0.71,0.012,0.354,0.907,12,3,1
18,0.71,0.098,0.381,0.8959999999999999,12,3,1
19,0.71,0.131,0.391,0.8809999999999999,12,3,1
20,0.71,0.067,0.42700000000000005,0.941,12,3,1
21,0.71,0.096,0.495,1.0390000000000001,12,3,1
22,0.71,0.024,0.402,0.9520000000000001,12,3,1
23,0.71,0.036000000000000004,0.397,0.898,12,3,1
24,0.71,0.038,0.335,0.865,12,3,1
25,0.71,0.068,0.369,0.9179999999999999,12,3,1
26,0.71,0.05,0.433,1.0170000000000001,12,3,1
27,0.71,0.021,0.42200000000000004,0.981,12,3,1
28,0.75,0.025,0.413,0.9359999999999999,12,3,1
29,0.71,0.08199999999999999,0.434,1.005,12,3,1
30,0.71,0.09,0.38299999999999995,0.919,12,3,1
31,0.71,0.10400000000000001,0.331,0.8590000000000001,12,3,1
32,0.71,0.08800000000000001,0.392,0.953,12,3,1
33,0.71,0.07,0.349,0.875,12,3,1
34,0.71,0.043,0.379,0.912,12,3,1
35,0.71,-0.01,0.386,0.9520000000000001,12,3,1
36,0.71,0.004,0.33399999999999996,0.905,12,3,1
37,0.71,0.07200000000000001,0.38799999999999996,0.9640000000000001,12,3,1
38,0.71,0.109,0.41200000000000003,0.976,12,3,1
39,0.71,0.106,0.38799999999999996,0.948,12,3,1
40,0.71,0.124,0.355,0.8759999999999999,12,3,1
41,0.71,0.13,0.42200000000000004,1.004,12,3,1
42,0.71,0.098,0.359,0.914,12,3,1
