"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","doe","date"
1,"1.still",1,"1.Resting","00:00:00.04","2014-10-20 07:11:50.44",2.18,0.648,-0.004,0.696,"still","Resting","water","underwater","still","20-10-14",2014-10-20 07:11:50.44
1,"1.still",1,"1.Resting","00:00:00.00","2014-10-20 07:11:50.48",2.21,0.768,-0.004,0.748,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.48
1,"1.still",1,"1.Resting","8003","2014-10-20 07:11:50.50",2.21,0.752,0.032,0.724,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.50
1,"1.still",1,"1.Resting","8004","2014-10-20 07:11:50.50",2.21,0.796,0.048,0.688,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.50
1,"1.still",1,"1.Resting","8005","2014-10-20 07:11:50.54",2.21,0.848,0.02,0.68,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.54
1,"1.still",1,"1.Resting","8006","2014-10-20 07:11:50.64",2.18,0.756,-0.02,0.664,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.64
1,"1.still",1,"1.Resting","8007","2014-10-20 07:11:50.68",2.21,0.648,-0.06,0.664,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.68
1,"1.still",1,"1.Resting","8008","2014-10-20 07:11:50.72",2.21,0.648,-0.072,0.64,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.72
1,"1.still",1,"1.Resting","8009","2014-10-20 07:11:50.75",2.21,0.676,-0.076,0.628,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.75
1,"1.still",1,"1.Resting","8010","2014-10-20 07:11:50.75",2.21,0.7,-0.108,0.616,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.75
1,"1.still",1,"1.Resting","8011","2014-10-20 07:11:50.78",2.21,0.736,-0.148,0.62,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.78
1,"1.still",1,"1.Resting","8012","2014-10-20 07:11:50.88",2.21,0.728,-0.14,0.6,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.88
1,"1.still",1,"1.Resting","8013","2014-10-20 07:11:50.92",2.21,0.724,-0.12,0.616,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.92
1,"1.still",1,"1.Resting","8014","2014-10-20 07:11:50.96",2.21,0.7,-0.164,0.64,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:50.96
1,"1.still",1,"1.Resting","8015","2014-10-20 07:11:51.00",2.21,0.68,-0.228,0.632,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.00
1,"1.still",1,"1.Resting","8016","2014-10-20 07:11:51.00",2.25,0.66,-0.276,0.632,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.00
1,"1.still",1,"1.Resting","8017","2014-10-20 07:11:51.02",2.25,0.692,-0.284,0.672,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.02
1,"1.still",1,"1.Resting","8018","2014-10-20 07:11:51.06",2.25,0.672,-0.268,0.676,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.06
1,"1.still",1,"1.Resting","8019","2014-10-20 07:11:51.16",2.25,0.644,-0.268,0.712,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.16
1,"1.still",1,"1.Resting","8020","2014-10-20 07:11:51.20",2.25,0.656,-0.32,0.72,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.20
1,"1.still",1,"1.Resting","8021","2014-10-20 07:11:51.24",2.25,0.66,-0.344,0.732,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.24
1,"1.still",1,"1.Resting","8022","2014-10-20 07:11:51.25",2.25,0.652,-0.364,0.712,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.25
1,"1.still",1,"1.Resting","8023","2014-10-20 07:11:51.26",2.28,0.656,-0.36,0.728,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.26
1,"1.still",1,"1.Resting","8024","2014-10-20 07:11:51.30",2.28,0.644,-0.368,0.74,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.30
1,"1.still",1,"1.Resting","8025","2014-10-20 07:11:51.40",2.25,0.652,-0.34,0.792,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.40
1,"1.still",1,"1.Resting","8026","2014-10-20 07:11:51.44",2.25,0.668,-0.272,0.78,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.44
1,"1.still",1,"1.Resting","8027","2014-10-20 07:11:51.48",2.25,0.676,-0.16,0.752,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.48
1,"1.still",1,"1.Resting","8028","2014-10-20 07:11:51.50",2.25,0.696,-0.1,0.724,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.50
1,"1.still",1,"1.Resting","8029","2014-10-20 07:11:51.50",2.25,0.68,-0.096,0.68,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.50
1,"1.still",1,"1.Resting","8030","2014-10-20 07:11:51.54",2.25,0.652,-0.06,0.712,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.54
1,"1.still",1,"1.Resting","8031","2014-10-20 07:11:51.64",2.21,0.644,-0.04,0.704,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.64
1,"1.still",1,"1.Resting","8032","2014-10-20 07:11:51.68",2.25,0.688,-0.056,0.744,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.68
1,"1.still",1,"1.Resting","8033","2014-10-20 07:11:51.72",2.21,0.748,-0.028,0.74,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.72
1,"1.still",1,"1.Resting","8034","2014-10-20 07:11:51.75",2.21,0.74,-0.04,0.672,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.75
1,"1.still",1,"1.Resting","8035","2014-10-20 07:11:51.75",2.21,0.68,-0.052,0.632,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.75
1,"1.still",1,"1.Resting","8036","2014-10-20 07:11:51.78",2.18,0.628,-0.032,0.696,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.78
1,"1.still",1,"1.Resting","8037","2014-10-20 07:11:51.88",2.18,0.588,-0.028,0.712,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.88
1,"1.still",1,"1.Resting","8038","2014-10-20 07:11:51.92",2.18,0.588,-0.036,0.656,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.92
1,"1.still",1,"1.Resting","8039","2014-10-20 07:11:51.96",2.18,0.568,-0.024,0.632,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:51.96
1,"1.still",1,"1.Resting","8040","2014-10-20 07:11:52.00",2.18,0.548,-0.064,0.66,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.00
1,"1.still",1,"1.Resting","8041","2014-10-20 07:11:52.00",2.21,0.54,-0.128,0.68,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.00
1,"1.still",1,"1.Resting","8042","2014-10-20 07:11:52.02",2.21,0.54,-0.172,0.736,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.02
1,"1.still",1,"1.Resting","8043","2014-10-20 07:11:52.06",2.21,0.56,-0.172,0.764,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.06
1,"1.still",1,"1.Resting","8044","2014-10-20 07:11:52.16",2.21,0.58,-0.132,0.756,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.16
1,"1.still",1,"1.Resting","8045","2014-10-20 07:11:52.20",2.21,0.6,-0.132,0.768,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.20
1,"1.still",1,"1.Resting","8046","2014-10-20 07:11:52.24",2.21,0.624,-0.12,0.8,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.24
1,"1.still",1,"1.Resting","8047","2014-10-20 07:11:52.25",2.25,0.656,-0.136,0.804,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.25
1,"1.still",1,"1.Resting","8048","2014-10-20 07:11:52.26",2.25,0.672,-0.08,0.828,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.26
1,"1.still",1,"1.Resting","8049","2014-10-20 07:11:52.30",2.21,0.596,-0.072,0.84,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.30
1,"1.still",1,"1.Resting","8050","2014-10-20 07:11:52.40",2.25,0.572,-0.132,0.816,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.40
1,"1.still",1,"1.Resting","8051","2014-10-20 07:11:52.44",2.21,0.564,-0.152,0.804,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.44
1,"1.still",1,"1.Resting","8052","2014-10-20 07:11:52.48",2.21,0.568,-0.212,0.804,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.48
1,"1.still",1,"1.Resting","8053","2014-10-20 07:11:52.50",2.25,0.556,-0.252,0.856,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.50
1,"1.still",1,"1.Resting","8054","2014-10-20 07:11:52.50",2.21,0.56,-0.288,0.836,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.50
1,"1.still",1,"1.Resting","8055","2014-10-20 07:11:52.54",2.21,0.572,-0.272,0.752,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.54
1,"1.still",1,"1.Resting","8056","2014-10-20 07:11:52.64",2.21,0.596,-0.292,0.696,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.64
1,"1.still",1,"1.Resting","8057","2014-10-20 07:11:52.68",2.21,0.588,-0.288,0.64,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.68
1,"1.still",1,"1.Resting","8058","2014-10-20 07:11:52.72",2.21,0.648,-0.228,0.64,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.72
1,"1.still",1,"1.Resting","8059","2014-10-20 07:11:52.75",2.21,0.64,-0.188,0.672,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.75
1,"1.still",1,"1.Resting","8060","2014-10-20 07:11:52.75",2.21,0.776,-0.156,0.632,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.75
1,"1.still",1,"1.Resting","8061","2014-10-20 07:11:52.78",2.18,0.836,-0.104,0.504,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.78
1,"1.still",1,"1.Resting","8062","2014-10-20 07:11:52.88",2.18,0.828,-0.212,0.48,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.88
1,"1.still",1,"1.Resting","8063","2014-10-20 07:11:52.92",2.18,0.736,-0.272,0.556,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.92
1,"1.still",1,"1.Resting","8064","2014-10-20 07:11:52.96",2.18,0.716,-0.28,0.604,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:52.96
1,"1.still",1,"1.Resting","8065","2014-10-20 07:11:53.00",2.21,0.692,-0.228,0.712,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.00
1,"1.still",1,"1.Resting","8066","2014-10-20 07:11:53.00",2.21,0.696,-0.2,0.632,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.00
1,"1.still",1,"1.Resting","8067","2014-10-20 07:11:53.02",2.21,0.68,-0.152,0.656,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.02
1,"1.still",1,"1.Resting","8068","2014-10-20 07:11:53.06",2.21,0.664,-0.136,0.68,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.06
1,"1.still",1,"1.Resting","8069","2014-10-20 07:11:53.16",2.21,0.7,-0.228,0.604,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.16
1,"1.still",1,"1.Resting","8070","2014-10-20 07:11:53.20",2.25,0.636,-0.32,0.644,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.20
1,"1.still",1,"1.Resting","8071","2014-10-20 07:11:53.24",2.25,0.628,-0.408,0.748,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.24
1,"1.still",1,"1.Resting","8072","2014-10-20 07:11:53.25",2.21,0.612,-0.408,0.74,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.25
1,"1.still",1,"1.Resting","8073","2014-10-20 07:11:53.26",2.25,0.612,-0.412,0.708,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.26
1,"1.still",1,"1.Resting","8074","2014-10-20 07:11:53.30",2.25,0.668,-0.408,0.716,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.30
1,"1.still",1,"1.Resting","8075","2014-10-20 07:11:53.40",2.25,0.72,-0.528,0.704,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.40
1,"1.still",1,"1.Resting","8076","2014-10-20 07:11:53.44",2.25,0.692,-0.592,0.696,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.44
1,"1.still",1,"1.Resting","8077","2014-10-20 07:11:53.48",2.25,0.656,-0.556,0.708,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.48
1,"1.still",1,"1.Resting","8078","2014-10-20 07:11:53.50",2.21,0.58,-0.48,0.736,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.50
1,"1.still",1,"1.Resting","8079","2014-10-20 07:11:53.50",2.21,0.532,-0.404,0.756,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.50
1,"1.still",1,"1.Resting","8080","2014-10-20 07:11:53.54",2.18,0.576,-0.4,0.668,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.54
1,"1.still",1,"1.Resting","8081","2014-10-20 07:11:53.64",2.18,0.576,-0.416,0.644,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.64
1,"1.still",1,"1.Resting","8082","2014-10-20 07:11:53.68",2.18,0.524,-0.392,0.692,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.68
1,"1.still",1,"1.Resting","8083","2014-10-20 07:11:53.72",2.15,0.452,-0.34,0.676,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.72
1,"1.still",1,"1.Resting","8084","2014-10-20 07:11:53.75",2.15,0.408,-0.268,0.644,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.75
1,"1.still",1,"1.Resting","8085","2014-10-20 07:11:53.75",2.15,0.428,-0.268,0.616,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.75
1,"1.still",1,"1.Resting","8086","2014-10-20 07:11:53.78",2.15,0.464,-0.28,0.752,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.78
1,"1.still",1,"1.Resting","8087","2014-10-20 07:11:53.88",2.15,0.5,-0.284,0.776,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.88
1,"1.still",1,"1.Resting","8088","2014-10-20 07:11:53.92",2.15,0.46,-0.328,0.788,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.92
1,"1.still",1,"1.Resting","8089","2014-10-20 07:11:53.96",2.15,0.416,-0.328,0.796,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:53.96
1,"1.still",1,"1.Resting","8090","2014-10-20 07:11:54.00",2.15,0.42,-0.288,0.768,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.00
1,"1.still",1,"1.Resting","8091","2014-10-20 07:11:54.00",2.15,0.472,-0.228,0.744,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.00
1,"1.still",1,"1.Resting","8092","2014-10-20 07:11:54.02",2.15,0.5,-0.208,0.744,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.02
1,"1.still",1,"1.Resting","8093","2014-10-20 07:11:54.06",2.15,0.52,-0.228,0.76,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.06
1,"1.still",1,"1.Resting","8094","2014-10-20 07:11:54.16",2.15,0.552,-0.232,0.716,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.16
1,"1.still",1,"1.Resting","8095","2014-10-20 07:11:54.20",2.15,0.524,-0.228,0.736,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.20
1,"1.still",1,"1.Resting","8096","2014-10-20 07:11:54.24",2.15,0.572,-0.244,0.724,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.24
1,"1.still",1,"1.Resting","8097","2014-10-20 07:11:54.25",2.15,0.616,-0.228,0.724,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.25
1,"1.still",1,"1.Resting","8098","2014-10-20 07:11:54.26",2.18,0.624,-0.232,0.7,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.26
1,"1.still",1,"1.Resting","8099","2014-10-20 07:11:54.30",2.18,0.648,-0.26,0.672,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.30
1,"1.still",1,"1.Resting","8100","2014-10-20 07:11:54.40",2.18,0.684,-0.268,0.668,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.40
1,"1.still",1,"1.Resting","8101","2014-10-20 07:11:54.44",2.18,0.668,-0.284,0.676,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.44
1,"1.still",1,"1.Resting","8102","2014-10-20 07:11:54.48",2.21,0.672,-0.312,0.668,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.48
1,"1.still",1,"1.Resting","8103","2014-10-20 07:11:54.50",2.21,0.688,-0.316,0.68,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.50
1,"1.still",1,"1.Resting","8104","2014-10-20 07:11:54.50",2.21,0.712,-0.312,0.684,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.50
1,"1.still",1,"1.Resting","8105","2014-10-20 07:11:54.54",2.21,0.724,-0.276,0.696,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.54
1,"1.still",1,"1.Resting","8106","2014-10-20 07:11:54.64",2.21,0.752,-0.224,0.664,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.64
1,"1.still",1,"1.Resting","8107","2014-10-20 07:11:54.68",2.21,0.76,-0.168,0.66,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.68
1,"1.still",1,"1.Resting","8108","2014-10-20 07:11:54.72",2.21,0.76,-0.136,0.66,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.72
1,"1.still",1,"1.Resting","8109","2014-10-20 07:11:54.75",2.21,0.772,-0.092,0.652,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.75
1,"1.still",1,"1.Resting","8110","2014-10-20 07:11:54.75",2.21,0.76,-0.06,0.644,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.75
1,"1.still",1,"1.Resting","8111","2014-10-20 07:11:54.78",2.21,0.76,-0.032,0.64,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.78
1,"1.still",1,"1.Resting","8112","2014-10-20 07:11:54.88",2.18,0.8,-0.016,0.668,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.88
1,"1.still",1,"1.Resting","8113","2014-10-20 07:11:54.92",2.18,0.804,0.008,0.664,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.92
1,"1.still",1,"1.Resting","8114","2014-10-20 07:11:54.96",2.18,0.804,0.04,0.62,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:54.96
1,"1.still",1,"1.Resting","8115","2014-10-20 07:11:55.00",2.18,0.78,0.072,0.624,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.00
1,"1.still",1,"1.Resting","8116","2014-10-20 07:11:55.00",2.18,0.74,0.096,0.656,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.00
1,"1.still",1,"1.Resting","8117","2014-10-20 07:11:55.02",2.18,0.728,0.112,0.672,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.02
1,"1.still",1,"1.Resting","8118","2014-10-20 07:11:55.06",2.18,0.72,0.108,0.636,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.06
1,"1.still",1,"1.Resting","8119","2014-10-20 07:11:55.16",2.18,0.716,0.128,0.668,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.16
1,"1.still",1,"1.Resting","8120","2014-10-20 07:11:55.20",2.18,0.704,0.14,0.668,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.20
1,"1.still",1,"1.Resting","8121","2014-10-20 07:11:55.24",2.15,0.708,0.156,0.676,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.24
1,"1.still",1,"1.Resting","8122","2014-10-20 07:11:55.25",2.18,0.7,0.156,0.656,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.25
1,"1.still",1,"1.Resting","8123","2014-10-20 07:11:55.26",2.18,0.7,0.156,0.66,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.26
1,"1.still",1,"1.Resting","8124","2014-10-20 07:11:55.30",2.15,0.712,0.176,0.664,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.30
1,"1.still",1,"1.Resting","8125","2014-10-20 07:11:55.40",2.15,0.7,0.176,0.636,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.40
1,"1.still",1,"1.Resting","8126","2014-10-20 07:11:55.44",2.15,0.688,0.188,0.632,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.44
1,"1.still",1,"1.Resting","8127","2014-10-20 07:11:55.48",2.15,0.688,0.172,0.632,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.48
1,"1.still",1,"1.Resting","8128","2014-10-20 07:11:55.50",2.15,0.656,0.168,0.636,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.50
1,"1.still",1,"1.Resting","8129","2014-10-20 07:11:55.50",2.15,0.652,0.176,0.636,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.50
1,"1.still",1,"1.Resting","8130","2014-10-20 07:11:55.54",2.15,0.644,0.172,0.644,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.54
1,"1.still",1,"1.Resting","8131","2014-10-20 07:11:55.64",2.15,0.648,0.168,0.62,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.64
1,"1.still",1,"1.Resting","8132","2014-10-20 07:11:55.68",2.15,0.68,0.176,0.632,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.68
1,"1.still",1,"1.Resting","8133","2014-10-20 07:11:55.72",2.15,0.704,0.184,0.652,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.72
1,"1.still",1,"1.Resting","8134","2014-10-20 07:11:55.75",2.15,0.72,0.2,0.652,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.75
1,"1.still",1,"1.Resting","8135","2014-10-20 07:11:55.75",2.18,0.724,0.196,0.652,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.75
1,"1.still",1,"1.Resting","8136","2014-10-20 07:11:55.78",2.18,0.736,0.192,0.624,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.78
1,"1.still",1,"1.Resting","8137","2014-10-20 07:11:55.88",2.18,0.74,0.192,0.624,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.88
1,"1.still",1,"1.Resting","8138","2014-10-20 07:11:55.92",2.21,0.756,0.212,0.616,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.92
1,"1.still",1,"1.Resting","8139","2014-10-20 07:11:55.96",2.21,0.772,0.216,0.624,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:55.96
1,"1.still",1,"1.Resting","8140","2014-10-20 07:11:56.00",2.21,0.804,0.2,0.584,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.00
1,"1.still",1,"1.Resting","8141","2014-10-20 07:11:56.00",2.21,0.84,0.164,0.568,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.00
1,"1.still",1,"1.Resting","8142","2014-10-20 07:11:56.02",2.25,0.856,0.12,0.6,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.02
1,"1.still",1,"1.Resting","8143","2014-10-20 07:11:56.06",2.25,0.856,0.088,0.612,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.06
1,"1.still",1,"1.Resting","8144","2014-10-20 07:11:56.16",2.25,0.84,0,0.588,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.16
1,"1.still",1,"1.Resting","8145","2014-10-20 07:11:56.20",2.25,0.848,-0.008,0.556,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.20
1,"1.still",1,"1.Resting","8146","2014-10-20 07:11:56.24",2.25,0.844,-0.016,0.556,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.24
1,"1.still",1,"1.Resting","8147","2014-10-20 07:11:56.25",2.25,0.856,-0.004,0.556,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.25
1,"1.still",1,"1.Resting","8148","2014-10-20 07:11:56.26",2.25,0.892,0,0.532,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.26
1,"1.still",1,"1.Resting","8149","2014-10-20 07:11:56.30",2.25,0.912,-0.004,0.532,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.30
1,"1.still",1,"1.Resting","8150","2014-10-20 07:11:56.40",2.25,0.92,-0.004,0.52,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.40
1,"1.still",1,"1.Resting","8151","2014-10-20 07:11:56.44",2.25,0.92,0,0.512,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.44
1,"1.still",1,"1.Resting","8152","2014-10-20 07:11:56.48",2.21,0.896,0,0.504,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.48
1,"1.still",1,"1.Resting","8153","2014-10-20 07:11:56.50",2.21,0.856,-0.004,0.5,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.50
1,"1.still",1,"1.Resting","8154","2014-10-20 07:11:56.50",2.21,0.836,0,0.48,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.50
1,"1.still",1,"1.Resting","8155","2014-10-20 07:11:56.54",2.21,0.836,-0.004,0.484,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.54
1,"1.still",1,"1.Resting","8156","2014-10-20 07:11:56.64",2.18,0.828,0,0.496,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.64
1,"1.still",1,"1.Resting","8157","2014-10-20 07:11:56.68",2.21,0.832,0.008,0.532,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.68
1,"1.still",1,"1.Resting","8158","2014-10-20 07:11:56.72",2.18,0.812,0.016,0.548,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.72
1,"1.still",1,"1.Resting","8159","2014-10-20 07:11:56.75",2.18,0.816,0.028,0.552,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.75
1,"1.still",1,"1.Resting","8160","2014-10-20 07:11:56.75",2.18,0.8,0.036,0.608,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.75
1,"1.still",1,"1.Resting","8161","2014-10-20 07:11:56.78",2.18,0.768,0.02,0.636,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.78
1,"1.still",1,"1.Resting","8162","2014-10-20 07:11:56.88",2.18,0.74,0.012,0.628,"still","Resting","water","underwater","","20-10-14",2014-10-20 07:11:56.88
