"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.moving",1,"1.Travelling","00:00:00.04","2014-12-15 07:15:09.00",0.93,0.708,-0.208,0.664,"moving","Travelling","land","land","moving",2014-12-15 07:15:09.00,"29-10-14"
1,"1.moving",1,"1.Travelling","00:00.0","2014-12-15 07:15:09.00",0.93,0.688,-0.224,0.64,"moving","Travelling","land","land","",2014-12-15 07:15:09.00,"29-10-14"
1,"1.moving",1,"1.Travelling","72254","2014-12-15 07:15:09.02",0.93,0.704,-0.224,0.632,"moving","Travelling","land","land","",2014-12-15 07:15:09.02,"29-10-14"
1,"1.moving",1,"1.Travelling","72255","2014-12-15 07:15:09.13",0.93,0.784,-0.192,0.604,"moving","Travelling","land","land","",2014-12-15 07:15:09.13,"29-10-14"
1,"1.moving",1,"1.Travelling","72256","2014-12-15 07:15:09.17",0.93,0.8,-0.22,0.596,"moving","Travelling","land","land","",2014-12-15 07:15:09.17,"29-10-14"
1,"1.moving",1,"1.Travelling","72257","2014-12-15 07:15:09.21",0.93,0.84,-0.256,0.668,"moving","Travelling","land","land","",2014-12-15 07:15:09.21,"29-10-14"
1,"1.moving",1,"1.Travelling","72258","2014-12-15 07:15:09.25",0.93,0.848,-0.436,0.572,"moving","Travelling","land","land","",2014-12-15 07:15:09.25,"29-10-14"
1,"1.moving",1,"1.Travelling","72259","2014-12-15 07:15:09.25",0.93,0.772,-0.516,0.536,"moving","Travelling","land","land","",2014-12-15 07:15:09.25,"29-10-14"
1,"1.moving",1,"1.Travelling","72260","2014-12-15 07:15:09.28",0.93,0.692,-0.644,0.532,"moving","Travelling","land","land","",2014-12-15 07:15:09.28,"29-10-14"
1,"1.moving",1,"1.Travelling","72261","2014-12-15 07:15:09.38",0.93,0.76,-0.604,0.652,"moving","Travelling","land","land","",2014-12-15 07:15:09.38,"29-10-14"
1,"1.moving",1,"1.Travelling","72262","2014-12-15 07:15:09.42",0.93,0.836,-0.36,0.688,"moving","Travelling","land","land","",2014-12-15 07:15:09.42,"29-10-14"
1,"1.moving",1,"1.Travelling","72263","2014-12-15 07:15:09.46",0.93,0.816,-0.068,0.796,"moving","Travelling","land","land","",2014-12-15 07:15:09.46,"29-10-14"
1,"1.moving",1,"1.Travelling","72264","2014-12-15 07:15:09.50",0.93,0.62,-0.028,0.732,"moving","Travelling","land","land","",2014-12-15 07:15:09.50,"29-10-14"
1,"1.moving",1,"1.Travelling","72265","2014-12-15 07:15:09.50",0.9,0.504,0.024,0.708,"moving","Travelling","land","land","",2014-12-15 07:15:09.50,"29-10-14"
1,"1.moving",1,"1.Travelling","72266","2014-12-15 07:15:09.53",0.9,0.352,0.104,0.716,"moving","Travelling","land","land","",2014-12-15 07:15:09.53,"29-10-14"
1,"1.moving",1,"1.Travelling","72267","2014-12-15 07:15:09.63",0.9,0.3,0.132,0.844,"moving","Travelling","land","land","",2014-12-15 07:15:09.63,"29-10-14"
1,"1.moving",1,"1.Travelling","72268","2014-12-15 07:15:09.67",0.9,0.392,0.092,0.856,"moving","Travelling","land","land","",2014-12-15 07:15:09.67,"29-10-14"
1,"1.moving",1,"1.Travelling","72269","2014-12-15 07:15:09.71",0.93,0.416,0.124,0.808,"moving","Travelling","land","land","",2014-12-15 07:15:09.71,"29-10-14"
1,"1.moving",1,"1.Travelling","72270","2014-12-15 07:15:09.75",0.9,0.396,0.288,0.72,"moving","Travelling","land","land","",2014-12-15 07:15:09.75,"29-10-14"
1,"1.moving",1,"1.Travelling","72271","2014-12-15 07:15:09.75",0.9,0.416,0.472,0.656,"moving","Travelling","land","land","",2014-12-15 07:15:09.75,"29-10-14"
1,"1.moving",1,"1.Travelling","72272","2014-12-15 07:15:09.78",0.9,0.188,0.288,0.704,"moving","Travelling","land","land","",2014-12-15 07:15:09.78,"29-10-14"
1,"1.moving",1,"1.Travelling","72273","2014-12-15 07:15:09.88",0.9,-0.272,0.148,1.092,"moving","Travelling","land","land","",2014-12-15 07:15:09.88,"29-10-14"
1,"1.moving",1,"1.Travelling","72274","2014-12-15 07:15:09.92",0.86,-0.208,0.172,1.052,"moving","Travelling","land","land","",2014-12-15 07:15:09.92,"29-10-14"
1,"1.moving",1,"1.Travelling","72275","2014-12-15 07:15:09.97",0.86,-0.196,-0.06,0.984,"moving","Travelling","land","land","",2014-12-15 07:15:09.97,"29-10-14"
1,"1.moving",1,"1.Travelling","72276","2014-12-15 07:15:10.00",0.86,0.18,-0.132,0.916,"moving","Travelling","land","land","",2014-12-15 07:15:10.00,"29-10-14"
1,"1.moving",1,"1.Travelling","72277","2014-12-15 07:15:10.00",0.86,0.224,-0.132,0.9,"moving","Travelling","land","land","",2014-12-15 07:15:10.00,"29-10-14"
1,"1.moving",1,"1.Travelling","72278","2014-12-15 07:15:10.03",0.86,0.144,-0.176,0.804,"moving","Travelling","land","land","",2014-12-15 07:15:10.03,"29-10-14"
1,"1.moving",1,"1.Travelling","72279","2014-12-15 07:15:10.13",0.86,0.176,-0.32,0.784,"moving","Travelling","land","land","",2014-12-15 07:15:10.13,"29-10-14"
1,"1.moving",1,"1.Travelling","72280","2014-12-15 07:15:10.18",0.86,0.392,-0.424,0.68,"moving","Travelling","land","land","",2014-12-15 07:15:10.18,"29-10-14"
1,"1.moving",1,"1.Travelling","72281","2014-12-15 07:15:10.22",0.86,0.22,0.608,1.312,"moving","Travelling","land","land","",2014-12-15 07:15:10.22,"29-10-14"
1,"1.moving",1,"1.Travelling","72282","2014-12-15 07:15:10.25",0.86,0.284,0.812,1.224,"moving","Travelling","land","land","",2014-12-15 07:15:10.25,"29-10-14"
1,"1.moving",1,"1.Travelling","72283","2014-12-15 07:15:10.25",0.86,0.344,0.7,1.016,"moving","Travelling","land","land","",2014-12-15 07:15:10.25,"29-10-14"
1,"1.moving",1,"1.Travelling","72284","2014-12-15 07:15:10.28",0.86,0.564,0.428,1,"moving","Travelling","land","land","",2014-12-15 07:15:10.28,"29-10-14"
1,"1.moving",1,"1.Travelling","72285","2014-12-15 07:15:10.39",0.86,0.576,0.28,0.992,"moving","Travelling","land","land","",2014-12-15 07:15:10.39,"29-10-14"
1,"1.moving",1,"1.Travelling","72286","2014-12-15 07:15:10.43",0.86,0.64,0.324,0.868,"moving","Travelling","land","land","",2014-12-15 07:15:10.43,"29-10-14"
1,"1.moving",1,"1.Travelling","72287","2014-12-15 07:15:10.47",0.83,0.54,0.408,0.836,"moving","Travelling","land","land","",2014-12-15 07:15:10.47,"29-10-14"
1,"1.moving",1,"1.Travelling","72288","2014-12-15 07:15:10.50",0.83,0.524,0.388,0.812,"moving","Travelling","land","land","",2014-12-15 07:15:10.50,"29-10-14"
1,"1.moving",1,"1.Travelling","72289","2014-12-15 07:15:10.50",0.83,0.4,0.136,0.808,"moving","Travelling","land","land","",2014-12-15 07:15:10.50,"29-10-14"
1,"1.moving",1,"1.Travelling","72290","2014-12-15 07:15:10.54",0.86,0.388,0.128,0.924,"moving","Travelling","land","land","",2014-12-15 07:15:10.54,"29-10-14"
1,"1.moving",1,"1.Travelling","72291","2014-12-15 07:15:10.64",0.86,0.36,0.068,0.932,"moving","Travelling","land","land","",2014-12-15 07:15:10.64,"29-10-14"
1,"1.moving",1,"1.Travelling","72292","2014-12-15 07:15:10.68",0.86,0.408,0.088,0.8,"moving","Travelling","land","land","",2014-12-15 07:15:10.68,"29-10-14"
1,"1.moving",1,"1.Travelling","72293","2014-12-15 07:15:10.72",0.86,0.384,0.236,0.912,"moving","Travelling","land","land","",2014-12-15 07:15:10.72,"29-10-14"
1,"1.moving",1,"1.Travelling","72294","2014-12-15 07:15:10.75",0.86,0.236,-0.052,0.704,"moving","Travelling","land","land","",2014-12-15 07:15:10.75,"29-10-14"
1,"1.moving",1,"1.Travelling","72295","2014-12-15 07:15:10.75",0.86,0.192,-0.152,0.892,"moving","Travelling","land","land","",2014-12-15 07:15:10.75,"29-10-14"
1,"1.moving",1,"1.Travelling","72296","2014-12-15 07:15:10.79",0.86,0.112,-0.312,0.804,"moving","Travelling","land","land","",2014-12-15 07:15:10.79,"29-10-14"
1,"1.moving",1,"1.Travelling","72297","2014-12-15 07:15:10.89",0.86,0.128,-0.532,0.864,"moving","Travelling","land","land","",2014-12-15 07:15:10.89,"29-10-14"
1,"1.moving",1,"1.Travelling","72298","2014-12-15 07:15:10.93",0.86,0.184,-0.548,0.748,"moving","Travelling","land","land","",2014-12-15 07:15:10.93,"29-10-14"
1,"1.moving",1,"1.Travelling","72299","2014-12-15 07:15:10.97",0.86,0.392,-0.408,0.796,"moving","Travelling","land","land","",2014-12-15 07:15:10.97,"29-10-14"
1,"1.moving",1,"1.Travelling","72300","2014-12-15 07:15:11.00",0.86,0.56,-0.5,0.676,"moving","Travelling","land","land","",2014-12-15 07:15:11.00,"29-10-14"
1,"1.moving",1,"1.Travelling","72301","2014-12-15 07:15:11.00",0.86,0.28,-0.428,1.388,"moving","Travelling","land","land","",2014-12-15 07:15:11.00,"29-10-14"
1,"1.moving",1,"1.Travelling","72302","2014-12-15 07:15:11.04",0.86,0.12,0.604,1.076,"moving","Travelling","land","land","",2014-12-15 07:15:11.04,"29-10-14"
1,"1.moving",1,"1.Travelling","72303","2014-12-15 07:15:11.14",0.83,0.516,0.644,1.052,"moving","Travelling","land","land","",2014-12-15 07:15:11.14,"29-10-14"
1,"1.moving",1,"1.Travelling","72304","2014-12-15 07:15:11.18",0.83,0.54,0.712,0.912,"moving","Travelling","land","land","",2014-12-15 07:15:11.18,"29-10-14"
1,"1.moving",1,"1.Travelling","72305","2014-12-15 07:15:11.23",0.86,0.412,0.604,1.048,"moving","Travelling","land","land","",2014-12-15 07:15:11.23,"29-10-14"
1,"1.moving",1,"1.Travelling","72306","2014-12-15 07:15:11.25",0.86,0.364,0.448,0.896,"moving","Travelling","land","land","",2014-12-15 07:15:11.25,"29-10-14"
1,"1.moving",1,"1.Travelling","72307","2014-12-15 07:15:11.25",0.86,0.5,0.272,0.772,"moving","Travelling","land","land","",2014-12-15 07:15:11.25,"29-10-14"
1,"1.moving",1,"1.Travelling","72308","2014-12-15 07:15:11.29",0.86,0.884,0.108,0.608,"moving","Travelling","land","land","",2014-12-15 07:15:11.29,"29-10-14"
1,"1.moving",1,"1.Travelling","72309","2014-12-15 07:15:11.39",0.86,0.588,-0.108,0.696,"moving","Travelling","land","land","",2014-12-15 07:15:11.39,"29-10-14"
1,"1.moving",1,"1.Travelling","72310","2014-12-15 07:15:11.44",0.86,-0.236,0.152,1.132,"moving","Travelling","land","land","",2014-12-15 07:15:11.44,"29-10-14"
1,"1.moving",1,"1.Travelling","72311","2014-12-15 07:15:11.48",0.86,-0.26,0.308,1.276,"moving","Travelling","land","land","",2014-12-15 07:15:11.48,"29-10-14"
1,"1.moving",1,"1.Travelling","72312","2014-12-15 07:15:11.50",0.86,-0.208,-0.016,1.02,"moving","Travelling","land","land","",2014-12-15 07:15:11.50,"29-10-14"
1,"1.moving",1,"1.Travelling","72313","2014-12-15 07:15:11.50",0.86,-0.2,-0.628,0.756,"moving","Travelling","land","land","",2014-12-15 07:15:11.50,"29-10-14"
1,"1.moving",1,"1.Travelling","72314","2014-12-15 07:15:11.54",0.86,0.016,-0.82,0.472,"moving","Travelling","land","land","",2014-12-15 07:15:11.54,"29-10-14"
1,"1.moving",1,"1.Travelling","72315","2014-12-15 07:15:11.65",0.83,0.256,-0.448,0.176,"moving","Travelling","land","land","",2014-12-15 07:15:11.65,"29-10-14"
1,"1.moving",1,"1.Travelling","72316","2014-12-15 07:15:11.69",0.86,0.588,-0.364,0.376,"moving","Travelling","land","land","",2014-12-15 07:15:11.69,"29-10-14"
1,"1.moving",1,"1.Travelling","72317","2014-12-15 07:15:11.73",0.83,0.904,1.18,0.116,"moving","Travelling","land","land","",2014-12-15 07:15:11.73,"29-10-14"
1,"1.moving",1,"1.Travelling","72318","2014-12-15 07:15:11.75",0.83,1.36,1.604,0.472,"moving","Travelling","land","land","",2014-12-15 07:15:11.75,"29-10-14"
1,"1.moving",1,"1.Travelling","72319","2014-12-15 07:15:11.75",0.83,0.904,0.984,0.5,"moving","Travelling","land","land","",2014-12-15 07:15:11.75,"29-10-14"
1,"1.moving",1,"1.Travelling","72320","2014-12-15 07:15:11.80",0.83,0.468,-0.004,0.436,"moving","Travelling","land","land","",2014-12-15 07:15:11.80,"29-10-14"
1,"1.moving",1,"1.Travelling","72321","2014-12-15 07:15:11.90",0.83,0.276,0.24,1.46,"moving","Travelling","land","land","",2014-12-15 07:15:11.90,"29-10-14"
1,"1.moving",1,"1.Travelling","72322","2014-12-15 07:15:11.94",0.86,-0.368,0.108,1.532,"moving","Travelling","land","land","",2014-12-15 07:15:11.94,"29-10-14"
1,"1.moving",1,"1.Travelling","72323","2014-12-15 07:15:11.98",0.86,-0.376,-0.04,1.368,"moving","Travelling","land","land","",2014-12-15 07:15:11.98,"29-10-14"
1,"1.moving",1,"1.Travelling","72324","2014-12-15 07:15:12.00",0.86,-0.408,-0.132,1.06,"moving","Travelling","land","land","",2014-12-15 07:15:12.00,"29-10-14"
