"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.sitting",1,"1.Resting","00:00:00.04","2014-12-15 14:57:13.00",0.56,0.584,0.224,0.76,"sitting","Resting","land","land","sitting",2014-12-15 14:57:13.00,"24-08-14"
1,"1.sitting",1,"1.Resting","10290","2014-12-15 14:57:13.00",0.56,0.596,0.228,0.748,"sitting","Resting","land","land","",2014-12-15 14:57:13.00,"24-08-14"
1,"1.sitting",1,"1.Resting","10291","2014-12-15 14:57:13.02",0.56,0.612,0.224,0.752,"sitting","Resting","land","land","",2014-12-15 14:57:13.02,"24-08-14"
1,"1.sitting",1,"1.Resting","10292","2014-12-15 14:57:13.13",0.56,0.596,0.212,0.74,"sitting","Resting","land","land","",2014-12-15 14:57:13.13,"24-08-14"
1,"1.sitting",1,"1.Resting","10293","2014-12-15 14:57:13.17",0.56,0.6,0.24,0.748,"sitting","Resting","land","land","",2014-12-15 14:57:13.17,"24-08-14"
1,"1.sitting",1,"1.Resting","10294","2014-12-15 14:57:13.21",0.56,0.6,0.24,0.728,"sitting","Resting","land","land","",2014-12-15 14:57:13.21,"24-08-14"
1,"1.sitting",1,"1.Resting","10295","2014-12-15 14:57:13.25",0.56,0.62,0.22,0.716,"sitting","Resting","land","land","",2014-12-15 14:57:13.25,"24-08-14"
1,"1.sitting",1,"1.Resting","10296","2014-12-15 14:57:13.25",0.56,0.62,0.196,0.74,"sitting","Resting","land","land","",2014-12-15 14:57:13.25,"24-08-14"
1,"1.sitting",1,"1.Resting","10297","2014-12-15 14:57:13.28",0.56,0.608,0.224,0.736,"sitting","Resting","land","land","",2014-12-15 14:57:13.28,"24-08-14"
1,"1.sitting",1,"1.Resting","10298","2014-12-15 14:57:13.38",0.56,0.62,0.228,0.716,"sitting","Resting","land","land","",2014-12-15 14:57:13.38,"24-08-14"
1,"1.sitting",1,"1.Resting","10299","2014-12-15 14:57:13.42",0.56,0.624,0.216,0.724,"sitting","Resting","land","land","",2014-12-15 14:57:13.42,"24-08-14"
1,"1.sitting",1,"1.Resting","10300","2014-12-15 14:57:13.46",0.56,0.632,0.212,0.712,"sitting","Resting","land","land","",2014-12-15 14:57:13.46,"24-08-14"
1,"1.sitting",1,"1.Resting","10301","2014-12-15 14:57:13.50",0.56,0.648,0.188,0.72,"sitting","Resting","land","land","",2014-12-15 14:57:13.50,"24-08-14"
1,"1.sitting",1,"1.Resting","10302","2014-12-15 14:57:13.50",0.56,0.676,0.156,0.728,"sitting","Resting","land","land","",2014-12-15 14:57:13.50,"24-08-14"
1,"1.sitting",1,"1.Resting","10303","2014-12-15 14:57:13.53",0.56,0.696,0.144,0.708,"sitting","Resting","land","land","",2014-12-15 14:57:13.53,"24-08-14"
1,"1.sitting",1,"1.Resting","10304","2014-12-15 14:57:13.63",0.56,0.688,0.124,0.732,"sitting","Resting","land","land","",2014-12-15 14:57:13.63,"24-08-14"
1,"1.sitting",1,"1.Resting","10305","2014-12-15 14:57:13.67",0.56,0.664,0.116,0.748,"sitting","Resting","land","land","",2014-12-15 14:57:13.67,"24-08-14"
1,"1.sitting",1,"1.Resting","10306","2014-12-15 14:57:13.71",0.56,0.664,0.128,0.728,"sitting","Resting","land","land","",2014-12-15 14:57:13.71,"24-08-14"
1,"1.sitting",1,"1.Resting","10307","2014-12-15 14:57:13.75",0.56,0.684,0.128,0.708,"sitting","Resting","land","land","",2014-12-15 14:57:13.75,"24-08-14"
1,"1.sitting",1,"1.Resting","10308","2014-12-15 14:57:13.75",0.56,0.652,0.132,0.744,"sitting","Resting","land","land","",2014-12-15 14:57:13.75,"24-08-14"
1,"1.sitting",1,"1.Resting","10309","2014-12-15 14:57:13.78",0.56,0.608,0.188,0.708,"sitting","Resting","land","land","",2014-12-15 14:57:13.78,"24-08-14"
1,"1.sitting",1,"1.Resting","10310","2014-12-15 14:57:13.88",0.56,0.632,0.148,0.664,"sitting","Resting","land","land","",2014-12-15 14:57:13.88,"24-08-14"
1,"1.sitting",1,"1.Resting","10311","2014-12-15 14:57:13.92",0.56,0.692,0.076,0.664,"sitting","Resting","land","land","",2014-12-15 14:57:13.92,"24-08-14"
1,"1.sitting",1,"1.Resting","10312","2014-12-15 14:57:13.97",0.56,0.74,0.128,0.7,"sitting","Resting","land","land","",2014-12-15 14:57:13.97,"24-08-14"
1,"1.sitting",1,"1.Resting","10313","2014-12-15 14:57:14.00",0.59,0.7,0.128,0.732,"sitting","Resting","land","land","",2014-12-15 14:57:14.00,"24-08-14"
1,"1.sitting",1,"1.Resting","10314","2014-12-15 14:57:14.00",0.56,0.668,0.12,0.72,"sitting","Resting","land","land","",2014-12-15 14:57:14.00,"24-08-14"
1,"1.sitting",1,"1.Resting","10315","2014-12-15 14:57:14.03",0.56,0.64,0.108,0.716,"sitting","Resting","land","land","",2014-12-15 14:57:14.03,"24-08-14"
1,"1.sitting",1,"1.Resting","10316","2014-12-15 14:57:14.13",0.56,0.652,0.1,0.736,"sitting","Resting","land","land","",2014-12-15 14:57:14.13,"24-08-14"
