"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.still",1,"1.Resting","00:00:00.04","2014-12-15 07:22:45.00",1.15,0.804,-0.108,0.532,"still","Resting","water","surface","still",2014-12-15 07:22:45.00,"28-10-14"
1,"1.still",1,"1.Resting","00:00.0","2014-12-15 07:22:45.00",1.15,0.788,-0.108,0.532,"still","Resting","water","surface","",2014-12-15 07:22:45.00,"28-10-14"
1,"1.still",1,"1.Resting","10998","2014-12-15 07:22:45.02",1.15,0.78,-0.092,0.544,"still","Resting","water","surface","",2014-12-15 07:22:45.02,"28-10-14"
1,"1.still",1,"1.Resting","10999","2014-12-15 07:22:45.13",1.15,0.788,-0.088,0.568,"still","Resting","water","surface","",2014-12-15 07:22:45.13,"28-10-14"
1,"1.still",1,"1.Resting","11000","2014-12-15 07:22:45.17",1.15,0.792,-0.1,0.58,"still","Resting","water","surface","",2014-12-15 07:22:45.17,"28-10-14"
1,"1.still",1,"1.Resting","11001","2014-12-15 07:22:45.21",1.15,0.772,-0.104,0.592,"still","Resting","water","surface","",2014-12-15 07:22:45.21,"28-10-14"
1,"1.still",1,"1.Resting","11002","2014-12-15 07:22:45.25",1.15,0.76,-0.104,0.608,"still","Resting","water","surface","",2014-12-15 07:22:45.25,"28-10-14"
1,"1.still",1,"1.Resting","11003","2014-12-15 07:22:45.25",1.15,0.76,-0.088,0.616,"still","Resting","water","surface","",2014-12-15 07:22:45.25,"28-10-14"
1,"1.still",1,"1.Resting","11004","2014-12-15 07:22:45.28",1.15,0.764,-0.084,0.648,"still","Resting","water","surface","",2014-12-15 07:22:45.28,"28-10-14"
1,"1.still",1,"1.Resting","11005","2014-12-15 07:22:45.38",1.15,0.756,-0.104,0.644,"still","Resting","water","surface","",2014-12-15 07:22:45.38,"28-10-14"
1,"1.still",1,"1.Resting","11006","2014-12-15 07:22:45.42",1.15,0.736,-0.104,0.636,"still","Resting","water","surface","",2014-12-15 07:22:45.42,"28-10-14"
1,"1.still",1,"1.Resting","11007","2014-12-15 07:22:45.46",1.15,0.736,-0.1,0.636,"still","Resting","water","surface","",2014-12-15 07:22:45.46,"28-10-14"
1,"1.still",1,"1.Resting","11008","2014-12-15 07:22:45.50",1.15,0.732,-0.108,0.656,"still","Resting","water","surface","",2014-12-15 07:22:45.50,"28-10-14"
1,"1.still",1,"1.Resting","11009","2014-12-15 07:22:45.50",1.12,0.74,-0.116,0.652,"still","Resting","water","surface","",2014-12-15 07:22:45.50,"28-10-14"
1,"1.still",1,"1.Resting","11010","2014-12-15 07:22:45.53",1.12,0.736,-0.112,0.652,"still","Resting","water","surface","",2014-12-15 07:22:45.53,"28-10-14"
1,"1.still",1,"1.Resting","11011","2014-12-15 07:22:45.63",1.12,0.752,-0.112,0.66,"still","Resting","water","surface","",2014-12-15 07:22:45.63,"28-10-14"
1,"1.still",1,"1.Resting","11012","2014-12-15 07:22:45.67",1.12,0.732,-0.112,0.652,"still","Resting","water","surface","",2014-12-15 07:22:45.67,"28-10-14"
1,"1.still",1,"1.Resting","11013","2014-12-15 07:22:45.71",1.12,0.724,-0.124,0.664,"still","Resting","water","surface","",2014-12-15 07:22:45.71,"28-10-14"
1,"1.still",1,"1.Resting","11014","2014-12-15 07:22:45.75",1.12,0.72,-0.124,0.656,"still","Resting","water","surface","",2014-12-15 07:22:45.75,"28-10-14"
1,"1.still",1,"1.Resting","11015","2014-12-15 07:22:45.75",1.12,0.724,-0.124,0.64,"still","Resting","water","surface","",2014-12-15 07:22:45.75,"28-10-14"
1,"1.still",1,"1.Resting","11016","2014-12-15 07:22:45.78",1.12,0.74,-0.124,0.616,"still","Resting","water","surface","",2014-12-15 07:22:45.78,"28-10-14"
1,"1.still",1,"1.Resting","11017","2014-12-15 07:22:45.88",1.09,0.728,-0.1,0.616,"still","Resting","water","surface","",2014-12-15 07:22:45.88,"28-10-14"
1,"1.still",1,"1.Resting","11018","2014-12-15 07:22:45.92",1.12,0.732,-0.088,0.632,"still","Resting","water","surface","",2014-12-15 07:22:45.92,"28-10-14"
1,"1.still",1,"1.Resting","11019","2014-12-15 07:22:45.97",1.09,0.748,-0.104,0.632,"still","Resting","water","surface","",2014-12-15 07:22:45.97,"28-10-14"
1,"1.still",1,"1.Resting","11020","2014-12-15 07:22:46.00",1.09,0.712,-0.128,0.656,"still","Resting","water","surface","",2014-12-15 07:22:46.00,"28-10-14"
1,"1.still",1,"1.Resting","11021","2014-12-15 07:22:46.00",1.09,0.696,-0.16,0.652,"still","Resting","water","surface","",2014-12-15 07:22:46.00,"28-10-14"
