"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.sitting",1,"1.Resting","00:00:00.04","2014-12-15 16:16:27.00",1.81,0.692,-0.224,0.684,"sitting","Resting","land","land","sitting",2014-12-15 16:16:27.00,"25-08-14"
1,"1.sitting",1,"1.Resting","00:00.0","2014-12-15 16:16:27.00",1.81,0.688,-0.224,0.66,"sitting","Resting","land","land","",2014-12-15 16:16:27.00,"25-08-14"
1,"1.sitting",1,"1.Resting","827","2014-12-15 16:16:27.02",1.81,0.7,-0.188,0.648,"sitting","Resting","land","land","",2014-12-15 16:16:27.02,"25-08-14"
1,"1.sitting",1,"1.Resting","828","2014-12-15 16:16:27.13",1.81,0.72,-0.18,0.664,"sitting","Resting","land","land","",2014-12-15 16:16:27.13,"25-08-14"
1,"1.sitting",1,"1.Resting","829","2014-12-15 16:16:27.17",1.81,0.744,-0.152,0.656,"sitting","Resting","land","land","",2014-12-15 16:16:27.17,"25-08-14"
1,"1.sitting",1,"1.Resting","830","2014-12-15 16:16:27.21",1.81,0.728,-0.164,0.648,"sitting","Resting","land","land","",2014-12-15 16:16:27.21,"25-08-14"
1,"1.sitting",1,"1.Resting","831","2014-12-15 16:16:27.25",1.81,0.728,-0.176,0.648,"sitting","Resting","land","land","",2014-12-15 16:16:27.25,"25-08-14"
1,"1.sitting",1,"1.Resting","832","2014-12-15 16:16:27.25",1.81,0.72,-0.172,0.636,"sitting","Resting","land","land","",2014-12-15 16:16:27.25,"25-08-14"
1,"1.sitting",1,"1.Resting","833","2014-12-15 16:16:27.28",1.81,0.72,-0.156,0.636,"sitting","Resting","land","land","",2014-12-15 16:16:27.28,"25-08-14"
1,"1.sitting",1,"1.Resting","834","2014-12-15 16:16:27.38",1.81,0.736,-0.156,0.636,"sitting","Resting","land","land","",2014-12-15 16:16:27.38,"25-08-14"
1,"1.sitting",1,"1.Resting","835","2014-12-15 16:16:27.42",1.81,0.744,-0.164,0.636,"sitting","Resting","land","land","",2014-12-15 16:16:27.42,"25-08-14"
1,"1.sitting",1,"1.Resting","836","2014-12-15 16:16:27.46",1.81,0.74,-0.152,0.632,"sitting","Resting","land","land","",2014-12-15 16:16:27.46,"25-08-14"
1,"1.sitting",1,"1.Resting","837","2014-12-15 16:16:27.50",1.81,0.736,-0.164,0.62,"sitting","Resting","land","land","",2014-12-15 16:16:27.50,"25-08-14"
1,"1.sitting",1,"1.Resting","838","2014-12-15 16:16:27.50",1.81,0.736,-0.16,0.628,"sitting","Resting","land","land","",2014-12-15 16:16:27.50,"25-08-14"
1,"1.sitting",1,"1.Resting","839","2014-12-15 16:16:27.53",1.81,0.736,-0.16,0.632,"sitting","Resting","land","land","",2014-12-15 16:16:27.53,"25-08-14"
1,"1.sitting",1,"1.Resting","840","2014-12-15 16:16:27.63",1.81,0.744,-0.156,0.62,"sitting","Resting","land","land","",2014-12-15 16:16:27.63,"25-08-14"
1,"1.sitting",1,"1.Resting","841","2014-12-15 16:16:27.67",1.81,0.744,-0.156,0.632,"sitting","Resting","land","land","",2014-12-15 16:16:27.67,"25-08-14"
1,"1.sitting",1,"1.Resting","842","2014-12-15 16:16:27.71",1.81,0.752,-0.152,0.628,"sitting","Resting","land","land","",2014-12-15 16:16:27.71,"25-08-14"
1,"1.sitting",1,"1.Resting","843","2014-12-15 16:16:27.75",1.81,0.736,-0.156,0.644,"sitting","Resting","land","land","",2014-12-15 16:16:27.75,"25-08-14"
1,"1.sitting",1,"1.Resting","844","2014-12-15 16:16:27.75",1.81,0.728,-0.16,0.636,"sitting","Resting","land","land","",2014-12-15 16:16:27.75,"25-08-14"
1,"1.sitting",1,"1.Resting","845","2014-12-15 16:16:27.78",1.81,0.732,-0.16,0.644,"sitting","Resting","land","land","",2014-12-15 16:16:27.78,"25-08-14"
1,"1.sitting",1,"1.Resting","846","2014-12-15 16:16:27.88",1.81,0.724,-0.168,0.628,"sitting","Resting","land","land","",2014-12-15 16:16:27.88,"25-08-14"
1,"1.sitting",1,"1.Resting","847","2014-12-15 16:16:27.92",1.81,0.744,-0.164,0.636,"sitting","Resting","land","land","",2014-12-15 16:16:27.92,"25-08-14"
1,"1.sitting",1,"1.Resting","848","2014-12-15 16:16:27.97",1.81,0.752,-0.152,0.628,"sitting","Resting","land","land","",2014-12-15 16:16:27.97,"25-08-14"
1,"1.sitting",1,"1.Resting","849","2014-12-15 16:16:28.00",1.81,0.748,-0.148,0.632,"sitting","Resting","land","land","",2014-12-15 16:16:28.00,"25-08-14"
1,"1.sitting",1,"1.Resting","850","2014-12-15 16:16:28.00",1.81,0.736,-0.148,0.62,"sitting","Resting","land","land","",2014-12-15 16:16:28.00,"25-08-14"
1,"1.sitting",1,"1.Resting","851","2014-12-15 16:16:28.03",1.84,0.74,-0.14,0.62,"sitting","Resting","land","land","",2014-12-15 16:16:28.03,"25-08-14"
1,"1.sitting",1,"1.Resting","852","2014-12-15 16:16:28.13",1.81,0.764,-0.132,0.616,"sitting","Resting","land","land","",2014-12-15 16:16:28.13,"25-08-14"
1,"1.sitting",1,"1.Resting","853","2014-12-15 16:16:28.18",1.81,0.76,-0.128,0.62,"sitting","Resting","land","land","",2014-12-15 16:16:28.18,"25-08-14"
1,"1.sitting",1,"1.Resting","854","2014-12-15 16:16:28.22",1.81,0.756,-0.136,0.62,"sitting","Resting","land","land","",2014-12-15 16:16:28.22,"25-08-14"
1,"1.sitting",1,"1.Resting","855","2014-12-15 16:16:28.25",1.81,0.756,-0.156,0.616,"sitting","Resting","land","land","",2014-12-15 16:16:28.25,"25-08-14"
1,"1.sitting",1,"1.Resting","856","2014-12-15 16:16:28.25",1.81,0.744,-0.16,0.628,"sitting","Resting","land","land","",2014-12-15 16:16:28.25,"25-08-14"
1,"1.sitting",1,"1.Resting","857","2014-12-15 16:16:28.28",1.81,0.756,-0.14,0.62,"sitting","Resting","land","land","",2014-12-15 16:16:28.28,"25-08-14"
1,"1.sitting",1,"1.Resting","858","2014-12-15 16:16:28.39",1.81,0.748,-0.14,0.624,"sitting","Resting","land","land","",2014-12-15 16:16:28.39,"25-08-14"
1,"1.sitting",1,"1.Resting","859","2014-12-15 16:16:28.43",1.81,0.752,-0.144,0.616,"sitting","Resting","land","land","",2014-12-15 16:16:28.43,"25-08-14"
1,"1.sitting",1,"1.Resting","860","2014-12-15 16:16:28.47",1.81,0.74,-0.144,0.62,"sitting","Resting","land","land","",2014-12-15 16:16:28.47,"25-08-14"
1,"1.sitting",1,"1.Resting","861","2014-12-15 16:16:28.50",1.81,0.74,-0.152,0.632,"sitting","Resting","land","land","",2014-12-15 16:16:28.50,"25-08-14"
1,"1.sitting",1,"1.Resting","862","2014-12-15 16:16:28.50",1.81,0.732,-0.148,0.624,"sitting","Resting","land","land","",2014-12-15 16:16:28.50,"25-08-14"
1,"1.sitting",1,"1.Resting","863","2014-12-15 16:16:28.54",1.81,0.744,-0.164,0.612,"sitting","Resting","land","land","",2014-12-15 16:16:28.54,"25-08-14"
1,"1.sitting",1,"1.Resting","864","2014-12-15 16:16:28.64",1.81,0.728,-0.16,0.616,"sitting","Resting","land","land","",2014-12-15 16:16:28.64,"25-08-14"
1,"1.sitting",1,"1.Resting","865","2014-12-15 16:16:28.68",1.81,0.732,-0.156,0.616,"sitting","Resting","land","land","",2014-12-15 16:16:28.68,"25-08-14"
1,"1.sitting",1,"1.Resting","866","2014-12-15 16:16:28.72",1.81,0.74,-0.136,0.62,"sitting","Resting","land","land","",2014-12-15 16:16:28.72,"25-08-14"
1,"1.sitting",1,"1.Resting","867","2014-12-15 16:16:28.75",1.81,0.724,-0.132,0.636,"sitting","Resting","land","land","",2014-12-15 16:16:28.75,"25-08-14"
1,"1.sitting",1,"1.Resting","868","2014-12-15 16:16:28.75",1.81,0.736,-0.144,0.64,"sitting","Resting","land","land","",2014-12-15 16:16:28.75,"25-08-14"
1,"1.sitting",1,"1.Resting","869","2014-12-15 16:16:28.79",1.81,0.732,-0.152,0.648,"sitting","Resting","land","land","",2014-12-15 16:16:28.79,"25-08-14"
1,"1.sitting",1,"1.Resting","870","2014-12-15 16:16:28.89",1.81,0.74,-0.156,0.64,"sitting","Resting","land","land","",2014-12-15 16:16:28.89,"25-08-14"
1,"1.sitting",1,"1.Resting","871","2014-12-15 16:16:28.93",1.81,0.724,-0.152,0.672,"sitting","Resting","land","land","",2014-12-15 16:16:28.93,"25-08-14"
1,"1.sitting",1,"1.Resting","872","2014-12-15 16:16:28.97",1.81,0.728,-0.2,0.676,"sitting","Resting","land","land","",2014-12-15 16:16:28.97,"25-08-14"
1,"1.sitting",1,"1.Resting","873","2014-12-15 16:16:29.00",1.81,0.688,-0.216,0.684,"sitting","Resting","land","land","",2014-12-15 16:16:29.00,"25-08-14"
1,"1.sitting",1,"1.Resting","874","2014-12-15 16:16:29.00",1.81,0.672,-0.22,0.684,"sitting","Resting","land","land","",2014-12-15 16:16:29.00,"25-08-14"
1,"1.sitting",1,"1.Resting","875","2014-12-15 16:16:29.04",1.81,0.66,-0.24,0.7,"sitting","Resting","land","land","",2014-12-15 16:16:29.04,"25-08-14"
1,"1.sitting",1,"1.Resting","876","2014-12-15 16:16:29.14",1.81,0.648,-0.188,0.732,"sitting","Resting","land","land","",2014-12-15 16:16:29.14,"25-08-14"
1,"1.sitting",1,"1.Resting","877","2014-12-15 16:16:29.18",1.81,0.64,-0.22,0.708,"sitting","Resting","land","land","",2014-12-15 16:16:29.18,"25-08-14"
1,"1.other",2,"2.Other","878","2014-12-15 16:16:29.23",1.81,0.648,-0.26,0.7,"other","Other","land","land","other",2014-12-15 16:16:29.23,"25-08-14"
1,"1.other",2,"2.Other","879","2014-12-15 16:16:29.25",1.81,0.652,-0.328,0.624,"other","Other","land","land","",2014-12-15 16:16:29.25,"25-08-14"
1,"1.other",2,"2.Other","880","2014-12-15 16:16:29.25",1.81,0.684,-0.336,0.504,"other","Other","land","land","",2014-12-15 16:16:29.25,"25-08-14"
1,"1.other",2,"2.Other","881","2014-12-15 16:16:29.29",1.81,0.604,-0.248,0.492,"other","Other","land","land","",2014-12-15 16:16:29.29,"25-08-14"
1,"1.other",2,"2.Other","882","2014-12-15 16:16:29.39",1.81,0.632,-0.18,0.676,"other","Other","land","land","",2014-12-15 16:16:29.39,"25-08-14"
1,"1.other",2,"2.Other","883","2014-12-15 16:16:29.44",1.81,0.716,-0.136,0.608,"other","Other","land","land","",2014-12-15 16:16:29.44,"25-08-14"
1,"1.other",2,"2.Other","884","2014-12-15 16:16:29.48",1.81,0.784,-0.116,0.56,"other","Other","land","land","",2014-12-15 16:16:29.48,"25-08-14"
1,"1.other",2,"2.Other","885","2014-12-15 16:16:29.50",1.81,0.812,-0.068,0.576,"other","Other","land","land","",2014-12-15 16:16:29.50,"25-08-14"
1,"1.other",2,"2.Other","886","2014-12-15 16:16:29.50",1.81,0.764,0.148,0.636,"other","Other","land","land","",2014-12-15 16:16:29.50,"25-08-14"
1,"1.other",2,"2.Other","887","2014-12-15 16:16:29.54",1.81,0.748,0.188,0.564,"other","Other","land","land","",2014-12-15 16:16:29.54,"25-08-14"
1,"1.other",2,"2.Other","888","2014-12-15 16:16:29.65",1.81,0.756,0.28,0.532,"other","Other","land","land","",2014-12-15 16:16:29.65,"25-08-14"
1,"1.other",2,"2.Other","889","2014-12-15 16:16:29.69",1.81,0.796,0.264,0.608,"other","Other","land","land","",2014-12-15 16:16:29.69,"25-08-14"
1,"1.other",2,"2.Other","890","2014-12-15 16:16:29.73",1.81,0.796,0.14,0.584,"other","Other","land","land","",2014-12-15 16:16:29.73,"25-08-14"
1,"1.other",2,"2.Other","891","2014-12-15 16:16:29.75",1.81,0.844,0.132,0.604,"other","Other","land","land","",2014-12-15 16:16:29.75,"25-08-14"
1,"1.other",2,"2.Other","892","2014-12-15 16:16:29.75",1.81,0.776,0.12,0.644,"other","Other","land","land","",2014-12-15 16:16:29.75,"25-08-14"
1,"1.other",2,"2.Other","893","2014-12-15 16:16:29.80",1.81,0.72,0.148,0.64,"other","Other","land","land","",2014-12-15 16:16:29.80,"25-08-14"
1,"1.other",2,"2.Other","894","2014-12-15 16:16:29.90",1.81,0.704,0.136,0.656,"other","Other","land","land","",2014-12-15 16:16:29.90,"25-08-14"
1,"1.other",2,"2.Other","895","2014-12-15 16:16:29.94",1.78,0.72,0.112,0.656,"other","Other","land","land","",2014-12-15 16:16:29.94,"25-08-14"
1,"1.other",2,"2.Other","896","2014-12-15 16:16:29.98",1.81,0.724,0.08,0.672,"other","Other","land","land","",2014-12-15 16:16:29.98,"25-08-14"
