"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.sitting",1,"1.Resting","00:00:00.04","2014-11-01 16:14:17.00",0.71,-0.052,0.452,0.986,"sitting","Resting","land","land","sitting",2014-11-01 16:14:17.00,"22-08-14"
1,"1.sitting",1,"1.Resting","46275","2014-11-01 16:14:17.00",0.71,-0.075,0.464,0.952,"sitting","Resting","land","land","",2014-11-01 16:14:17.00,"22-08-14"
1,"1.sitting",1,"1.Resting","46276","2014-11-01 16:14:17.02",0.71,-0.024,0.459,0.915,"sitting","Resting","land","land","",2014-11-01 16:14:17.02,"22-08-14"
1,"1.sitting",1,"1.Resting","46277","2014-11-01 16:14:17.13",0.71,0.008,0.452,0.885,"sitting","Resting","land","land","",2014-11-01 16:14:17.13,"22-08-14"
1,"1.sitting",1,"1.Resting","46278","2014-11-01 16:14:17.17",0.71,0.014,0.449,0.868,"sitting","Resting","land","land","",2014-11-01 16:14:17.17,"22-08-14"
1,"1.sitting",1,"1.Resting","46279","2014-11-01 16:14:17.21",0.71,-0.016,0.393,0.802,"sitting","Resting","land","land","",2014-11-01 16:14:17.21,"22-08-14"
1,"1.sitting",1,"1.Resting","46280","2014-11-01 16:14:17.25",0.71,-0.026,0.428,0.881,"sitting","Resting","land","land","",2014-11-01 16:14:17.25,"22-08-14"
1,"1.sitting",1,"1.Resting","46281","2014-11-01 16:14:17.25",0.71,-0.019,0.408,0.925,"sitting","Resting","land","land","",2014-11-01 16:14:17.25,"22-08-14"
1,"1.sitting",1,"1.Resting","46282","2014-11-01 16:14:17.28",0.71,-0.013,0.407,0.961,"sitting","Resting","land","land","",2014-11-01 16:14:17.28,"22-08-14"
1,"1.sitting",1,"1.Resting","46283","2014-11-01 16:14:17.38",0.71,-0.015,0.363,0.846,"sitting","Resting","land","land","",2014-11-01 16:14:17.38,"22-08-14"
1,"1.sitting",1,"1.Resting","46284","2014-11-01 16:14:17.42",0.71,0.016,0.388,0.841,"sitting","Resting","land","land","",2014-11-01 16:14:17.42,"22-08-14"
1,"1.sitting",1,"1.Resting","46285","2014-11-01 16:14:17.46",0.71,0.048,0.422,0.874,"sitting","Resting","land","land","",2014-11-01 16:14:17.46,"22-08-14"
1,"1.sitting",1,"1.Resting","46286","2014-11-01 16:14:17.50",0.71,0.034,0.424,0.904,"sitting","Resting","land","land","",2014-11-01 16:14:17.50,"22-08-14"
1,"1.sitting",1,"1.Resting","46287","2014-11-01 16:14:17.50",0.71,-0.003,0.377,0.91,"sitting","Resting","land","land","",2014-11-01 16:14:17.50,"22-08-14"
1,"1.sitting",1,"1.Resting","46288","2014-11-01 16:14:17.53",0.71,0.004,0.379,0.845,"sitting","Resting","land","land","",2014-11-01 16:14:17.53,"22-08-14"
1,"1.sitting",1,"1.Resting","46289","2014-11-01 16:14:17.63",0.71,-0.007,0.398,0.879,"sitting","Resting","land","land","",2014-11-01 16:14:17.63,"22-08-14"
1,"1.sitting",1,"1.Resting","46290","2014-11-01 16:14:17.67",0.71,0.011,0.394,0.898,"sitting","Resting","land","land","",2014-11-01 16:14:17.67,"22-08-14"
1,"1.sitting",1,"1.Resting","46291","2014-11-01 16:14:17.71",0.71,0.012,0.354,0.907,"sitting","Resting","land","land","",2014-11-01 16:14:17.71,"22-08-14"
1,"1.sitting",1,"1.Resting","46292","2014-11-01 16:14:17.75",0.71,0.098,0.381,0.896,"sitting","Resting","land","land","",2014-11-01 16:14:17.75,"22-08-14"
1,"1.sitting",1,"1.Resting","46293","2014-11-01 16:14:17.75",0.71,0.131,0.391,0.881,"sitting","Resting","land","land","",2014-11-01 16:14:17.75,"22-08-14"
1,"1.sitting",1,"1.Resting","46294","2014-11-01 16:14:17.78",0.71,0.067,0.427,0.941,"sitting","Resting","land","land","",2014-11-01 16:14:17.78,"22-08-14"
1,"1.sitting",1,"1.Resting","46295","2014-11-01 16:14:17.88",0.71,0.096,0.495,1.039,"sitting","Resting","land","land","",2014-11-01 16:14:17.88,"22-08-14"
1,"1.sitting",1,"1.Resting","46296","2014-11-01 16:14:17.92",0.71,0.024,0.402,0.952,"sitting","Resting","land","land","",2014-11-01 16:14:17.92,"22-08-14"
1,"1.sitting",1,"1.Resting","46297","2014-11-01 16:14:17.97",0.71,0.036,0.397,0.898,"sitting","Resting","land","land","",2014-11-01 16:14:17.97,"22-08-14"
1,"1.sitting",1,"1.Resting","46298","2014-11-01 16:14:18.00",0.71,0.038,0.335,0.865,"sitting","Resting","land","land","",2014-11-01 16:14:18.00,"22-08-14"
1,"1.sitting",1,"1.Resting","46299","2014-11-01 16:14:18.00",0.71,0.068,0.369,0.918,"sitting","Resting","land","land","",2014-11-01 16:14:18.00,"22-08-14"
1,"1.sitting",1,"1.Resting","46300","2014-11-01 16:14:18.03",0.71,0.05,0.433,1.017,"sitting","Resting","land","land","",2014-11-01 16:14:18.03,"22-08-14"
1,"1.sitting",1,"1.Resting","46301","2014-11-01 16:14:18.13",0.71,0.021,0.422,0.981,"sitting","Resting","land","land","",2014-11-01 16:14:18.13,"22-08-14"
1,"1.sitting",1,"1.Resting","46302","2014-11-01 16:14:18.18",0.75,0.025,0.413,0.936,"sitting","Resting","land","land","",2014-11-01 16:14:18.18,"22-08-14"
1,"1.sitting",1,"1.Resting","46303","2014-11-01 16:14:18.22",0.71,0.082,0.434,1.005,"sitting","Resting","land","land","",2014-11-01 16:14:18.22,"22-08-14"
1,"1.sitting",1,"1.Resting","46304","2014-11-01 16:14:18.25",0.71,0.09,0.383,0.919,"sitting","Resting","land","land","",2014-11-01 16:14:18.25,"22-08-14"
1,"1.sitting",1,"1.Resting","46305","2014-11-01 16:14:18.25",0.71,0.104,0.331,0.859,"sitting","Resting","land","land","",2014-11-01 16:14:18.25,"22-08-14"
1,"1.sitting",1,"1.Resting","46306","2014-11-01 16:14:18.28",0.71,0.088,0.392,0.953,"sitting","Resting","land","land","",2014-11-01 16:14:18.28,"22-08-14"
1,"1.sitting",1,"1.Resting","46307","2014-11-01 16:14:18.39",0.71,0.07,0.349,0.875,"sitting","Resting","land","land","",2014-11-01 16:14:18.39,"22-08-14"
1,"1.sitting",1,"1.Resting","46308","2014-11-01 16:14:18.43",0.71,0.043,0.379,0.912,"sitting","Resting","land","land","",2014-11-01 16:14:18.43,"22-08-14"
1,"1.sitting",1,"1.Resting","46309","2014-11-01 16:14:18.47",0.71,-0.01,0.386,0.952,"sitting","Resting","land","land","",2014-11-01 16:14:18.47,"22-08-14"
1,"1.sitting",1,"1.Resting","46310","2014-11-01 16:14:18.50",0.71,0.004,0.334,0.905,"sitting","Resting","land","land","",2014-11-01 16:14:18.50,"22-08-14"
1,"1.sitting",1,"1.Resting","46311","2014-11-01 16:14:18.50",0.71,0.072,0.388,0.964,"sitting","Resting","land","land","",2014-11-01 16:14:18.50,"22-08-14"
1,"1.sitting",1,"1.Resting","46312","2014-11-01 16:14:18.54",0.71,0.109,0.412,0.976,"sitting","Resting","land","land","",2014-11-01 16:14:18.54,"22-08-14"
1,"1.sitting",1,"1.Resting","46313","2014-11-01 16:14:18.64",0.71,0.106,0.388,0.948,"sitting","Resting","land","land","",2014-11-01 16:14:18.64,"22-08-14"
1,"1.sitting",1,"1.Resting","46314","2014-11-01 16:14:18.68",0.71,0.124,0.355,0.876,"sitting","Resting","land","land","",2014-11-01 16:14:18.68,"22-08-14"
1,"1.sitting",1,"1.Resting","46315","2014-11-01 16:14:18.72",0.71,0.13,0.422,1.004,"sitting","Resting","land","land","",2014-11-01 16:14:18.72,"22-08-14"
1,"1.sitting",1,"1.Resting","46316","2014-11-01 16:14:18.75",0.71,0.098,0.359,0.914,"sitting","Resting","land","land","",2014-11-01 16:14:18.75,"22-08-14"
1,"1.sitting",1,"1.Resting","46317","2014-11-01 16:14:18.75",0.71,0.107,0.398,0.939,"sitting","Resting","land","land","",2014-11-01 16:14:18.75,"22-08-14"
1,"1.sitting",1,"1.Resting","46318","2014-11-01 16:14:18.79",0.71,0.12,0.4,0.948,"sitting","Resting","land","land","",2014-11-01 16:14:18.79,"22-08-14"
1,"1.sitting",1,"1.Resting","46319","2014-11-01 16:14:18.89",0.71,0.158,0.361,0.894,"sitting","Resting","land","land","",2014-11-01 16:14:18.89,"22-08-14"
1,"1.sitting",1,"1.Resting","46320","2014-11-01 16:14:18.93",0.71,0.178,0.367,0.909,"sitting","Resting","land","land","",2014-11-01 16:14:18.93,"22-08-14"
1,"1.sitting",1,"1.Resting","46321","2014-11-01 16:14:18.97",0.71,0.195,0.383,0.91,"sitting","Resting","land","land","",2014-11-01 16:14:18.97,"22-08-14"
1,"1.sitting",1,"1.Resting","46322","2014-11-01 16:14:19.00",0.71,0.168,0.351,0.875,"sitting","Resting","land","land","",2014-11-01 16:14:19.00,"22-08-14"
1,"1.sitting",1,"1.Resting","46323","2014-11-01 16:14:19.00",0.75,0.137,0.307,0.812,"sitting","Resting","land","land","",2014-11-01 16:14:19.00,"22-08-14"
1,"1.sitting",1,"1.Resting","46324","2014-11-01 16:14:19.04",0.71,0.102,0.365,0.925,"sitting","Resting","land","land","",2014-11-01 16:14:19.04,"22-08-14"
1,"1.sitting",1,"1.Resting","46325","2014-11-01 16:14:19.14",0.71,0.108,0.397,1.022,"sitting","Resting","land","land","",2014-11-01 16:14:19.14,"22-08-14"
1,"1.sitting",1,"1.Resting","46326","2014-11-01 16:14:19.18",0.71,0.042,0.362,1.004,"sitting","Resting","land","land","",2014-11-01 16:14:19.18,"22-08-14"
1,"1.sitting",1,"1.Resting","46327","2014-11-01 16:14:19.23",0.71,0.102,0.388,0.888,"sitting","Resting","land","land","",2014-11-01 16:14:19.23,"22-08-14"
