"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","doe","date"
1,"1.moving",1,"1.Travelling","00:00:00.04","2014-12-15 14:55:53.44",0.87,0.748,0.584,0.424,"moving","Travelling","land","land","moving","20-10-14",2014-12-15 14:55:53.44
1,"1.moving",1,"1.Travelling","00:00:00.00","2014-12-15 14:55:53.48",0.87,0.908,0.488,0.356,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.48
1,"1.moving",1,"1.Travelling","74078","2014-12-15 14:55:53.50",0.87,1.124,0.256,0.488,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.50
1,"1.moving",1,"1.Travelling","74079","2014-12-15 14:55:53.51",0.87,1.016,0.136,0.432,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.51
1,"1.moving",1,"1.Travelling","74080","2014-12-15 14:55:53.55",0.87,0.872,0.016,0.424,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.55
1,"1.moving",1,"1.Travelling","74081","2014-12-15 14:55:53.65",0.87,0.808,-0.188,0.444,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.65
1,"1.moving",1,"1.Travelling","74082","2014-12-15 14:55:53.69",0.87,0.704,-0.196,0.496,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.69
1,"1.moving",1,"1.Travelling","74083","2014-12-15 14:55:53.73",0.87,0.92,-0.34,0.644,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.73
1,"1.moving",1,"1.Travelling","74084","2014-12-15 14:55:53.75",0.87,0.944,-0.18,0.844,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.75
1,"1.moving",1,"1.Travelling","74085","2014-12-15 14:55:53.76",0.87,0.376,0.2,0.912,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.76
1,"1.moving",1,"1.Travelling","74086","2014-12-15 14:55:53.80",0.87,0.28,0.408,1.168,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.80
1,"1.moving",1,"1.Travelling","74087","2014-12-15 14:55:53.90",0.87,0.388,0.46,1.236,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.90
1,"1.moving",1,"1.Travelling","74088","2014-12-15 14:55:53.94",0.87,0.404,0.636,1.068,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.94
1,"1.moving",1,"1.Travelling","74089","2014-12-15 14:55:53.99",0.87,0.316,0.672,0.712,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:53.99
1,"1.moving",1,"1.Travelling","74090","2014-12-15 14:55:54.00",0.87,0.204,0.696,0.42,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.00
1,"1.moving",1,"1.Travelling","74091","2014-12-15 14:55:54.01",0.87,0.76,0.628,0.144,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.01
1,"1.moving",1,"1.Travelling","74092","2014-12-15 14:55:54.05",0.87,0.984,0.42,0.1,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.05
1,"1.moving",1,"1.Travelling","74093","2014-12-15 14:55:54.15",0.87,1.06,-0.224,0.56,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.15
1,"1.moving",1,"1.Travelling","74094","2014-12-15 14:55:54.20",0.87,0.776,-0.608,0.716,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.20
1,"1.moving",1,"1.Travelling","74095","2014-12-15 14:55:54.24",0.87,0.604,-0.708,0.52,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.24
1,"1.moving",1,"1.Travelling","74096","2014-12-15 14:55:54.25",0.87,0.672,-0.448,0.776,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.25
1,"1.moving",1,"1.Travelling","74097","2014-12-15 14:55:54.26",0.87,0.74,0.252,0.848,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.26
1,"1.moving",1,"1.Travelling","74098","2014-12-15 14:55:54.30",0.87,0.492,0.204,0.988,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.30
1,"1.moving",1,"1.Travelling","74099","2014-12-15 14:55:54.41",0.87,0.324,0.436,0.96,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.41
1,"1.moving",1,"1.Travelling","74100","2014-12-15 14:55:54.45",0.87,0.32,0.632,1.08,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.45
1,"1.moving",1,"1.Travelling","74101","2014-12-15 14:55:54.49",0.87,0.2,0.684,1.068,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.49
1,"1.moving",1,"1.Travelling","74102","2014-12-15 14:55:54.50",0.84,0.16,0.688,0.836,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.50
1,"1.moving",1,"1.Travelling","74103","2014-12-15 14:55:54.51",0.87,0.42,0.692,0.856,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.51
1,"1.moving",1,"1.Travelling","74104","2014-12-15 14:55:54.56",0.87,0.584,0.352,0.616,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.56
1,"1.moving",1,"1.Travelling","74105","2014-12-15 14:55:54.66",0.87,0.616,-0.136,0.604,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.66
1,"1.moving",1,"1.Travelling","74106","2014-12-15 14:55:54.70",0.87,0.568,-0.328,0.636,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.70
1,"1.moving",1,"1.Travelling","74107","2014-12-15 14:55:54.74",0.87,0.66,-0.436,0.608,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.74
1,"1.moving",1,"1.Travelling","74108","2014-12-15 14:55:54.75",0.87,0.652,-0.224,0.688,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.75
1,"1.moving",1,"1.Travelling","74109","2014-12-15 14:55:54.77",0.87,0.636,0.024,0.776,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.77
1,"1.moving",1,"1.Travelling","74110","2014-12-15 14:55:54.81",0.87,0.604,0.116,0.932,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.81
1,"1.moving",1,"1.Travelling","74111","2014-12-15 14:55:54.91",0.87,0.592,0.332,0.984,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.91
1,"1.moving",1,"1.Travelling","74112","2014-12-15 14:55:54.95",0.87,0.488,0.356,0.904,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.95
1,"1.moving",1,"1.Travelling","74113","2014-12-15 14:55:54.99",0.87,0.408,0.084,0.956,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:54.99
1,"1.moving",1,"1.Travelling","74114","2014-12-15 14:55:55.00",0.87,0.388,-0.164,0.916,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.00
1,"1.moving",1,"1.Travelling","74115","2014-12-15 14:55:55.02",0.87,0.252,-0.256,1.036,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.02
1,"1.moving",1,"1.Travelling","74116","2014-12-15 14:55:55.06",0.87,0.276,-0.124,0.812,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.06
1,"1.moving",1,"1.Travelling","74117","2014-12-15 14:55:55.16",0.87,0.196,0.048,0.916,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.16
1,"1.moving",1,"1.Travelling","74118","2014-12-15 14:55:55.20",0.87,0.12,0.112,0.872,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.20
1,"1.moving",1,"1.Travelling","74119","2014-12-15 14:55:55.25",0.87,0.004,0.212,0.8,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.25
1,"1.moving",1,"1.Travelling","74120","2014-12-15 14:55:55.25",0.87,0.1,0.376,0.816,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.25
1,"1.moving",1,"1.Travelling","74121","2014-12-15 14:55:55.27",0.87,0.4,0.52,0.804,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.27
1,"1.moving",1,"1.Travelling","74122","2014-12-15 14:55:55.31",0.87,0.54,0.512,0.764,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.31
1,"1.moving",1,"1.Travelling","74123","2014-12-15 14:55:55.41",0.87,0.616,0.524,0.632,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.41
1,"1.moving",1,"1.Travelling","74124","2014-12-15 14:55:55.46",0.87,0.38,0.052,0.888,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.46
1,"1.moving",1,"1.Travelling","74125","2014-12-15 14:55:55.50",0.87,-0.012,-0.172,0.952,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.50
1,"1.moving",1,"1.Travelling","74126","2014-12-15 14:55:55.50",0.87,0.268,-0.36,0.856,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.50
1,"1.moving",1,"1.Travelling","74127","2014-12-15 14:55:55.52",0.87,0.528,-0.432,0.828,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.52
1,"1.moving",1,"1.Travelling","74128","2014-12-15 14:55:55.56",0.87,0.608,-0.376,0.808,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.56
1,"1.moving",1,"1.Travelling","74129","2014-12-15 14:55:55.67",0.87,0.496,-0.272,0.776,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.67
1,"1.moving",1,"1.Travelling","74130","2014-12-15 14:55:55.71",0.87,0.452,-0.244,0.768,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.71
1,"1.moving",1,"1.Travelling","74131","2014-12-15 14:55:55.75",0.87,0.468,-0.22,0.8,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.75
1,"1.moving",1,"1.Travelling","74132","2014-12-15 14:55:55.75",0.87,0.496,-0.148,0.884,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.75
1,"1.moving",1,"1.Travelling","74133","2014-12-15 14:55:55.77",0.87,0.468,0.024,1.292,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.77
1,"1.moving",1,"1.Travelling","74134","2014-12-15 14:55:55.88",0.87,0.24,0.208,1.144,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.88
1,"1.moving",1,"1.Travelling","74135","2014-12-15 14:55:55.92",0.87,0.244,0.18,1.104,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.92
1,"1.moving",1,"1.Travelling","74136","2014-12-15 14:55:55.96",0.87,0.404,0.44,0.948,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:55.96
1,"1.moving",1,"1.Travelling","74137","2014-12-15 14:55:56.00",0.87,0.264,0.3,0.868,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.00
1,"1.moving",1,"1.Travelling","74138","2014-12-15 14:55:56.00",0.87,0.128,0.416,0.848,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.00
1,"1.moving",1,"1.Travelling","74139","2014-12-15 14:55:56.03",0.87,0.144,0.472,0.788,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.03
1,"1.moving",1,"1.Travelling","74140","2014-12-15 14:55:56.13",0.87,0.224,0.6,0.732,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.13
1,"1.moving",1,"1.Travelling","74141","2014-12-15 14:55:56.17",0.87,0.456,0.456,0.596,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.17
1,"1.moving",1,"1.Travelling","74142","2014-12-15 14:55:56.21",0.87,0.72,0.624,0.748,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.21
1,"1.moving",1,"1.Travelling","74143","2014-12-15 14:55:56.25",0.84,0.304,-0.004,0.86,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.25
1,"1.moving",1,"1.Travelling","74144","2014-12-15 14:55:56.25",0.87,-0.052,-0.388,0.932,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.25
1,"1.moving",1,"1.Travelling","74145","2014-12-15 14:55:56.28",0.84,0.144,-0.504,0.952,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.28
1,"1.moving",1,"1.Travelling","74146","2014-12-15 14:55:56.38",0.84,0.256,-0.388,0.872,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.38
1,"1.moving",1,"1.Travelling","74147","2014-12-15 14:55:56.42",0.87,0.204,-0.288,0.884,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.42
1,"1.moving",1,"1.Travelling","74148","2014-12-15 14:55:56.46",0.84,0.288,-0.272,0.832,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.46
1,"1.moving",1,"1.Travelling","74149","2014-12-15 14:55:56.50",0.87,0.42,-0.228,0.952,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.50
1,"1.moving",1,"1.Travelling","74150","2014-12-15 14:55:56.50",0.87,0.532,-0.24,0.856,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.50
1,"1.moving",1,"1.Travelling","74151","2014-12-15 14:55:56.53",0.87,0.332,0.104,0.78,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.53
1,"1.moving",1,"1.Travelling","74152","2014-12-15 14:55:56.63",0.87,0.204,0.396,0.892,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.63
1,"1.moving",1,"1.Travelling","74153","2014-12-15 14:55:56.67",0.87,0.276,0.588,0.82,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.67
1,"1.moving",1,"1.Travelling","74154","2014-12-15 14:55:56.72",0.84,0.348,0.56,0.948,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.72
1,"1.moving",1,"1.Travelling","74155","2014-12-15 14:55:56.75",0.87,0.26,0.5,0.94,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.75
1,"1.moving",1,"1.Travelling","74156","2014-12-15 14:55:56.75",0.84,0.18,0.452,0.856,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.75
1,"1.moving",1,"1.Travelling","74157","2014-12-15 14:55:56.78",0.84,0.22,0.448,0.956,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.78
1,"1.moving",1,"1.Travelling","74158","2014-12-15 14:55:56.88",0.87,0.388,0.352,0.912,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.88
1,"1.moving",1,"1.Travelling","74159","2014-12-15 14:55:56.93",0.84,0.376,0.352,0.904,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.93
1,"1.moving",1,"1.Travelling","74160","2014-12-15 14:55:56.97",0.87,0.252,0.164,0.736,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:56.97
1,"1.moving",1,"1.Travelling","74161","2014-12-15 14:55:57.00",0.84,0.164,-0.156,0.784,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.00
1,"1.moving",1,"1.Travelling","74162","2014-12-15 14:55:57.00",0.84,0.224,-0.34,0.888,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.00
1,"1.moving",1,"1.Travelling","74163","2014-12-15 14:55:57.03",0.87,0.32,-0.352,0.788,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.03
1,"1.moving",1,"1.Travelling","74164","2014-12-15 14:55:57.14",0.84,0.34,-0.352,0.792,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.14
1,"1.moving",1,"1.Travelling","74165","2014-12-15 14:55:57.18",0.87,0.42,-0.272,0.824,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.18
1,"1.moving",1,"1.Travelling","74166","2014-12-15 14:55:57.22",0.84,0.408,-0.136,0.952,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.22
1,"1.moving",1,"1.Travelling","74167","2014-12-15 14:55:57.25",0.84,0.236,0.188,1.144,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.25
1,"1.moving",1,"1.Travelling","74168","2014-12-15 14:55:57.25",0.87,0.304,0.124,1.228,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.25
1,"1.moving",1,"1.Travelling","74169","2014-12-15 14:55:57.29",0.87,0.236,-0.08,1.072,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.29
1,"1.moving",1,"1.Travelling","74170","2014-12-15 14:55:57.39",0.87,0.168,-0.064,1.004,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.39
1,"1.moving",1,"1.Travelling","74171","2014-12-15 14:55:57.43",0.84,0.188,0.104,0.904,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.43
1,"1.moving",1,"1.Travelling","74172","2014-12-15 14:55:57.47",0.87,0.24,0.356,0.948,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.47
1,"1.moving",1,"1.Travelling","74173","2014-12-15 14:55:57.50",0.84,0.192,0.304,0.932,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.50
1,"1.moving",1,"1.Travelling","74174","2014-12-15 14:55:57.50",0.84,0.144,0.284,0.792,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.50
1,"1.moving",1,"1.Travelling","74175","2014-12-15 14:55:57.54",0.84,0.252,0.148,0.896,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.54
1,"1.moving",1,"1.Travelling","74176","2014-12-15 14:55:57.64",0.84,0.336,0.116,0.88,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.64
1,"1.moving",1,"1.Travelling","74177","2014-12-15 14:55:57.68",0.84,0.34,0.252,0.916,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.68
1,"1.moving",1,"1.Travelling","74178","2014-12-15 14:55:57.72",0.87,0.376,0.224,0.86,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.72
1,"1.moving",1,"1.Travelling","74179","2014-12-15 14:55:57.75",0.84,0.3,0.368,0.672,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.75
1,"1.moving",1,"1.Travelling","74180","2014-12-15 14:55:57.75",0.84,0.1,-0.072,0.292,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.75
1,"1.moving",1,"1.Travelling","74181","2014-12-15 14:55:57.79",0.84,0.332,-0.88,0.2,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.79
1,"1.moving",1,"1.Travelling","74182","2014-12-15 14:55:57.89",0.84,0.732,-1.64,0.196,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.89
1,"1.moving",1,"1.Travelling","74183","2014-12-15 14:55:57.93",0.84,0.9,-1.352,0.324,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.93
1,"1.moving",1,"1.Travelling","74184","2014-12-15 14:55:57.98",0.84,0.752,-0.664,0.424,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:57.98
1,"1.moving",1,"1.Travelling","74185","2014-12-15 14:55:58.00",0.84,0.132,-0.06,0.396,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.00
1,"1.moving",1,"1.Travelling","74186","2014-12-15 14:55:58.00",0.84,-0.472,0.636,0.748,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.00
1,"1.moving",1,"1.Travelling","74187","2014-12-15 14:55:58.04",0.84,-0.668,0.788,0.98,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.04
1,"1.moving",1,"1.Travelling","74188","2014-12-15 14:55:58.14",0.84,-0.552,0.556,1.016,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.14
1,"1.moving",1,"1.Travelling","74189","2014-12-15 14:55:58.19",0.84,-0.296,0.396,1.08,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.19
1,"1.moving",1,"1.Travelling","74190","2014-12-15 14:55:58.23",0.84,-0.172,0.068,0.964,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.23
1,"1.moving",1,"1.Travelling","74191","2014-12-15 14:55:58.25",0.84,0.012,-0.144,0.812,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.25
1,"1.moving",1,"1.Travelling","74192","2014-12-15 14:55:58.25",0.84,0.24,-0.268,0.624,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.25
1,"1.moving",1,"1.Travelling","74193","2014-12-15 14:55:58.29",0.84,0.3,-0.224,0.676,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.29
1,"1.moving",1,"1.Travelling","74194","2014-12-15 14:55:58.40",0.84,0.48,-0.48,0.564,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.40
1,"1.moving",1,"1.Travelling","74195","2014-12-15 14:55:58.44",0.84,0.52,-0.22,0.764,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.44
1,"1.moving",1,"1.Travelling","74196","2014-12-15 14:55:58.48",0.84,0.412,-0.22,0.532,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.48
1,"1.moving",1,"1.Travelling","74197","2014-12-15 14:55:58.50",0.84,0.444,-0.072,0.288,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.50
1,"1.moving",1,"1.Travelling","74198","2014-12-15 14:55:58.50",0.87,0.264,0.58,0.856,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.50
1,"1.moving",1,"1.Travelling","74199","2014-12-15 14:55:58.55",0.87,0.704,1.336,1.18,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.55
1,"1.moving",1,"1.Travelling","74200","2014-12-15 14:55:58.65",0.87,0.236,1.004,0.956,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.65
1,"1.moving",1,"1.Travelling","74201","2014-12-15 14:55:58.69",0.84,-0.032,0.464,1,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.69
1,"1.moving",1,"1.Travelling","74202","2014-12-15 14:55:58.73",0.84,-0.332,0.38,0.88,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.73
1,"1.moving",1,"1.Travelling","74203","2014-12-15 14:55:58.75",0.84,-0.312,0.432,0.86,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.75
1,"1.moving",1,"1.Travelling","74204","2014-12-15 14:55:58.76",0.84,-0.176,0.492,0.868,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.76
1,"1.moving",1,"1.Travelling","74205","2014-12-15 14:55:58.80",0.87,-0.036,0.476,1.296,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.80
1,"1.moving",1,"1.Travelling","74206","2014-12-15 14:55:58.90",0.84,-0.324,0.076,0.9,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.90
1,"1.moving",1,"1.Travelling","74207","2014-12-15 14:55:58.94",0.84,-0.2,0.024,1.064,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.94
1,"1.moving",1,"1.Travelling","74208","2014-12-15 14:55:58.98",0.84,0.132,-0.244,1.032,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:58.98
1,"1.moving",1,"1.Travelling","74209","2014-12-15 14:55:59.00",0.84,0.252,-0.2,0.984,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.00
1,"1.moving",1,"1.Travelling","74210","2014-12-15 14:55:59.01",0.84,0.22,-0.332,0.748,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.01
1,"1.moving",1,"1.Travelling","74211","2014-12-15 14:55:59.05",0.84,0.228,-0.412,0.656,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.05
1,"1.moving",1,"1.Travelling","74212","2014-12-15 14:55:59.15",0.84,0.228,-0.34,0.74,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.15
1,"1.moving",1,"1.Travelling","74213","2014-12-15 14:55:59.19",0.84,0.312,-0.212,0.608,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.19
1,"1.moving",1,"1.Travelling","74214","2014-12-15 14:55:59.24",0.84,0.276,0.092,0.552,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.24
1,"1.moving",1,"1.Travelling","74215","2014-12-15 14:55:59.25",0.87,-0.12,0.876,1.048,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.25
1,"1.moving",1,"1.Travelling","74216","2014-12-15 14:55:59.26",0.84,0.356,1.328,0.844,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.26
1,"1.moving",1,"1.Travelling","74217","2014-12-15 14:55:59.30",0.84,0.036,1.244,0.56,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.30
1,"1.moving",1,"1.Travelling","74218","2014-12-15 14:55:59.40",0.84,-0.16,0.64,0.804,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.40
1,"1.moving",1,"1.Travelling","74219","2014-12-15 14:55:59.45",0.84,-0.228,0.404,0.876,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.45
1,"1.moving",1,"1.Travelling","74220","2014-12-15 14:55:59.49",0.84,-0.036,0.34,1.524,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.49
1,"1.moving",1,"1.Travelling","74221","2014-12-15 14:55:59.50",0.81,-0.372,0.208,1.3,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.50
1,"1.moving",1,"1.Travelling","74222","2014-12-15 14:55:59.51",0.84,-0.068,-0.16,1.168,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.51
1,"1.moving",1,"1.Travelling","74223","2014-12-15 14:55:59.55",0.84,0.352,-0.532,0.84,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.55
1,"1.moving",1,"1.Travelling","74224","2014-12-15 14:55:59.66",0.84,0.408,-0.472,0.736,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.66
1,"1.moving",1,"1.Travelling","74225","2014-12-15 14:55:59.70",0.84,0.252,-0.348,0.648,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.70
1,"1.moving",1,"1.Travelling","74226","2014-12-15 14:55:59.74",0.84,0.104,-0.28,0.592,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.74
1,"1.moving",1,"1.Travelling","74227","2014-12-15 14:55:59.75",0.84,0.272,-0.04,0.496,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.75
1,"1.moving",1,"1.Travelling","74228","2014-12-15 14:55:59.76",0.84,-0.064,0.572,0.94,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.76
1,"1.moving",1,"1.Travelling","74229","2014-12-15 14:55:59.81",0.84,-0.136,1.144,1.516,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.81
1,"1.moving",1,"1.Travelling","74230","2014-12-15 14:55:59.91",0.84,-0.324,1.216,1.244,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.91
1,"1.moving",1,"1.Travelling","74231","2014-12-15 14:55:59.95",0.84,-0.236,0.78,1.116,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.95
1,"1.moving",1,"1.Travelling","74232","2014-12-15 14:55:59.99",0.84,-0.412,0.636,1.024,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:55:59.99
1,"1.moving",1,"1.Travelling","74233","2014-12-15 14:56:00.00",0.84,-0.324,0.552,0.684,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:00.00
1,"1.moving",1,"1.Travelling","74234","2014-12-15 14:56:00.02",0.84,0.112,0.688,1.172,"moving","Travelling","land","land","","20-10-14",2014-12-15 14:56:00.02
