,number,value,depth,x,y,z,behaviour,type,place
3720,13,49,3.18,0.244,-0.41600000000000004,0.828,7,1,-1
3721,13,49,3.21,0.17600000000000002,-0.332,0.7,7,1,-1
3722,13,49,3.15,-0.044000000000000004,-0.35600000000000004,0.62,7,1,-1
3723,13,49,3.21,-0.096,-0.276,0.584,7,1,-1
3724,13,49,3.21,-0.032,-0.28,0.604,7,1,-1
3725,13,49,3.18,-0.16,-0.364,0.608,7,1,-1
3726,13,49,3.21,-0.124,-0.40399999999999997,0.624,7,1,-1
3727,13,49,3.25,-0.14,-0.316,0.7040000000000001,7,1,-1
3728,13,49,3.25,-0.276,-0.268,0.66,7,1,-1
3729,13,49,3.28,-0.264,-0.192,0.784,7,1,-1
3730,13,49,3.31,-0.324,-0.244,0.696,7,1,-1
3731,13,49,3.34,-0.284,-0.348,0.664,7,1,-1
3732,13,49,3.34,-0.332,-0.32,0.72,7,1,-1
3733,13,49,3.37,-0.3,-0.35200000000000004,0.708,7,1,-1
3734,13,49,3.43,-0.36,-0.312,0.7240000000000001,7,1,-1
3735,13,49,3.46,-0.44,-0.364,0.648,7,1,-1
3736,13,49,3.46,-0.544,-0.40399999999999997,0.612,7,1,-1
3737,13,49,3.53,-0.556,-0.49200000000000005,0.624,7,1,-1
3738,13,49,3.53,-0.6,-0.49200000000000005,0.62,7,1,-1
3739,13,49,3.56,-0.564,-0.504,0.5920000000000001,7,1,-1
3740,13,49,3.56,-0.6559999999999999,-0.632,0.684,7,1,-1
3741,13,49,3.62,-0.496,-0.6,0.752,7,1,-1
3742,13,49,3.68,-0.532,-0.5760000000000001,0.848,7,1,-1
3743,13,49,3.75,-0.38799999999999996,-0.688,0.8959999999999999,7,1,-1
3744,13,49,3.75,-0.064,-0.784,1.188,7,1,-1
3745,13,49,3.78,0.0,-0.8,1.308,7,1,-1
3746,13,49,3.68,0.027999999999999997,-0.9640000000000001,1.188,7,1,-1
3747,13,49,3.59,-0.008,-0.6679999999999999,1.088,7,1,-1
