,number,value,depth,x,y,z,behaviour,type,place
0,1,1,0.84,0.88,-0.26,0.428,12,3,1
1,1,1,0.84,0.892,-0.264,0.46,12,3,1
2,1,1,0.84,0.884,-0.23600000000000002,0.46,12,3,1
3,1,1,0.84,0.852,-0.284,0.47200000000000003,12,3,1
4,1,1,0.84,0.7959999999999999,-0.292,0.46799999999999997,12,3,1
5,1,1,0.84,0.7440000000000001,-0.304,0.47200000000000003,12,3,1
6,1,1,0.84,0.7240000000000001,-0.316,0.444,12,3,1
7,1,1,0.84,0.764,-0.316,0.452,12,3,1
8,1,1,0.84,0.772,-0.32,0.444,12,3,1
9,1,1,0.84,0.76,-0.316,0.46,12,3,1
10,1,1,0.84,0.7759999999999999,-0.308,0.512,12,3,1
11,1,1,0.84,0.78,-0.276,0.536,12,3,1
12,1,1,0.84,0.8,-0.228,0.524,12,3,1
13,1,1,0.84,0.82,-0.192,0.488,12,3,1
14,1,1,0.84,0.8320000000000001,-0.14,0.47600000000000003,12,3,1
15,1,1,0.84,0.856,-0.024,0.44799999999999995,12,3,1
16,1,1,0.84,0.8,0.027999999999999997,0.556,12,3,1
17,1,1,0.84,0.84,0.008,0.496,12,3,1
18,1,1,0.84,0.884,0.032,0.46,12,3,1
19,1,1,0.84,0.92,0.055999999999999994,0.44799999999999995,12,3,1
20,1,1,0.84,0.9520000000000001,0.008,0.452,12,3,1
21,1,1,0.84,0.8959999999999999,-0.07200000000000001,0.46399999999999997,12,3,1
22,1,1,0.84,0.868,-0.12,0.5,12,3,1
23,1,1,0.84,0.8440000000000001,-0.16,0.47600000000000003,12,3,1
24,1,1,0.84,0.8320000000000001,-0.17600000000000002,0.48,12,3,1
25,1,1,0.84,0.816,-0.2,0.49200000000000005,12,3,1
26,1,1,0.84,0.8,-0.204,0.484,12,3,1
27,1,1,0.84,0.8,-0.21600000000000003,0.488,12,3,1
28,1,1,0.84,0.804,-0.212,0.496,12,3,1
29,1,1,0.84,0.792,-0.212,0.508,12,3,1
30,1,1,0.84,0.772,-0.212,0.524,12,3,1
31,1,1,0.84,0.764,-0.21600000000000003,0.532,12,3,1
32,1,1,0.84,0.768,-0.228,0.54,12,3,1
33,1,1,0.84,0.764,-0.24,0.544,12,3,1
34,1,1,0.84,0.768,-0.24,0.532,12,3,1
35,1,1,0.84,0.78,-0.23199999999999998,0.536,12,3,1
36,1,1,0.84,0.7759999999999999,-0.23199999999999998,0.532,12,3,1
37,1,1,0.84,0.768,-0.23600000000000002,0.516,12,3,1
38,1,1,0.84,0.76,-0.24,0.512,12,3,1
39,1,1,0.84,0.772,-0.26,0.528,12,3,1
40,1,1,0.84,0.784,-0.26,0.516,12,3,1
41,1,1,0.84,0.7759999999999999,-0.252,0.496,12,3,1
42,1,1,0.84,0.7879999999999999,-0.252,0.516,12,3,1
43,1,1,0.84,0.78,-0.252,0.516,12,3,1
44,1,1,0.84,0.78,-0.268,0.516,12,3,1
45,1,1,0.84,0.7959999999999999,-0.256,0.512,12,3,1
46,1,1,0.84,0.804,-0.23600000000000002,0.512,12,3,1
47,1,1,0.84,0.8,-0.23600000000000002,0.504,12,3,1
48,1,1,0.84,0.784,-0.228,0.496,12,3,1
49,1,1,0.84,0.7759999999999999,-0.24,0.49200000000000005,12,3,1
50,1,1,0.84,0.7759999999999999,-0.228,0.512,12,3,1
51,1,1,0.84,0.784,-0.23600000000000002,0.512,12,3,1
52,1,1,0.84,0.784,-0.24,0.488,12,3,1
53,1,1,0.84,0.7879999999999999,-0.23600000000000002,0.484,12,3,1
54,1,1,0.84,0.792,-0.228,0.484,12,3,1
55,1,1,0.84,0.792,-0.23600000000000002,0.5,12,3,1
56,1,1,0.84,0.8,-0.22399999999999998,0.49200000000000005,12,3,1
57,1,1,0.84,0.792,-0.22399999999999998,0.504,12,3,1
58,1,1,0.84,0.7879999999999999,-0.21600000000000003,0.524,12,3,1
59,1,1,0.84,0.7959999999999999,-0.2,0.512,12,3,1
60,1,1,0.84,0.784,-0.2,0.504,12,3,1
61,1,1,0.84,0.7759999999999999,-0.21600000000000003,0.508,12,3,1
62,1,1,0.84,0.772,-0.244,0.528,12,3,1
63,1,1,0.84,0.764,-0.244,0.508,12,3,1
64,1,1,0.84,0.7879999999999999,-0.23600000000000002,0.5,12,3,1
65,1,1,0.84,0.7879999999999999,-0.24,0.49200000000000005,12,3,1
66,1,1,0.84,0.7879999999999999,-0.256,0.504,12,3,1
67,1,1,0.84,0.78,-0.26,0.532,12,3,1
68,1,1,0.84,0.78,-0.23199999999999998,0.568,12,3,1
69,1,1,0.84,0.8,-0.212,0.532,12,3,1
70,1,1,0.84,0.7879999999999999,-0.20800000000000002,0.528,12,3,1
71,1,1,0.84,0.736,-0.23600000000000002,0.536,12,3,1
72,1,1,0.84,0.716,-0.272,0.52,12,3,1
73,1,1,0.84,0.7240000000000001,-0.304,0.536,12,3,1
74,1,1,0.84,0.732,-0.304,0.524,12,3,1
75,1,1,0.84,0.7440000000000001,-0.304,0.52,12,3,1
76,1,1,0.84,0.748,-0.308,0.524,12,3,1
77,1,1,0.84,0.752,-0.308,0.536,12,3,1
78,1,1,0.84,0.752,-0.29600000000000004,0.536,12,3,1
79,1,1,0.84,0.76,-0.3,0.528,12,3,1
80,1,1,0.84,0.764,-0.29600000000000004,0.536,12,3,1
81,1,1,0.84,0.768,-0.28800000000000003,0.528,12,3,1
82,1,1,0.84,0.7559999999999999,-0.292,0.52,12,3,1
83,1,1,0.84,0.7559999999999999,-0.28800000000000003,0.52,12,3,1
84,1,1,0.84,0.7559999999999999,-0.312,0.532,12,3,1
85,1,1,0.84,0.752,-0.316,0.52,12,3,1
86,1,1,0.84,0.752,-0.3,0.516,12,3,1
87,1,1,0.84,0.752,-0.3,0.524,12,3,1
88,1,1,0.84,0.748,-0.32,0.532,12,3,1
89,1,1,0.84,0.752,-0.312,0.532,12,3,1
90,1,1,0.84,0.752,-0.304,0.516,12,3,1
91,1,1,0.84,0.7559999999999999,-0.304,0.524,12,3,1
92,1,1,0.84,0.748,-0.29600000000000004,0.536,12,3,1
93,1,1,0.84,0.748,-0.3,0.524,12,3,1
94,1,1,0.84,0.74,-0.29600000000000004,0.528,12,3,1
95,1,1,0.84,0.7440000000000001,-0.304,0.536,12,3,1
96,1,1,0.84,0.7440000000000001,-0.312,0.532,12,3,1
97,1,1,0.81,0.74,-0.316,0.528,12,3,1
98,1,1,0.84,0.7440000000000001,-0.316,0.516,12,3,1
99,1,1,0.84,0.736,-0.316,0.528,12,3,1
100,1,1,0.84,0.748,-0.304,0.528,12,3,1
101,1,1,0.84,0.7559999999999999,-0.292,0.52,12,3,1
102,1,1,0.84,0.7559999999999999,-0.268,0.524,12,3,1
103,1,1,0.84,0.748,-0.252,0.536,12,3,1
104,1,1,0.84,0.736,-0.268,0.54,12,3,1
105,1,1,0.84,0.708,-0.272,0.524,12,3,1
106,1,1,0.84,0.732,-0.276,0.532,12,3,1
107,1,1,0.84,0.74,-0.284,0.528,12,3,1
108,1,1,0.84,0.764,-0.292,0.516,12,3,1
109,1,1,0.84,0.784,-0.284,0.504,12,3,1
110,1,1,0.84,0.8,-0.252,0.512,12,3,1
111,1,1,0.84,0.812,-0.228,0.496,12,3,1
112,1,1,0.84,0.828,-0.22399999999999998,0.488,12,3,1
113,1,1,0.84,0.8440000000000001,-0.22,0.504,12,3,1
114,1,1,0.84,0.836,-0.212,0.484,12,3,1
115,1,1,0.84,0.816,-0.22,0.47200000000000003,12,3,1
116,1,1,0.84,0.812,-0.23199999999999998,0.47600000000000003,12,3,1
117,1,1,0.84,0.804,-0.24,0.484,12,3,1
118,1,1,0.81,0.8,-0.264,0.484,12,3,1
119,1,1,0.84,0.7879999999999999,-0.292,0.488,12,3,1
120,1,1,0.84,0.804,-0.308,0.48,12,3,1
121,1,1,0.84,0.7959999999999999,-0.32,0.47600000000000003,12,3,1
122,1,1,0.84,0.792,-0.32,0.484,12,3,1
123,1,1,0.84,0.784,-0.312,0.48,12,3,1
124,1,1,0.81,0.768,-0.316,0.47600000000000003,12,3,1
125,1,1,0.84,0.7879999999999999,-0.3,0.488,12,3,1
126,1,1,0.84,0.8,-0.304,0.47600000000000003,12,3,1
127,1,1,0.84,0.7879999999999999,-0.3,0.456,12,3,1
128,1,1,0.84,0.78,-0.304,0.456,12,3,1
129,1,1,0.84,0.7879999999999999,-0.304,0.456,12,3,1
130,1,1,0.84,0.7959999999999999,-0.316,0.47200000000000003,12,3,1
131,1,1,0.84,0.804,-0.32,0.46,12,3,1
132,1,1,0.84,0.7959999999999999,-0.32799999999999996,0.452,12,3,1
133,1,1,0.81,0.784,-0.336,0.44,12,3,1
134,1,1,0.84,0.7959999999999999,-0.348,0.428,12,3,1
135,1,1,0.81,0.7879999999999999,-0.348,0.428,12,3,1
136,1,1,0.81,0.812,-0.348,0.444,12,3,1
137,1,1,0.84,0.804,-0.332,0.488,12,3,1
138,1,1,0.84,0.784,-0.316,0.46799999999999997,12,3,1
139,1,1,0.84,0.7759999999999999,-0.308,0.47200000000000003,12,3,1
140,1,1,0.81,0.78,-0.312,0.47600000000000003,12,3,1
141,1,1,0.81,0.8,-0.35200000000000004,0.496,12,3,1
142,1,1,0.81,0.7959999999999999,-0.35600000000000004,0.47200000000000003,12,3,1
143,1,1,0.84,0.7759999999999999,-0.368,0.46799999999999997,12,3,1
144,1,1,0.81,0.7559999999999999,-0.42,0.456,12,3,1
145,1,1,0.84,0.7440000000000001,-0.428,0.46399999999999997,12,3,1
146,1,1,0.81,0.748,-0.428,0.49200000000000005,12,3,1
147,1,1,0.81,0.74,-0.424,0.504,12,3,1
148,1,1,0.81,0.728,-0.4,0.496,12,3,1
149,1,1,0.84,0.728,-0.38,0.488,12,3,1
150,1,1,0.84,0.716,-0.368,0.504,12,3,1
151,1,1,0.84,0.7240000000000001,-0.364,0.504,12,3,1
152,1,1,0.84,0.72,-0.35200000000000004,0.512,12,3,1
153,1,1,0.84,0.7240000000000001,-0.344,0.504,12,3,1
154,1,1,0.84,0.7240000000000001,-0.32,0.524,12,3,1
155,1,1,0.84,0.74,-0.304,0.552,12,3,1
156,1,1,0.84,0.7440000000000001,-0.29600000000000004,0.54,12,3,1
157,1,1,0.84,0.7440000000000001,-0.292,0.54,12,3,1
158,1,1,0.84,0.7440000000000001,-0.28,0.544,12,3,1
159,1,1,0.84,0.752,-0.292,0.5479999999999999,12,3,1
160,1,1,0.81,0.764,-0.312,0.536,12,3,1
161,1,1,0.84,0.78,-0.32,0.516,12,3,1
162,1,1,0.84,0.78,-0.32,0.52,12,3,1
163,1,1,0.81,0.7959999999999999,-0.34,0.508,12,3,1
164,1,1,0.84,0.8079999999999999,-0.368,0.496,12,3,1
165,1,1,0.84,0.84,-0.376,0.46399999999999997,12,3,1
166,1,1,0.84,0.892,-0.40399999999999997,0.44,12,3,1
167,1,1,0.84,0.94,-0.46399999999999997,0.44799999999999995,12,3,1
168,1,1,0.84,0.976,-0.488,0.44799999999999995,12,3,1
169,1,1,0.84,0.968,-0.436,0.42,12,3,1
170,1,1,0.87,0.88,-0.344,0.41200000000000003,12,3,1
171,1,1,0.9,0.7959999999999999,-0.28800000000000003,0.44799999999999995,12,3,1
172,1,1,0.96,0.736,-0.252,0.46799999999999997,12,3,1
173,1,1,1.03,0.64,-0.172,0.588,12,3,1
174,1,1,1.06,0.532,-0.12,0.64,12,3,1
175,1,1,1.18,0.436,-0.12,0.684,12,3,1
176,1,1,1.37,0.368,-0.10400000000000001,0.768,12,3,1
177,1,1,1.46,0.396,-0.024,0.768,12,3,1
178,1,1,1.46,0.264,0.0,0.792,12,3,1
179,1,1,1.4,0.17600000000000002,0.027999999999999997,0.8240000000000001,12,3,1
180,1,1,1.37,0.11599999999999999,0.032,0.88,12,3,1
181,1,1,1.34,0.07200000000000001,0.012,0.912,12,3,1
182,1,1,1.31,0.044000000000000004,-0.012,0.92,12,3,1
183,1,1,1.28,0.027999999999999997,-0.055999999999999994,0.9279999999999999,12,3,1
184,1,1,1.28,0.012,-0.076,0.9359999999999999,12,3,1
185,1,1,1.25,0.004,-0.052000000000000005,0.94,12,3,1
186,1,1,1.28,-0.027999999999999997,-0.016,0.94,12,3,1
187,1,1,1.21,-0.032,0.02,0.9440000000000001,12,3,1
188,1,1,1.25,-0.052000000000000005,0.008,0.94,12,3,1
189,1,1,1.21,-0.048,-0.004,0.948,12,3,1
190,1,1,1.21,-0.052000000000000005,0.004,0.9359999999999999,12,3,1
191,1,1,1.21,-0.044000000000000004,0.004,0.932,12,3,1
192,1,1,1.21,-0.052000000000000005,-0.008,0.9520000000000001,12,3,1
193,1,1,1.18,-0.064,0.032,0.9359999999999999,12,3,1
