,number,value,depth,x,y,z,behaviour,type,place
0,1,1,0.5,0.32799999999999996,-0.256,0.9279999999999999,17,3,1
1,1,1,0.46,0.2,-0.14,0.9640000000000001,17,3,1
2,1,1,0.46,0.1,-0.08800000000000001,0.9640000000000001,17,3,1
3,1,1,0.46,0.048,-0.068,0.96,17,3,1
4,1,1,0.46,0.024,-0.068,0.96,17,3,1
5,1,1,0.46,0.012,-0.055999999999999994,0.96,17,3,1
6,1,1,0.46,0.008,-0.04,0.9640000000000001,17,3,1
7,1,1,0.46,0.0,-0.052000000000000005,0.956,17,3,1
8,1,1,0.46,-0.004,-0.055999999999999994,0.9640000000000001,17,3,1
9,1,1,0.46,-0.008,-0.048,0.96,17,3,1
10,1,1,0.46,-0.024,-0.048,0.956,17,3,1
11,1,1,0.46,-0.044000000000000004,-0.044000000000000004,0.96,17,3,1
12,1,1,0.46,-0.048,-0.044000000000000004,0.972,17,3,1
13,1,1,0.46,-0.055999999999999994,-0.04,0.956,17,3,1
14,1,1,0.46,-0.064,-0.036000000000000004,0.9640000000000001,17,3,1
15,1,1,0.46,-0.07200000000000001,-0.036000000000000004,0.968,17,3,1
16,1,1,0.5,-0.07200000000000001,-0.027999999999999997,0.956,17,3,1
17,1,1,0.46,-0.068,-0.027999999999999997,0.9359999999999999,17,3,1
18,1,1,0.46,-0.08,-0.036000000000000004,0.948,17,3,1
19,1,1,0.46,-0.092,-0.032,0.948,17,3,1
20,1,1,0.5,-0.11199999999999999,-0.032,0.9359999999999999,17,3,1
21,1,1,0.46,-0.12,-0.036000000000000004,0.956,17,3,1
22,1,1,0.46,-0.12,-0.055999999999999994,0.9640000000000001,17,3,1
23,1,1,0.46,-0.10400000000000001,-0.07200000000000001,0.956,17,3,1
24,1,1,0.46,-0.10400000000000001,-0.055999999999999994,0.956,17,3,1
25,1,1,0.46,-0.124,-0.08800000000000001,0.9520000000000001,17,3,1
26,1,1,0.46,-0.11599999999999999,0.02,0.976,17,3,1
27,1,1,0.46,-0.14,-0.055999999999999994,1.06,17,3,1
28,1,1,0.46,-0.212,-0.132,0.9640000000000001,17,3,1
29,1,1,0.46,-0.276,-0.044000000000000004,0.98,17,3,1
30,1,1,0.46,-0.172,0.012,0.956,17,3,1
31,1,1,0.46,-0.10400000000000001,0.096,0.924,17,3,1
32,1,1,0.46,-0.064,0.168,0.94,17,3,1
33,1,1,0.46,-0.016,0.18,0.9520000000000001,17,3,1
34,1,2,0.46,0.036000000000000004,0.252,0.96,12,3,1
35,1,2,0.46,0.008,0.28800000000000003,1.0,12,3,1
36,1,2,0.5,0.004,0.23600000000000002,1.012,12,3,1
37,1,2,0.46,0.092,0.228,1.056,12,3,1
38,1,2,0.46,0.21600000000000003,0.11199999999999999,0.996,12,3,1
39,1,2,0.46,0.34,0.036000000000000004,0.924,12,3,1
40,1,2,0.46,0.5,0.044000000000000004,0.4,12,3,1
41,1,2,0.46,0.948,0.34,0.608,12,3,1
42,1,2,0.46,0.816,0.42,0.42,12,3,1
43,1,2,0.46,0.8,0.408,0.452,12,3,1
44,1,2,0.46,0.804,0.272,0.536,12,3,1
45,1,2,0.46,0.7879999999999999,0.172,0.516,12,3,1
46,1,2,0.46,0.84,0.12,0.41600000000000004,12,3,1
47,1,2,0.46,0.8759999999999999,0.184,0.41600000000000004,12,3,1
48,1,2,0.46,0.9159999999999999,0.16,0.40399999999999997,12,3,1
49,1,2,0.46,0.968,0.18,0.43200000000000005,12,3,1
50,1,2,0.46,0.98,0.184,0.4,12,3,1
51,1,2,0.46,1.004,0.08800000000000001,0.46799999999999997,12,3,1
52,1,2,0.46,0.852,0.07200000000000001,0.47600000000000003,12,3,1
53,1,2,0.46,0.784,0.052000000000000005,0.544,12,3,1
54,1,2,0.46,0.7120000000000001,0.08800000000000001,0.5760000000000001,12,3,1
55,1,2,0.46,0.66,0.044000000000000004,0.624,12,3,1
56,1,2,0.46,0.648,-0.076,0.632,12,3,1
57,1,2,0.46,0.62,-0.17600000000000002,0.6679999999999999,12,3,1
58,1,2,0.46,0.6679999999999999,-0.192,0.66,12,3,1
59,1,2,0.46,0.616,-0.132,0.648,12,3,1
60,1,2,0.46,0.72,-0.12,0.6559999999999999,12,3,1
61,1,2,0.46,0.836,-0.124,0.584,12,3,1
62,1,2,0.46,0.74,-0.032,0.604,12,3,1
63,1,2,0.46,0.684,-0.016,0.7,12,3,1
64,1,2,0.46,0.612,-0.052000000000000005,0.7,12,3,1
65,1,2,0.46,0.608,-0.11599999999999999,0.636,12,3,1
66,1,2,0.46,0.68,-0.14,0.672,12,3,1
67,1,2,0.46,0.696,-0.128,0.564,12,3,1
68,1,2,0.46,0.8320000000000001,-0.11199999999999999,0.52,12,3,1
69,1,2,0.46,0.92,-0.096,0.488,12,3,1
70,1,2,0.46,0.988,-0.055999999999999994,0.5,12,3,1
71,1,2,0.46,0.9359999999999999,-0.012,0.508,12,3,1
72,1,2,0.5,0.92,-0.055999999999999994,0.488,12,3,1
73,1,2,0.46,0.92,-0.08,0.46,12,3,1
74,1,2,0.46,0.9279999999999999,-0.06,0.444,12,3,1
75,1,2,0.46,0.9079999999999999,-0.076,0.47200000000000003,12,3,1
76,1,2,0.46,0.884,-0.06,0.488,12,3,1
77,1,2,0.5,0.8759999999999999,-0.04,0.508,12,3,1
78,1,2,0.46,0.812,-0.068,0.54,12,3,1
79,1,2,0.46,0.792,-0.08800000000000001,0.584,12,3,1
80,1,2,0.46,0.768,-0.084,0.616,12,3,1
81,1,2,0.46,0.708,-0.10400000000000001,0.596,12,3,1
82,1,2,0.46,0.7120000000000001,-0.12,0.636,12,3,1
83,1,2,0.46,0.7240000000000001,-0.14,0.636,12,3,1
84,1,2,0.46,0.716,-0.14,0.66,12,3,1
85,1,2,0.46,0.728,-0.16,0.664,12,3,1
86,1,2,0.46,0.7040000000000001,-0.16399999999999998,0.672,12,3,1
87,1,2,0.46,0.7120000000000001,-0.156,0.6920000000000001,12,3,1
88,1,2,0.46,0.688,-0.152,0.708,12,3,1
89,1,2,0.46,0.636,-0.17600000000000002,0.732,12,3,1
90,1,2,0.46,0.588,-0.17600000000000002,0.74,12,3,1
91,1,2,0.46,0.56,-0.18,0.74,12,3,1
92,1,2,0.46,0.56,-0.18,0.76,12,3,1
93,1,2,0.46,0.5720000000000001,-0.17600000000000002,0.78,12,3,1
94,1,2,0.46,0.564,-0.18,0.748,12,3,1
95,1,2,0.46,0.564,-0.204,0.764,12,3,1
96,1,2,0.46,0.5920000000000001,-0.16399999999999998,0.74,12,3,1
97,1,2,0.46,0.624,-0.14800000000000002,0.772,12,3,1
98,1,2,0.5,0.516,-0.16,0.8079999999999999,12,3,1
99,1,2,0.46,0.512,-0.188,0.852,12,3,1
100,1,3,0.5,0.504,-0.2,0.924,0,0,1
101,1,3,0.46,0.46,-0.12,1.04,0,0,1
102,1,3,0.5,0.496,-0.008,1.0759999999999998,0,0,1
103,1,3,0.46,0.496,0.21600000000000003,1.1320000000000001,0,0,1
104,1,3,0.46,0.308,0.152,0.74,0,0,1
105,1,3,0.46,0.16,-0.49200000000000005,0.516,0,0,1
106,1,3,0.46,0.3,-0.436,0.46,0,0,1
107,1,3,0.46,0.52,-0.428,0.68,0,0,1
108,1,3,0.46,0.488,0.20800000000000002,0.716,0,0,1
109,1,3,0.46,0.35200000000000004,0.204,0.652,0,0,1
110,1,3,0.46,0.484,0.14400000000000002,0.484,0,0,1
111,1,3,0.46,0.5720000000000001,0.11599999999999999,0.568,0,0,1
112,1,3,0.46,0.544,-0.027999999999999997,0.608,0,0,1
113,1,3,0.46,0.5479999999999999,-0.10400000000000001,0.76,0,0,1
114,1,3,0.46,0.792,-0.11199999999999999,0.608,0,0,1
115,1,3,0.46,0.708,-0.16,0.604,0,0,1
116,1,3,0.46,0.932,-0.21600000000000003,0.84,0,0,1
117,1,3,0.46,0.5920000000000001,-0.21600000000000003,0.804,0,0,1
118,1,3,0.46,0.728,-0.22,0.7440000000000001,0,0,1
119,1,3,0.46,0.616,-0.004,0.9,0,0,1
120,1,3,0.46,0.556,0.004,0.632,0,0,1
121,1,3,0.5,0.7240000000000001,-0.04,0.512,0,0,1
122,1,3,0.46,0.752,-0.092,0.68,0,0,1
123,1,3,0.46,0.7120000000000001,0.07200000000000001,0.652,0,0,1
124,1,3,0.46,0.68,0.064,0.708,0,0,1
125,1,3,0.46,0.728,-0.027999999999999997,0.628,0,0,1
126,1,3,0.46,0.72,-0.08800000000000001,0.612,0,0,1
127,1,3,0.46,0.6759999999999999,-0.172,0.5479999999999999,0,0,1
128,1,3,0.46,0.772,-0.132,0.636,0,0,1
129,1,3,0.46,0.8320000000000001,-0.084,0.672,0,0,1
130,1,3,0.46,0.7559999999999999,-0.096,0.64,0,0,1
131,1,3,0.46,0.78,-0.16,0.62,0,0,1
132,1,3,0.46,0.74,-0.17600000000000002,0.636,0,0,1
133,1,3,0.46,0.736,-0.20800000000000002,0.648,0,0,1
134,1,3,0.46,0.736,-0.204,0.708,0,0,1
135,1,3,0.46,0.716,-0.156,0.6759999999999999,0,0,1
136,1,3,0.46,0.672,-0.168,0.672,0,0,1
137,1,3,0.46,0.672,-0.152,0.62,0,0,1
138,1,3,0.46,0.648,-0.11599999999999999,0.688,0,0,1
139,1,3,0.46,0.644,-0.14400000000000002,0.6559999999999999,0,0,1
140,1,3,0.46,0.748,-0.092,0.708,0,0,1
141,1,3,0.46,0.82,-0.068,0.624,0,0,1
142,1,3,0.46,0.8,-0.048,0.616,0,0,1
143,1,3,0.46,0.8079999999999999,-0.11199999999999999,0.6759999999999999,0,0,1
144,1,3,0.46,0.7559999999999999,-0.10400000000000001,0.5920000000000001,0,0,1
145,1,3,0.46,0.7559999999999999,-0.052000000000000005,0.628,0,0,1
146,1,3,0.46,0.8,-0.027999999999999997,0.66,0,0,1
147,1,3,0.46,0.7240000000000001,-0.004,0.5920000000000001,0,0,1
148,1,3,0.46,0.7120000000000001,-0.012,0.624,0,0,1
149,1,3,0.46,0.816,0.052000000000000005,0.5920000000000001,0,0,1
150,1,3,0.46,0.772,0.032,0.544,0,0,1
151,1,3,0.46,0.736,-0.02,0.484,0,0,1
152,1,3,0.46,0.748,-0.02,0.512,0,0,1
153,1,3,0.5,0.816,-0.008,0.44799999999999995,0,0,1
154,1,3,0.46,0.892,0.052000000000000005,0.396,0,0,1
155,1,3,0.46,0.976,0.004,0.35200000000000004,0,0,1
156,1,3,0.46,1.112,-0.016,0.272,0,0,1
157,1,3,0.46,1.12,-0.044000000000000004,0.256,0,0,1
158,1,3,0.5,1.08,-0.068,0.26,0,0,1
159,1,3,0.46,0.98,-0.1,0.18,0,0,1
160,1,3,0.46,0.948,-0.096,0.16,0,0,1
161,1,3,0.46,0.9520000000000001,-0.11199999999999999,0.196,0,0,1
162,1,3,0.46,0.996,-0.124,0.196,0,0,1
163,1,3,0.5,1.032,-0.11599999999999999,0.172,0,0,1
164,1,3,0.46,1.032,-0.096,0.17600000000000002,0,0,1
165,1,3,0.46,0.988,-0.084,0.172,0,0,1
166,1,3,0.46,0.996,-0.032,0.14,0,0,1
167,1,3,0.46,1.008,-0.027999999999999997,0.152,0,0,1
168,1,3,0.46,1.02,-0.024,0.11199999999999999,0,0,1
169,2,4,0.46,1.016,0.008,0.128,12,3,1
170,2,4,0.46,1.02,0.048,0.156,12,3,1
171,2,4,0.46,1.016,0.084,0.132,12,3,1
172,2,4,0.46,1.016,0.08800000000000001,0.12,12,3,1
173,2,4,0.46,1.008,0.07200000000000001,0.10800000000000001,12,3,1
174,2,4,0.46,1.008,0.06,0.10400000000000001,12,3,1
175,2,4,0.46,1.012,0.055999999999999994,0.092,12,3,1
176,2,4,0.46,1.016,0.06,0.092,12,3,1
177,2,4,0.46,1.024,0.052000000000000005,0.084,12,3,1
178,2,4,0.46,1.016,0.055999999999999994,0.07200000000000001,12,3,1
179,2,4,0.46,1.008,0.052000000000000005,0.068,12,3,1
180,2,4,0.46,1.004,0.055999999999999994,0.08,12,3,1
181,2,4,0.46,1.004,0.052000000000000005,0.08800000000000001,12,3,1
182,2,4,0.46,1.02,0.04,0.084,12,3,1
183,2,4,0.5,1.024,0.024,0.08800000000000001,12,3,1
184,2,4,0.46,1.02,0.016,0.064,12,3,1
185,2,4,0.46,1.012,0.016,0.076,12,3,1
186,2,4,0.5,1.016,0.008,0.084,12,3,1
187,2,4,0.46,1.012,-0.004,0.096,12,3,1
188,2,4,0.46,1.012,-0.032,0.08800000000000001,12,3,1
189,2,4,0.46,1.012,-0.055999999999999994,0.084,12,3,1
190,2,4,0.46,1.02,-0.076,0.092,12,3,1
191,2,4,0.5,1.0,-0.092,0.07200000000000001,12,3,1
192,2,4,0.46,0.992,-0.11599999999999999,0.092,12,3,1
193,2,4,0.46,0.98,-0.132,0.092,12,3,1
194,2,4,0.46,0.996,-0.156,0.1,12,3,1
195,2,4,0.5,0.996,-0.184,0.08800000000000001,12,3,1
196,2,4,0.46,1.008,-0.18,0.096,12,3,1
197,2,4,0.46,0.992,-0.192,0.10400000000000001,12,3,1
198,2,4,0.46,0.988,-0.204,0.1,12,3,1
199,2,4,0.46,0.988,-0.21600000000000003,0.092,12,3,1
200,2,4,0.46,1.0,-0.228,0.092,12,3,1
201,2,4,0.46,0.98,-0.23600000000000002,0.1,12,3,1
202,2,4,0.46,0.972,-0.228,0.096,12,3,1
203,2,4,0.46,0.976,-0.24,0.10800000000000001,12,3,1
204,2,4,0.46,0.972,-0.23600000000000002,0.124,12,3,1
205,2,4,0.46,0.968,-0.23600000000000002,0.128,12,3,1
206,2,4,0.46,0.968,-0.23600000000000002,0.128,12,3,1
207,2,4,0.46,0.9640000000000001,-0.24,0.124,12,3,1
208,2,4,0.46,0.972,-0.244,0.11599999999999999,12,3,1
209,2,4,0.46,0.968,-0.244,0.12,12,3,1
210,2,4,0.46,0.9640000000000001,-0.256,0.132,12,3,1
211,2,4,0.46,0.972,-0.256,0.14,12,3,1
212,2,4,0.46,0.96,-0.252,0.16,12,3,1
213,2,4,0.46,0.9520000000000001,-0.256,0.16,12,3,1
214,2,4,0.46,0.972,-0.268,0.156,12,3,1
215,2,4,0.46,0.976,-0.268,0.168,12,3,1
216,2,4,0.46,0.9640000000000001,-0.264,0.16,12,3,1
217,2,4,0.46,0.956,-0.264,0.16399999999999998,12,3,1
218,2,4,0.46,0.9440000000000001,-0.272,0.184,12,3,1
219,2,4,0.46,0.9520000000000001,-0.28800000000000003,0.18,12,3,1
220,2,4,0.46,0.9520000000000001,-0.284,0.172,12,3,1
221,2,4,0.46,0.9520000000000001,-0.272,0.18,12,3,1
222,2,4,0.46,0.9520000000000001,-0.284,0.188,12,3,1
223,2,4,0.46,0.976,-0.292,0.16,12,3,1
224,1,5,0.46,0.996,-0.284,0.196,1,1,1
225,1,5,0.46,1.168,-0.184,0.096,1,1,1
226,1,5,0.46,1.288,-0.26,0.012,1,1,1
227,1,5,0.46,1.3359999999999999,-0.316,0.276,1,1,1
228,1,5,0.46,1.456,-0.196,0.244,1,1,1
229,1,5,0.46,1.176,-0.452,0.10400000000000001,1,1,1
230,1,5,0.46,0.872,-0.624,-0.14,1,1,1
231,1,5,0.46,0.256,-0.672,0.084,1,1,1
232,1,5,0.46,0.8240000000000001,-0.804,0.336,1,1,1
233,1,5,0.46,0.8959999999999999,-0.784,0.2,1,1,1
234,1,5,0.46,-0.508,-0.20800000000000002,0.496,1,1,1
235,1,5,0.46,0.06,-0.07200000000000001,0.9520000000000001,1,1,1
236,1,5,0.46,0.2,-0.036000000000000004,1.0959999999999999,1,1,1
237,1,5,0.46,0.06,0.36,1.252,1,1,1
238,1,5,0.46,0.312,0.376,0.408,1,1,1
239,1,5,0.46,0.38,0.552,0.528,1,1,1
240,1,5,0.46,0.304,0.972,-0.444,1,1,1
241,1,5,0.46,0.32799999999999996,0.11199999999999999,-0.17600000000000002,1,1,1
242,1,5,0.46,0.336,-0.264,0.7759999999999999,1,1,1
243,1,5,0.46,0.628,-0.564,1.224,1,1,1
244,1,5,0.46,0.608,-1.136,0.76,1,1,1
245,1,5,0.5,-0.012,-0.132,1.6280000000000001,1,1,1
246,1,5,0.46,0.6,-0.16399999999999998,0.88,1,1,1
247,1,5,0.46,0.552,-0.248,0.992,1,1,1
248,1,5,0.46,0.276,-0.508,0.708,1,1,1
249,1,5,0.46,0.376,-0.46,0.588,1,1,1
250,1,5,0.46,0.816,-0.768,0.86,1,1,1
251,1,5,0.46,0.9079999999999999,-0.628,0.912,1,1,1
252,1,5,0.46,1.38,-0.86,0.47600000000000003,1,1,1
253,1,5,0.46,0.7759999999999999,-0.8640000000000001,-0.004,1,1,1
254,1,5,0.46,0.02,-1.128,0.10800000000000001,1,1,1
255,1,5,0.46,-0.076,0.41600000000000004,0.9079999999999999,1,1,1
256,1,5,0.46,0.516,0.292,0.9,1,1,1
257,1,5,0.46,0.35200000000000004,0.516,1.4,1,1,1
258,1,5,0.46,0.17600000000000002,0.716,1.204,1,1,1
259,1,5,0.46,0.14400000000000002,0.32,0.268,1,1,1
260,1,5,0.46,0.5760000000000001,0.4,0.364,1,1,1
261,1,5,0.46,0.624,-0.26,0.872,1,1,1
262,1,5,0.46,0.816,-2.028,-0.032,1,1,1
263,1,5,0.46,1.1079999999999999,-1.32,0.07200000000000001,1,1,1
264,1,5,0.46,0.7040000000000001,-0.8320000000000001,0.816,1,1,1
265,1,5,0.46,0.076,-1.7519999999999998,-0.392,1,1,1
266,1,5,0.46,-0.084,-1.068,0.596,1,1,1
267,1,5,0.46,-0.64,0.032,0.94,1,1,1
268,1,5,0.46,0.46799999999999997,0.392,-0.04,1,1,1
269,1,5,0.46,1.4480000000000002,0.212,0.848,1,1,1
270,1,5,0.46,-0.3,0.41600000000000004,0.732,1,1,1
271,1,5,0.46,0.768,0.408,0.396,1,1,1
272,1,5,0.46,1.4080000000000001,0.076,-0.052000000000000005,1,1,1
273,1,5,0.46,0.64,-0.708,-0.41200000000000003,1,1,1
274,1,5,0.46,0.596,-0.872,0.428,1,1,1
275,1,5,0.46,-0.184,0.048,0.848,1,1,1
276,1,5,0.46,0.184,-0.12,0.6559999999999999,1,1,1
277,1,5,0.46,0.172,-0.204,0.272,1,1,1
278,1,5,0.46,-0.244,-0.552,0.768,1,1,1
279,1,5,0.46,0.124,-2.2880000000000003,0.888,1,1,1
280,1,5,0.46,0.26,-1.656,0.348,1,1,1
281,1,5,0.46,0.32,-0.2,1.06,1,1,1
282,2,6,0.46,0.048,-0.23600000000000002,0.972,0,0,1
283,2,6,0.46,-0.18,-0.08800000000000001,1.148,0,0,1
284,2,6,0.46,0.052000000000000005,0.076,0.8440000000000001,0,0,1
285,2,6,0.46,0.188,-0.092,0.772,0,0,1
286,2,6,0.46,0.156,-0.228,0.764,0,0,1
287,2,6,0.46,0.272,-0.524,0.868,0,0,1
288,2,6,0.46,0.4,-1.016,0.716,0,0,1
289,2,6,0.46,1.224,-0.124,1.2,0,0,1
290,2,6,0.46,0.848,-0.764,0.912,0,0,1
291,2,6,0.46,0.804,-0.612,1.1079999999999999,0,0,1
292,2,6,0.46,0.6,-0.11599999999999999,0.98,0,0,1
293,2,6,0.46,0.496,-0.172,1.024,0,0,1
294,2,6,0.46,0.22399999999999998,-0.008,0.836,0,0,1
295,2,6,0.46,0.10800000000000001,0.316,0.9640000000000001,0,0,1
296,2,6,0.46,0.076,0.608,0.536,0,0,1
297,2,6,0.46,0.04,1.02,0.268,0,0,1
298,2,6,0.46,0.172,1.8519999999999999,1.0759999999999998,0,0,1
299,2,6,0.46,1.028,0.22,0.96,0,0,1
300,2,6,0.46,1.276,0.06,0.7879999999999999,0,0,1
301,2,6,0.46,1.064,-0.736,0.736,0,0,1
302,2,6,0.46,0.804,-1.236,0.12,0,0,1
303,2,6,0.46,0.696,-1.112,-0.37200000000000005,0,0,1
304,2,6,0.46,-0.156,-0.816,1.048,0,0,1
305,2,6,0.46,0.1,0.076,0.904,0,0,1
306,2,6,0.46,0.43200000000000005,-0.5720000000000001,0.836,0,0,1
307,2,6,0.46,0.424,-0.35600000000000004,0.9,0,0,1
308,2,6,0.46,0.204,0.128,0.764,0,0,1
309,2,6,0.46,0.036000000000000004,0.5479999999999999,0.988,0,0,1
310,2,6,0.46,0.392,0.16,1.3359999999999999,0,0,1
311,2,6,0.46,1.1159999999999999,0.192,1.296,0,0,1
312,2,6,0.46,1.036,0.424,1.208,0,0,1
313,2,6,0.46,0.888,-0.064,0.9079999999999999,0,0,1
314,2,6,0.46,0.728,-0.34,0.7,0,0,1
315,2,6,0.46,1.1079999999999999,-0.648,0.884,0,0,1
316,2,6,0.46,0.528,-1.24,-0.184,0,0,1
317,2,6,0.46,-0.44,-1.396,0.584,0,0,1
318,2,6,0.46,0.032,0.192,0.644,0,0,1
