,number,value,depth,x,y,z,behaviour,type,place
0,1.0,1.0,1.15,0.064,-0.452,0.932,8,1,0
1,1.0,1.0,1.18,0.076,-0.376,0.94,8,1,0
2,1.0,1.0,1.18,0.084,-0.336,0.9520000000000001,8,1,0
3,1.0,1.0,1.18,0.12,-0.29600000000000004,0.98,8,1,0
4,1.0,1.0,1.18,0.16399999999999998,-0.28,0.996,8,1,0
5,1.0,1.0,1.15,0.20800000000000002,-0.264,0.988,8,1,0
6,1.0,1.0,1.18,0.252,-0.23199999999999998,0.976,8,1,0
7,1.0,1.0,1.15,0.304,-0.21600000000000003,0.972,8,1,0
8,1.0,1.0,1.15,0.35600000000000004,-0.184,0.9640000000000001,8,1,0
9,1.0,1.0,1.15,0.4,-0.172,0.948,8,1,0
10,1.0,1.0,1.12,0.424,-0.156,0.932,8,1,0
11,1.0,1.0,1.12,0.456,-0.17600000000000002,0.9159999999999999,8,1,0
12,1.0,1.0,1.12,0.48,-0.17600000000000002,0.9,8,1,0
13,1.0,1.0,1.09,0.488,-0.18,0.9,8,1,0
14,1.0,1.0,1.09,0.5,-0.172,0.8959999999999999,8,1,0
15,1.0,1.0,1.06,0.52,-0.16,0.868,8,1,0
16,1.0,1.0,1.06,0.532,-0.156,0.848,8,1,0
17,1.0,1.0,0.87,0.564,-0.152,0.8320000000000001,8,1,0
18,1.0,1.0,0.84,0.564,-0.152,0.812,8,1,0
19,1.0,1.0,0.84,0.588,-0.168,0.7879999999999999,8,1,0
20,1.0,1.0,0.84,0.628,-0.14800000000000002,0.78,8,1,0
21,1.0,1.0,0.81,0.648,-0.14400000000000002,0.764,8,1,0
22,1.0,1.0,0.78,0.672,-0.14800000000000002,0.728,8,1,0
23,1.0,1.0,0.78,0.7,-0.14400000000000002,0.696,8,1,0
24,1.0,1.0,0.75,0.708,-0.14400000000000002,0.6920000000000001,8,1,0
25,1.0,1.0,0.71,0.7240000000000001,-0.128,0.688,8,1,0
26,1.0,1.0,0.71,0.74,-0.084,0.648,8,1,0
27,1.0,1.0,0.65,0.768,-0.055999999999999994,0.62,8,1,0
28,1.0,1.0,0.65,0.768,-0.08800000000000001,0.604,8,1,0
29,1.0,1.0,0.65,0.7879999999999999,-0.1,0.624,8,1,0
30,1.0,1.0,0.62,0.8079999999999999,-0.10800000000000001,0.652,8,1,0
31,1.0,1.0,0.62,0.816,-0.1,0.64,8,1,0
32,1.0,1.0,0.59,0.84,-0.092,0.608,8,1,0
33,1.0,1.0,0.59,0.8440000000000001,-0.092,0.584,8,1,0
34,1.0,1.0,0.56,0.8440000000000001,-0.064,0.564,8,1,0
35,1.0,1.0,0.53,0.8079999999999999,-0.036000000000000004,0.58,8,1,0
36,1.0,1.0,0.5,0.8,0.0,0.568,8,1,0
37,1.0,1.0,0.46,0.804,0.008,0.524,8,1,0
38,1.0,1.0,0.43,0.792,0.036000000000000004,0.528,8,1,0
39,1.0,1.0,0.4,0.8079999999999999,0.06,0.532,8,1,0
40,1.0,1.0,0.37,0.7959999999999999,0.06,0.56,8,1,0
41,1.0,1.0,0.37,0.7440000000000001,0.06,0.5479999999999999,8,1,0
42,1.0,1.0,0.34,0.7,0.08800000000000001,0.568,8,1,0
43,1.0,1.0,0.31,0.628,0.11599999999999999,0.612,8,1,0
44,1.0,1.0,0.31,0.5920000000000001,0.08,0.616,8,1,0
45,1.0,1.0,0.31,0.524,0.08,0.6559999999999999,8,1,0
46,1.0,1.0,0.34,0.46,0.08800000000000001,0.684,8,1,0
47,1.0,1.0,0.34,0.38,0.1,0.728,8,1,0
48,1.0,1.0,0.34,0.32,0.124,0.732,8,1,0
49,1.0,1.0,0.34,0.268,0.152,0.7559999999999999,8,1,0
50,1.0,1.0,0.34,0.22399999999999998,0.14,0.7959999999999999,8,1,0
51,1.0,1.0,0.34,0.18,0.14800000000000002,0.816,8,1,0
52,1.0,1.0,0.34,0.14800000000000002,0.16,0.86,8,1,0
53,1.0,1.0,0.34,0.128,0.168,0.884,8,1,0
54,1.0,1.0,0.34,0.10400000000000001,0.17600000000000002,0.892,8,1,0
55,1.0,1.0,0.34,0.084,0.18,0.888,8,1,0
56,1.0,1.0,0.31,0.08,0.188,0.904,8,1,0
57,1.0,1.0,0.31,0.07200000000000001,0.18,0.8959999999999999,8,1,0
58,1.0,1.0,0.31,0.055999999999999994,0.18,0.872,8,1,0
59,1.0,1.0,0.31,0.04,0.172,0.88,8,1,0
60,1.0,1.0,0.31,0.036000000000000004,0.14400000000000002,0.9,8,1,0
61,1.0,1.0,0.31,0.024,0.136,0.9079999999999999,8,1,0
62,1.0,1.0,0.31,0.008,0.124,0.9279999999999999,8,1,0
63,1.0,1.0,0.31,0.004,0.124,0.948,8,1,0
64,1.0,1.0,0.31,0.004,0.1,0.9440000000000001,8,1,0
65,1.0,1.0,0.34,0.02,0.084,0.932,8,1,0
66,1.0,2.0,0.31,0.016,0.08800000000000001,0.9520000000000001,10,3,0
67,1.0,2.0,0.34,0.016,0.07200000000000001,0.9640000000000001,10,3,0
68,1.0,2.0,0.34,0.024,0.068,0.98,10,3,0
69,1.0,2.0,0.34,0.04,0.08800000000000001,0.988,10,3,0
70,1.0,2.0,0.34,0.048,0.08,0.976,10,3,0
71,1.0,2.0,0.34,0.027999999999999997,0.07200000000000001,0.9440000000000001,10,3,0
72,1.0,2.0,0.34,0.064,0.048,0.96,10,3,0
73,1.0,2.0,0.34,0.14400000000000002,-0.004,0.96,10,3,0
74,1.0,2.0,0.4,0.28,-0.1,0.932,10,3,0
75,1.0,2.0,0.43,0.336,-0.04,0.904,10,3,0
76,1.0,2.0,0.37,0.392,0.06,0.8759999999999999,10,3,0
77,1.0,2.0,0.37,0.384,0.12,0.8759999999999999,10,3,0
78,1.0,2.0,0.37,0.35600000000000004,0.128,0.88,10,3,0
79,1.0,2.0,0.4,0.34,0.12,0.912,10,3,0
80,1.0,2.0,0.34,0.32799999999999996,0.092,0.9359999999999999,10,3,0
81,1.0,2.0,0.43,0.308,0.07200000000000001,0.924,10,3,0
82,1.0,2.0,0.34,0.312,0.044000000000000004,0.9,10,3,0
83,1.0,2.0,0.34,0.316,0.044000000000000004,0.88,10,3,0
84,1.0,2.0,0.37,0.336,0.04,0.868,10,3,0
85,1.0,2.0,0.34,0.35200000000000004,0.048,0.904,10,3,0
86,1.0,2.0,0.37,0.376,0.052000000000000005,0.92,10,3,0
87,1.0,2.0,0.34,0.376,0.044000000000000004,0.912,10,3,0
88,1.0,2.0,0.37,0.41600000000000004,0.02,0.888,10,3,0
89,1.0,2.0,0.37,0.43200000000000005,0.016,0.88,10,3,0
90,1.0,2.0,0.37,0.428,0.02,0.872,10,3,0
91,1.0,2.0,0.34,0.46,0.012,0.8640000000000001,10,3,0
92,1.0,2.0,0.37,0.46,0.004,0.88,10,3,0
93,1.0,2.0,0.34,0.46399999999999997,0.004,0.868,10,3,0
94,1.0,2.0,0.34,0.48,0.004,0.86,10,3,0
95,1.0,2.0,0.34,0.5,0.016,0.848,10,3,0
96,1.0,2.0,0.37,0.508,0.024,0.84,10,3,0
97,1.0,2.0,0.34,0.536,0.02,0.828,10,3,0
98,1.0,2.0,0.37,0.556,0.012,0.852,10,3,0
99,1.0,2.0,0.34,0.552,-0.004,0.856,10,3,0
100,1.0,2.0,0.37,0.524,0.0,0.836,10,3,0
101,1.0,2.0,0.37,0.512,0.032,0.772,10,3,0
102,1.0,2.0,0.34,0.528,0.084,0.72,10,3,0
103,1.0,2.0,0.37,0.556,0.136,0.6920000000000001,10,3,0
104,1.0,2.0,0.37,0.56,0.152,0.684,10,3,0
105,1.0,2.0,0.34,0.612,0.10400000000000001,0.6559999999999999,10,3,0
106,1.0,2.0,0.34,0.7,0.055999999999999994,0.636,10,3,0
107,1.0,2.0,0.37,0.7440000000000001,0.024,0.652,10,3,0
108,1.0,2.0,0.37,0.7559999999999999,-0.016,0.672,10,3,0
109,1.0,2.0,0.37,0.76,-0.032,0.648,10,3,0
110,1.0,2.0,0.34,0.768,-0.024,0.652,10,3,0
111,1.0,2.0,0.37,0.76,-0.02,0.628,10,3,0
112,1.0,2.0,0.34,0.752,-0.02,0.644,10,3,0
113,1.0,2.0,0.37,0.7440000000000001,-0.012,0.672,10,3,0
114,1.0,2.0,0.37,0.7120000000000001,-0.004,0.7120000000000001,10,3,0
115,1.0,2.0,0.34,0.684,0.0,0.732,10,3,0
116,1.0,2.0,0.34,0.6679999999999999,0.008,0.748,10,3,0
117,1.0,2.0,0.31,0.652,0.012,0.748,10,3,0
118,1.0,2.0,0.4,0.628,0.012,0.752,10,3,0
119,1.0,2.0,0.4,0.584,0.012,0.76,10,3,0
120,1.0,2.0,0.37,0.556,0.044000000000000004,0.812,10,3,0
121,1.0,2.0,0.37,0.552,0.036000000000000004,0.8320000000000001,10,3,0
122,1.0,2.0,0.37,0.512,0.027999999999999997,0.812,10,3,0
123,1.0,2.0,0.37,0.496,0.048,0.836,10,3,0
124,1.0,2.0,0.4,0.504,0.1,0.856,10,3,0
125,1.0,2.0,0.37,0.46399999999999997,0.14,0.84,10,3,0
126,1.0,2.0,0.4,0.428,0.156,0.84,10,3,0
127,1.0,2.0,0.37,0.41200000000000003,0.16399999999999998,0.856,10,3,0
128,1.0,2.0,0.4,0.392,0.156,0.86,10,3,0
129,1.0,2.0,0.4,0.38799999999999996,0.16,0.856,10,3,0
130,1.0,2.0,0.37,0.38,0.184,0.856,10,3,0
131,1.0,2.0,0.4,0.384,0.20800000000000002,0.8440000000000001,10,3,0
132,1.0,2.0,0.37,0.376,0.23600000000000002,0.856,10,3,0
133,1.0,2.0,0.4,0.37200000000000005,0.26,0.856,10,3,0
134,1.0,2.0,0.37,0.35200000000000004,0.29600000000000004,0.836,10,3,0
135,1.0,2.0,0.4,0.348,0.344,0.828,10,3,0
136,1.0,2.0,0.37,0.36,0.35600000000000004,0.804,10,3,0
137,1.0,2.0,0.37,0.376,0.368,0.8079999999999999,10,3,0
138,1.0,2.0,0.37,0.32799999999999996,0.4,0.8079999999999999,10,3,0
139,1.0,2.0,0.37,0.292,0.436,0.804,10,3,0
140,1.0,2.0,0.37,0.312,0.46,0.828,10,3,0
