,number,value,depth,x,y,z,behaviour,type,place
0,1.0,1.0,1.31,0.055999999999999994,0.62,0.684,12,3,1
1,1.0,1.0,1.31,0.092,0.52,0.728,12,3,1
2,1.0,1.0,1.28,-0.024,0.49200000000000005,0.66,12,3,1
3,1.0,1.0,1.31,-0.292,0.524,0.564,12,3,1
4,1.0,1.0,1.31,-0.56,0.532,0.688,12,3,1
5,1.0,1.0,1.31,-0.696,0.588,0.612,12,3,1
6,1.0,1.0,1.31,-0.828,0.648,0.604,12,3,1
7,1.0,1.0,1.28,-0.7559999999999999,0.604,0.6559999999999999,12,3,1
8,1.0,1.0,1.31,-0.74,0.524,0.66,12,3,1
9,1.0,2.0,1.31,-0.736,0.49200000000000005,0.612,0,0,1
10,1.0,2.0,1.31,-0.768,0.49200000000000005,0.728,0,0,1
11,1.0,2.0,1.31,-0.816,0.532,0.736,0,0,1
12,1.0,2.0,1.31,-0.792,0.528,0.836,0,0,1
13,1.0,2.0,1.31,-0.508,0.628,0.728,0,0,1
14,1.0,2.0,1.28,-0.11599999999999999,0.528,0.716,0,0,1
15,1.0,2.0,1.31,0.344,0.47600000000000003,0.644,0,0,1
16,1.0,2.0,1.31,0.5479999999999999,0.536,0.628,0,0,1
17,1.0,2.0,1.28,1.088,0.452,0.504,0,0,1
18,1.0,2.0,1.31,0.428,0.8079999999999999,0.42,0,0,1
19,1.0,2.0,1.31,0.368,0.8959999999999999,0.052000000000000005,0,0,1
20,1.0,2.0,1.31,0.35200000000000004,1.228,0.4,0,0,1
21,1.0,2.0,1.31,0.256,0.836,0.36,0,0,1
22,1.0,2.0,1.31,0.204,0.852,0.532,0,0,1
23,1.0,2.0,1.28,0.35200000000000004,1.02,0.748,0,0,1
24,1.0,2.0,1.31,0.7,0.276,0.924,0,0,1
25,1.0,2.0,1.31,0.08800000000000001,0.444,0.392,0,0,1
26,1.0,2.0,1.31,0.064,0.26,0.8759999999999999,0,0,1
27,1.0,2.0,1.31,0.11599999999999999,0.02,0.72,0,0,1
28,1.0,2.0,1.31,0.052000000000000005,0.6,1.112,0,0,1
29,1.0,2.0,1.31,0.4,0.564,0.7879999999999999,0,0,1
30,1.0,2.0,1.31,0.18,0.6,0.47200000000000003,0,0,1
31,1.0,2.0,1.31,-0.032,0.728,0.7,0,0,1
32,1.0,2.0,1.31,-0.08800000000000001,0.508,0.78,0,0,1
33,1.0,2.0,1.31,-0.264,0.512,0.8320000000000001,0,0,1
34,1.0,2.0,1.31,0.32,0.988,0.892,0,0,1
35,1.0,2.0,1.31,0.92,0.5920000000000001,0.58,0,0,1
36,1.0,2.0,1.31,0.14800000000000002,0.268,0.608,0,0,1
37,1.0,2.0,1.31,0.14,0.128,0.6559999999999999,0,0,1
38,1.0,2.0,1.31,0.064,0.344,0.752,0,0,1
39,1.0,2.0,1.28,0.2,0.42,0.78,0,0,1
40,1.0,2.0,1.31,0.46,0.584,0.904,0,0,1
41,1.0,2.0,1.31,0.248,0.49200000000000005,0.816,0,0,1
42,1.0,2.0,1.28,0.18,0.47200000000000003,0.8240000000000001,0,0,1
43,1.0,2.0,1.31,0.07200000000000001,0.516,0.784,0,0,1
44,1.0,2.0,1.31,0.1,0.5920000000000001,0.792,0,0,1
45,1.0,2.0,1.31,0.11199999999999999,0.624,0.76,0,0,1
46,1.0,2.0,1.31,0.064,0.632,0.736,0,0,1
47,1.0,2.0,1.31,0.016,0.596,0.752,0,0,1
48,1.0,2.0,1.31,-0.012,0.5760000000000001,0.7759999999999999,0,0,1
49,1.0,2.0,1.31,-0.012,0.604,0.812,0,0,1
50,1.0,2.0,1.31,-0.044000000000000004,0.56,0.7959999999999999,0,0,1
51,1.0,2.0,1.31,-0.08,0.536,0.8079999999999999,0,0,1
52,1.0,2.0,1.31,-0.084,0.54,0.792,0,0,1
53,1.0,2.0,1.31,-0.08,0.5479999999999999,0.7959999999999999,0,0,1
54,1.0,2.0,1.43,-0.044000000000000004,0.56,0.82,0,0,1
55,1.0,2.0,1.43,-0.024,0.58,0.8079999999999999,0,0,1
56,1.0,2.0,1.43,-0.016,0.5720000000000001,0.804,0,0,1
57,1.0,2.0,1.43,0.004,0.556,0.7879999999999999,0,0,1
58,1.0,2.0,1.43,0.032,0.552,0.7879999999999999,0,0,1
59,2.0,3.0,1.43,0.092,0.544,0.78,12,3,1
60,2.0,3.0,1.43,0.084,0.5720000000000001,0.78,12,3,1
61,2.0,3.0,1.4,0.048,0.564,0.748,12,3,1
62,2.0,3.0,1.43,0.02,0.588,0.7559999999999999,12,3,1
63,2.0,3.0,1.43,-0.032,0.612,0.748,12,3,1
64,2.0,3.0,1.43,-0.10400000000000001,0.588,0.72,12,3,1
65,2.0,3.0,1.43,-0.14800000000000002,0.604,0.728,12,3,1
66,2.0,3.0,1.43,-0.17600000000000002,0.584,0.708,12,3,1
67,2.0,3.0,1.43,-0.192,0.6,0.7240000000000001,12,3,1
68,2.0,3.0,1.43,-0.276,0.616,0.88,12,3,1
69,2.0,3.0,1.43,-0.21600000000000003,0.632,0.9840000000000001,12,3,1
70,2.0,3.0,1.4,-0.10400000000000001,0.644,0.664,12,3,1
71,2.0,3.0,1.4,0.0,0.98,0.524,12,3,1
72,2.0,3.0,1.4,0.16399999999999998,0.856,0.7440000000000001,12,3,1
73,2.0,3.0,1.4,-0.62,0.32799999999999996,1.048,12,3,1
74,2.0,4.0,1.4,-0.428,0.716,0.516,0,0,1
75,2.0,4.0,1.4,-0.528,0.528,0.672,0,0,1
76,2.0,4.0,1.43,-0.5920000000000001,0.37200000000000005,0.784,0,0,1
77,2.0,4.0,1.43,-0.604,0.316,0.7240000000000001,0,0,1
78,2.0,4.0,1.4,-0.47600000000000003,0.46399999999999997,0.568,0,0,1
79,2.0,4.0,1.4,-0.436,0.44799999999999995,0.76,0,0,1
80,2.0,4.0,1.4,-0.488,0.568,0.7759999999999999,0,0,1
81,2.0,4.0,1.4,-0.46,0.568,0.728,0,0,1
82,2.0,4.0,1.4,-0.23600000000000002,0.752,0.8,0,0,1
83,2.0,4.0,1.4,-0.132,0.716,0.7040000000000001,0,0,1
84,2.0,4.0,1.4,-0.084,0.5760000000000001,0.7120000000000001,0,0,1
85,2.0,4.0,1.4,-0.024,0.49200000000000005,0.748,0,0,1
86,2.0,4.0,1.4,-0.132,0.504,0.8240000000000001,0,0,1
87,2.0,4.0,1.4,-0.21600000000000003,0.49200000000000005,0.7040000000000001,0,0,1
88,2.0,4.0,1.4,-0.08800000000000001,0.7120000000000001,0.7759999999999999,0,0,1
89,2.0,4.0,1.4,0.3,0.508,0.868,0,0,1
90,2.0,4.0,1.4,-0.02,0.444,0.8240000000000001,0,0,1
91,2.0,4.0,1.4,-0.08800000000000001,0.512,0.764,0,0,1
92,2.0,4.0,1.4,-0.152,0.6,0.736,0,0,1
93,2.0,4.0,1.4,-0.172,0.624,0.736,0,0,1
94,2.0,4.0,1.4,-0.124,0.588,0.7240000000000001,0,0,1
95,2.0,4.0,1.4,-0.132,0.596,0.764,0,0,1
96,2.0,4.0,1.4,-0.14,0.604,0.78,0,0,1
97,2.0,4.0,1.4,-0.14400000000000002,0.5720000000000001,0.7959999999999999,0,0,1
98,2.0,4.0,1.4,-0.168,0.58,0.772,0,0,1
99,2.0,4.0,1.4,-0.18,0.584,0.764,0,0,1
100,2.0,4.0,1.4,-0.168,0.584,0.7440000000000001,0,0,1
101,2.0,4.0,1.4,-0.152,0.588,0.76,0,0,1
102,2.0,4.0,1.4,-0.14400000000000002,0.584,0.768,0,0,1
103,2.0,4.0,1.4,-0.136,0.596,0.76,0,0,1
104,2.0,4.0,1.4,-0.132,0.5920000000000001,0.792,0,0,1
105,2.0,4.0,1.43,-0.128,0.58,0.7879999999999999,0,0,1
106,2.0,4.0,1.43,-0.08,0.568,0.7879999999999999,0,0,1
107,2.0,4.0,1.43,-0.024,0.608,0.78,0,0,1
108,2.0,4.0,1.4,0.012,0.632,0.748,0,0,1
109,2.0,4.0,1.4,0.044000000000000004,0.636,0.76,0,0,1
110,2.0,4.0,1.4,0.084,0.624,0.7879999999999999,0,0,1
111,2.0,4.0,1.4,0.132,0.6,0.772,0,0,1
112,2.0,4.0,1.4,0.14400000000000002,0.5760000000000001,0.76,0,0,1
