,number,value,depth,x,y,z,behaviour,type,place
0,1.0,1.0,0.65,-0.7759999999999999,0.612,1.052,1,1,1
1,1.0,1.0,0.65,-0.07200000000000001,-0.084,0.532,1,1,1
2,1.0,1.0,0.65,-0.10800000000000001,-0.096,0.8240000000000001,1,1,1
3,1.0,1.0,0.65,0.08,-0.38,0.932,1,1,1
4,1.0,1.0,0.65,0.20800000000000002,-0.48,0.904,1,1,1
5,1.0,1.0,0.65,0.172,-0.516,0.9840000000000001,1,1,1
6,1.0,1.0,0.65,0.268,-0.68,0.98,1,1,1
7,1.0,1.0,0.65,0.316,-0.6,0.82,1,1,1
8,1.0,1.0,0.65,0.384,-0.384,0.124,1,1,1
9,1.0,1.0,0.65,0.504,-0.004,-0.024,1,1,1
10,1.0,1.0,0.65,0.52,0.324,0.18,1,1,1
11,1.0,1.0,0.65,0.256,1.008,1.1,1,1,1
12,1.0,1.0,0.65,0.136,1.196,0.74,1,1,1
13,1.0,1.0,0.65,0.556,1.412,0.884,1,1,1
14,1.0,1.0,0.65,0.8440000000000001,1.092,0.66,1,1,1
15,1.0,1.0,0.65,0.62,0.8240000000000001,0.652,1,1,1
16,1.0,1.0,0.65,0.68,0.748,0.6679999999999999,1,1,1
17,1.0,1.0,0.65,0.856,0.564,0.596,1,1,1
18,1.0,1.0,0.65,0.452,0.38,0.512,1,1,1
19,1.0,1.0,0.65,0.068,0.22399999999999998,1.248,1,1,1
20,1.0,1.0,0.65,0.027999999999999997,-0.324,0.8,1,1,1
21,1.0,1.0,0.65,0.076,-0.23600000000000002,0.86,1,1,1
22,1.0,1.0,0.65,0.04,-0.22,1.072,1,1,1
23,1.0,1.0,0.65,0.048,-0.244,1.008,1,1,1
24,1.0,1.0,0.65,0.14400000000000002,-0.35200000000000004,0.9840000000000001,1,1,1
25,1.0,1.0,0.65,0.292,-0.5720000000000001,1.02,1,1,1
26,1.0,1.0,0.65,0.35600000000000004,-0.772,1.028,1,1,1
27,1.0,1.0,0.65,0.368,-0.7,0.8959999999999999,1,1,1
28,1.0,1.0,0.65,0.4,-0.568,0.536,1,1,1
29,1.0,1.0,0.65,0.22399999999999998,-0.132,-0.14,1,1,1
30,1.0,1.0,0.65,-0.168,0.32,0.188,1,1,1
31,1.0,1.0,0.65,-0.024,0.9840000000000001,0.436,1,1,1
32,1.0,1.0,0.65,0.484,1.224,0.584,1,1,1
33,1.0,1.0,0.65,0.708,1.208,0.7240000000000001,1,1,1
34,1.0,1.0,0.65,0.9079999999999999,1.004,0.624,1,1,1
35,1.0,1.0,0.65,1.016,0.7,0.49200000000000005,1,1,1
36,1.0,1.0,0.65,0.968,0.3,0.41600000000000004,1,1,1
37,1.0,1.0,0.65,0.9079999999999999,0.196,0.384,1,1,1
38,1.0,1.0,0.65,0.748,0.35600000000000004,0.612,1,1,1
39,1.0,1.0,0.65,0.8759999999999999,0.004,1.068,1,1,1
40,1.0,1.0,0.65,0.7120000000000001,-0.10400000000000001,0.46399999999999997,1,1,1
41,1.0,1.0,0.65,0.74,-0.14800000000000002,0.72,1,1,1
42,1.0,1.0,0.65,0.76,-0.364,0.84,1,1,1
43,1.0,1.0,0.65,0.5760000000000001,-0.512,0.7240000000000001,1,1,1
44,1.0,1.0,0.65,0.624,-0.47600000000000003,0.74,1,1,1
45,1.0,1.0,0.65,0.6559999999999999,-0.52,0.6759999999999999,1,1,1
46,1.0,1.0,0.65,0.672,-0.484,0.68,1,1,1
47,1.0,1.0,0.65,0.748,-0.44799999999999995,0.648,1,1,1
48,1.0,1.0,0.65,0.728,-0.384,0.54,1,1,1
49,1.0,1.0,0.65,0.7879999999999999,-0.22399999999999998,0.62,1,1,1
50,1.0,1.0,0.65,0.78,-0.11599999999999999,0.5720000000000001,1,1,1
51,1.0,1.0,0.65,0.82,-0.12,0.604,1,1,1
52,1.0,1.0,0.65,0.7,-0.156,1.0,1,1,1
53,1.0,1.0,0.65,0.536,0.212,0.784,1,1,1
54,1.0,1.0,0.65,0.368,0.192,0.612,1,1,1
55,1.0,1.0,0.65,0.20800000000000002,0.292,0.628,1,1,1
56,1.0,1.0,0.65,0.048,0.66,0.6759999999999999,1,1,1
57,1.0,1.0,0.65,0.048,0.7959999999999999,0.516,1,1,1
58,1.0,1.0,0.65,0.42,0.872,0.7040000000000001,1,1,1
59,1.0,1.0,0.65,0.5760000000000001,0.816,0.816,1,1,1
60,1.0,1.0,0.65,0.46399999999999997,0.76,0.66,1,1,1
61,1.0,1.0,0.65,0.556,0.688,0.6920000000000001,1,1,1
62,1.0,1.0,0.65,0.616,0.58,0.64,1,1,1
63,1.0,1.0,0.65,0.636,0.5720000000000001,0.616,1,1,1
64,1.0,1.0,0.65,0.684,0.568,0.596,1,1,1
65,1.0,1.0,0.65,0.804,0.528,0.736,1,1,1
66,1.0,1.0,0.65,0.604,0.58,0.7120000000000001,1,1,1
67,1.0,1.0,0.65,0.34,0.308,0.696,1,1,1
68,1.0,1.0,0.65,0.2,0.204,0.7879999999999999,1,1,1
69,1.0,1.0,0.65,0.11599999999999999,0.012,1.04,1,1,1
70,1.0,1.0,0.65,-0.052000000000000005,0.004,0.972,1,1,1
71,1.0,1.0,0.65,0.076,-0.384,0.988,1,1,1
72,1.0,1.0,0.65,0.132,-0.46799999999999997,0.904,1,1,1
73,1.0,1.0,0.65,0.16399999999999998,-0.35200000000000004,0.88,1,1,1
74,1.0,1.0,0.65,0.096,-0.40399999999999997,0.932,1,1,1
75,1.0,1.0,0.65,0.16,-0.384,0.888,1,1,1
76,1.0,1.0,0.65,0.29600000000000004,-0.428,0.828,1,1,1
77,1.0,1.0,0.65,0.46799999999999997,-0.52,0.892,1,1,1
78,1.0,1.0,0.65,0.544,-0.532,0.664,1,1,1
79,1.0,1.0,0.65,0.512,-0.24,0.46,1,1,1
80,1.0,1.0,0.65,0.348,0.204,0.368,1,1,1
81,1.0,1.0,0.65,-0.12,0.852,0.44799999999999995,1,1,1
82,1.0,1.0,0.65,0.308,1.204,0.8240000000000001,1,1,1
83,1.0,1.0,0.65,0.8320000000000001,1.1640000000000001,0.804,1,1,1
84,1.0,1.0,0.65,0.7240000000000001,0.848,0.736,1,1,1
85,1.0,1.0,0.65,0.628,0.696,0.816,1,1,1
