,depth,x,y,z,behaviour,type,place
0,0.56,0.584,0.22399999999999998,0.76,12,3,1
1,0.56,0.596,0.228,0.748,12,3,1
2,0.56,0.612,0.22399999999999998,0.752,12,3,1
3,0.56,0.596,0.212,0.74,12,3,1
4,0.56,0.6,0.24,0.748,12,3,1
5,0.56,0.6,0.24,0.728,12,3,1
6,0.56,0.62,0.22,0.716,12,3,1
7,0.56,0.62,0.196,0.74,12,3,1
8,0.56,0.608,0.22399999999999998,0.736,12,3,1
9,0.56,0.62,0.228,0.716,12,3,1
10,0.56,0.624,0.21600000000000003,0.7240000000000001,12,3,1
11,0.56,0.632,0.212,0.7120000000000001,12,3,1
12,0.56,0.648,0.188,0.72,12,3,1
13,0.56,0.6759999999999999,0.156,0.728,12,3,1
14,0.56,0.696,0.14400000000000002,0.708,12,3,1
15,0.56,0.688,0.124,0.732,12,3,1
16,0.56,0.664,0.11599999999999999,0.748,12,3,1
17,0.56,0.664,0.128,0.728,12,3,1
18,0.56,0.684,0.128,0.708,12,3,1
19,0.56,0.652,0.132,0.7440000000000001,12,3,1
20,0.56,0.608,0.188,0.708,12,3,1
21,0.56,0.632,0.14800000000000002,0.664,12,3,1
22,0.56,0.6920000000000001,0.076,0.664,12,3,1
23,0.56,0.74,0.128,0.7,12,3,1
24,0.59,0.7,0.128,0.732,12,3,1
25,0.56,0.6679999999999999,0.12,0.72,12,3,1
26,0.56,0.64,0.10800000000000001,0.716,12,3,1
27,0.56,0.652,0.1,0.736,12,3,1
28,0.56,0.636,0.204,0.6920000000000001,12,3,1
29,0.56,0.62,0.204,0.732,12,3,1
30,0.56,0.608,0.172,0.7559999999999999,12,3,1
31,0.56,0.624,0.14400000000000002,0.748,12,3,1
32,0.56,0.632,0.12,0.748,12,3,1
33,0.56,0.616,0.128,0.7559999999999999,12,3,1
34,0.56,0.632,0.11199999999999999,0.7440000000000001,12,3,1
35,0.56,0.672,0.10400000000000001,0.716,12,3,1
36,0.56,0.6920000000000001,0.10400000000000001,0.7120000000000001,12,3,1
37,0.56,0.6759999999999999,0.096,0.708,12,3,1
38,0.56,0.688,0.084,0.6920000000000001,12,3,1
39,0.56,0.6920000000000001,0.084,0.68,12,3,1
40,0.56,0.7040000000000001,0.084,0.672,12,3,1
41,0.56,0.708,0.1,0.672,12,3,1
42,0.56,0.7,0.096,0.6920000000000001,12,3,1
43,0.56,0.688,0.092,0.7,12,3,1
44,0.56,0.68,0.076,0.7120000000000001,12,3,1
45,0.56,0.68,0.08,0.7,12,3,1
46,0.56,0.672,0.08800000000000001,0.696,12,3,1
47,0.56,0.66,0.076,0.708,12,3,1
48,0.56,0.6559999999999999,0.068,0.7240000000000001,12,3,1
49,0.56,0.652,0.084,0.728,12,3,1
50,0.53,0.664,0.06,0.708,12,3,1
51,0.56,0.696,0.036000000000000004,0.688,12,3,1
52,0.56,0.72,0.076,0.664,12,3,1
53,0.56,0.728,0.11199999999999999,0.68,12,3,1
54,0.56,0.72,0.092,0.6679999999999999,12,3,1
55,0.53,0.708,0.08800000000000001,0.66,12,3,1
