,depth,x,y,z,behaviour,type,place
0,0.53,1.5319999999999998,0.9,0.516,1,1,1
1,0.53,0.948,0.892,0.516,1,1,1
2,0.5,0.124,1.1,0.41600000000000004,1,1,1
3,0.53,-0.204,0.41200000000000003,0.74,1,1,1
4,0.53,-0.12,0.9,1.14,1,1,1
5,0.53,0.26,0.7440000000000001,1.1,1,1,1
6,0.53,0.12,0.128,0.74,1,1,1
7,0.53,-0.08,-0.924,0.376,1,1,1
8,0.53,0.052000000000000005,-1.0959999999999999,0.064,1,1,1
9,0.53,0.46,-0.616,-0.308,1,1,1
10,0.53,0.7879999999999999,-0.308,-0.16399999999999998,1,1,1
11,0.53,0.956,0.608,0.976,1,1,1
12,0.53,1.016,1.36,0.9359999999999999,1,1,1
13,0.53,0.884,0.9640000000000001,0.892,1,1,1
14,0.53,0.5920000000000001,0.484,0.8640000000000001,1,1,1
15,0.53,0.47600000000000003,0.16,0.8240000000000001,1,1,1
16,0.53,0.484,0.132,0.78,1,1,1
17,0.53,0.44,0.192,0.728,1,1,1
18,0.53,0.48,0.20800000000000002,0.7240000000000001,1,1,1
19,0.53,0.568,0.22,0.732,1,1,1
20,0.53,0.532,0.168,0.688,1,1,1
21,0.53,0.584,0.044000000000000004,0.616,1,1,1
22,0.53,0.612,-0.17600000000000002,0.524,1,1,1
23,0.53,0.54,-0.5479999999999999,0.556,1,1,1
24,0.53,0.58,-0.596,0.524,1,1,1
25,0.53,0.804,-0.48,0.78,1,1,1
26,0.53,0.9159999999999999,-0.14400000000000002,0.636,1,1,1
27,0.53,0.84,-0.052000000000000005,0.632,12,3,1
28,0.53,0.7959999999999999,0.016,0.536,12,3,1
29,0.53,0.7879999999999999,0.228,0.48,12,3,1
30,0.53,0.836,0.36,0.408,12,3,1
31,0.53,0.8440000000000001,0.17600000000000002,0.48,12,3,1
32,0.53,0.868,0.08,0.516,12,3,1
33,0.53,0.8759999999999999,0.055999999999999994,0.508,12,3,1
34,0.53,0.8640000000000001,0.048,0.496,12,3,1
35,0.53,0.84,0.048,0.47200000000000003,12,3,1
36,0.53,0.828,0.048,0.47200000000000003,12,3,1
37,0.53,0.8320000000000001,0.044000000000000004,0.48,12,3,1
38,0.53,0.836,0.036000000000000004,0.49200000000000005,12,3,1
39,0.53,0.848,0.036000000000000004,0.496,12,3,1
40,0.53,0.852,0.044000000000000004,0.47600000000000003,12,3,1
41,0.53,0.8440000000000001,0.04,0.46,12,3,1
42,0.53,0.856,0.027999999999999997,0.456,12,3,1
43,0.53,0.852,0.024,0.456,12,3,1
44,0.53,0.88,0.024,0.456,12,3,1
45,0.53,0.888,0.008,0.444,12,3,1
46,0.53,0.884,0.004,0.456,12,3,1
47,0.53,0.88,0.008,0.444,12,3,1
48,0.53,0.88,0.02,0.444,0,0,1
49,0.53,0.888,0.048,0.44,0,0,1
50,0.53,0.8959999999999999,0.06,0.41200000000000003,0,0,1
51,0.53,0.9,0.052000000000000005,0.41200000000000003,0,0,1
52,0.53,0.912,0.032,0.40399999999999997,0,0,1
53,0.53,0.92,0.048,0.41600000000000004,0,0,1
54,0.53,0.924,0.068,0.42,0,0,1
55,0.53,0.9440000000000001,0.076,0.38,0,0,1
56,0.53,0.9440000000000001,0.084,0.36,0,0,1
57,0.53,0.9079999999999999,0.07200000000000001,0.38799999999999996,0,0,1
58,0.53,0.872,0.092,0.436,0,0,1
59,0.53,0.872,0.084,0.452,0,0,1
60,0.53,0.8640000000000001,0.052000000000000005,0.47200000000000003,0,0,1
61,0.53,0.8320000000000001,0.02,0.47200000000000003,0,0,1
62,0.53,0.792,0.004,0.47200000000000003,0,0,1
63,0.53,0.7879999999999999,0.02,0.496,0,0,1
64,0.53,0.7879999999999999,0.032,0.528,0,0,1
65,0.53,0.768,0.016,0.5479999999999999,0,0,1
66,0.53,0.7959999999999999,0.016,0.552,0,0,1
67,0.53,0.848,0.008,0.52,0,0,1
68,0.5,0.852,0.027999999999999997,0.5,0,0,1
69,0.53,0.848,0.036000000000000004,0.488,0,0,1
70,0.53,0.84,0.02,0.47600000000000003,0,0,1
71,0.53,0.8320000000000001,0.004,0.47600000000000003,0,0,1
72,0.53,0.84,-0.008,0.46799999999999997,0,0,1
73,0.53,0.872,-0.012,0.46,0,0,1
74,0.53,0.904,-0.012,0.428,0,0,1
75,0.53,0.912,0.0,0.41600000000000004,0,0,1
76,0.53,0.9079999999999999,-0.008,0.42,0,0,1
77,0.5,0.912,0.008,0.424,0,0,1
78,0.53,0.9159999999999999,0.004,0.408,0,0,1
79,0.53,0.92,0.004,0.41200000000000003,0,0,1
80,0.53,0.932,0.004,0.40399999999999997,0,0,1
81,0.53,0.9279999999999999,0.004,0.38,0,0,1
82,0.53,0.904,0.008,0.37200000000000005,0,0,1
83,0.53,0.924,0.032,0.368,0,0,1
84,0.53,0.968,0.004,0.384,0,0,1
85,0.53,1.056,-0.027999999999999997,0.392,0,0,1
86,0.53,1.172,-0.024,0.316,0,0,1
87,0.53,1.1,-0.008,0.268,0,0,1
88,0.53,1.012,0.048,0.264,0,0,1
89,0.53,0.956,0.16399999999999998,0.256,0,0,1
90,0.53,0.9640000000000001,0.21600000000000003,0.23199999999999998,0,0,1
91,0.5,1.004,0.16,0.268,0,0,1
92,0.53,1.056,0.092,0.22,0,0,1
93,0.5,1.044,0.07200000000000001,0.188,1,1,1
94,0.5,0.852,0.008,0.184,1,1,1
95,0.5,0.6759999999999999,0.08,0.312,1,1,1
96,0.5,0.23600000000000002,-0.027999999999999997,0.596,1,1,1
97,0.53,0.11599999999999999,0.22399999999999998,0.892,1,1,1
98,0.53,0.07200000000000001,0.78,0.988,1,1,1
99,0.53,0.2,0.8640000000000001,1.092,1,1,1
100,0.53,0.22,0.836,1.3319999999999999,1,1,1
101,0.53,0.11199999999999999,0.084,0.8959999999999999,1,1,1
102,0.53,-0.068,-0.7879999999999999,0.7040000000000001,1,1,1
103,0.53,0.22,-0.56,0.132,1,1,1
104,0.53,0.212,-0.47600000000000003,0.064,1,1,1
105,0.53,0.632,-0.068,0.012,1,1,1
106,0.53,0.988,0.14800000000000002,0.18,1,1,1
107,0.53,1.364,1.1159999999999999,0.7,1,1,1
108,0.53,1.268,1.1,0.38,1,1,1
109,0.53,0.7,0.528,0.34,1,1,1
110,0.53,0.272,0.252,0.728,1,1,1
111,0.53,-0.22,0.12,0.8240000000000001,1,1,1
112,0.53,0.027999999999999997,0.9,1.128,1,1,1
113,0.53,0.04,1.1640000000000001,1.484,1,1,1
114,0.53,-0.068,-0.192,0.608,1,1,1
115,0.53,0.012,-0.82,0.2,1,1,1
116,0.53,0.092,-0.7240000000000001,0.21600000000000003,1,1,1
117,0.53,0.08800000000000001,-0.556,-0.14400000000000002,1,1,1
118,0.53,0.8440000000000001,0.055999999999999994,-0.10400000000000001,1,1,1
119,0.53,1.188,-0.124,-0.11599999999999999,1,1,1
120,0.53,1.3519999999999999,0.972,1.172,1,1,1
121,0.5,0.78,0.552,0.732,1,1,1
122,0.5,0.204,-0.136,1.44,1,1,1
123,0.53,-0.008,-0.16,1.768,1,1,1
124,0.53,0.016,0.544,2.388,1,1,1
125,0.53,0.42,0.436,1.6840000000000002,1,1,1
126,0.53,0.252,0.21600000000000003,0.972,1,1,1
127,0.53,0.408,-0.016,0.172,1,1,1
128,0.53,0.488,0.204,0.256,1,1,1
129,0.53,1.276,-0.048,0.02,1,1,1
130,0.53,1.5719999999999998,-0.168,0.024,1,1,1
131,0.5,1.6159999999999999,-0.11199999999999999,0.016,1,1,1
132,0.5,1.496,-0.22399999999999998,-0.42,1,1,1
133,0.5,0.8959999999999999,-0.24,-0.66,1,1,1
134,0.5,0.256,-0.092,-0.88,1,1,1
135,0.5,0.29600000000000004,0.304,-0.28800000000000003,1,1,1
136,0.5,0.256,0.16399999999999998,-0.048,1,1,1
137,0.46,-0.14400000000000002,0.084,0.32,1,1,1
138,0.5,0.184,0.044000000000000004,0.7440000000000001,1,1,1
139,0.53,0.764,-0.292,1.1159999999999999,1,1,1
140,0.53,0.92,0.08800000000000001,1.432,1,1,1
141,0.53,0.956,-0.392,0.9440000000000001,1,1,1
142,0.53,0.6,0.064,0.66,1,1,1
143,0.53,0.048,-0.18,0.3,1,1,1
144,0.53,-0.064,-0.564,0.124,1,1,1
145,0.53,0.304,-0.728,0.2,1,1,1
146,0.53,0.40399999999999997,-0.256,0.596,1,1,1
147,0.53,0.604,0.276,0.78,1,1,1
