,number,value,depth,x,y,z,behaviour,type,place
0,1,1,3.06,-0.544,-0.49200000000000005,0.49200000000000005,7,1,-1
1,1,1,3.03,-0.584,-0.488,0.556,7,1,-1
2,1,1,3.0,-0.556,-0.484,0.628,7,1,-1
3,1,1,3.0,-0.512,-0.488,0.672,7,1,-1
4,1,1,2.96,-0.43200000000000005,-0.47200000000000003,0.6759999999999999,7,1,-1
5,1,1,3.0,-0.392,-0.48,0.728,7,1,-1
6,1,1,2.96,-0.376,-0.5,0.728,7,1,-1
7,1,1,2.93,-0.332,-0.528,0.7120000000000001,7,1,-1
8,1,1,2.93,-0.24,-0.552,0.664,7,1,-1
9,1,1,2.93,-0.212,-0.58,0.6559999999999999,7,1,-1
10,1,1,2.9,-0.2,-0.604,0.664,7,1,-1
11,1,1,2.9,-0.132,-0.632,0.652,7,1,-1
12,1,1,2.87,-0.055999999999999994,-0.652,0.664,7,1,-1
13,1,1,2.9,0.124,-0.628,0.5920000000000001,7,1,-1
14,1,1,2.84,-0.016,-0.632,0.684,7,1,-1
15,1,1,2.87,0.12,-0.732,0.612,7,1,-1
16,1,1,2.84,0.204,-0.6759999999999999,0.612,7,1,-1
17,1,1,2.84,0.23199999999999998,-0.604,0.6679999999999999,7,1,-1
18,1,1,2.9,0.272,-0.684,0.62,7,1,-1
19,1,1,2.81,0.184,-0.66,0.652,7,1,-1
20,1,1,2.87,0.308,-0.612,0.64,7,1,-1
21,1,1,2.84,0.284,-0.604,0.612,7,1,-1
22,1,1,2.87,0.26,-0.616,0.648,7,1,-1
23,1,1,2.87,0.276,-0.596,0.7,7,1,-1
24,1,1,2.87,0.32799999999999996,-0.604,0.684,7,1,-1
25,1,1,2.87,0.308,-0.664,0.62,7,1,-1
26,1,1,2.81,0.32,-0.648,0.632,7,1,-1
27,1,1,2.84,0.268,-0.636,0.644,7,1,-1
28,1,1,2.81,0.272,-0.604,0.7,7,1,-1
29,1,1,2.81,0.248,-0.628,0.696,7,1,-1
30,1,1,2.84,0.204,-0.628,0.716,7,1,-1
31,1,1,2.81,0.22399999999999998,-0.604,0.7120000000000001,7,1,-1
32,1,1,2.84,0.22,-0.644,0.708,7,1,-1
33,1,1,2.84,0.228,-0.608,0.7040000000000001,7,1,-1
