,depth,x,y,z,behaviour,type,place
0,0.68,0.768,0.01,0.636,12,3,1
1,0.68,0.7559999999999999,0.018000000000000002,0.648,12,3,1
2,0.68,0.7559999999999999,0.015,0.632,12,3,1
3,0.71,0.802,-0.032,0.628,12,3,1
4,0.68,0.848,-0.065,0.662,12,3,1
5,0.68,0.79,-0.047,0.71,12,3,1
6,0.68,0.715,0.062,0.728,12,3,1
7,0.68,0.65,0.04,0.7170000000000001,12,3,1
8,0.68,0.5920000000000001,0.054000000000000006,0.705,12,3,1
9,0.71,0.607,0.057999999999999996,0.706,12,3,1
10,0.68,0.607,-0.019,0.635,12,3,1
11,0.68,0.634,0.025,0.6970000000000001,12,3,1
12,0.68,0.644,0.067,0.727,12,3,1
13,0.68,0.644,0.046,0.71,12,3,1
14,0.68,0.6509999999999999,0.035,0.7090000000000001,12,3,1
15,0.68,0.6829999999999999,0.035,0.726,12,3,1
16,0.68,0.682,0.040999999999999995,0.706,12,3,1
17,0.68,0.6859999999999999,0.048,0.706,12,3,1
18,0.68,0.6890000000000001,0.042,0.6759999999999999,12,3,1
19,0.68,0.7140000000000001,0.086,0.677,12,3,1
20,0.71,0.7290000000000001,0.08900000000000001,0.693,12,3,1
21,0.68,0.74,0.08800000000000001,0.679,12,3,1
22,0.68,0.7390000000000001,0.087,0.6809999999999999,12,3,1
23,0.71,0.732,0.069,0.643,12,3,1
24,0.68,0.72,0.052000000000000005,0.7070000000000001,12,3,1
25,0.68,0.71,0.065,0.687,12,3,1
26,0.68,0.718,0.021,0.68,12,3,1
27,0.68,0.662,-0.044000000000000004,0.662,12,3,1
28,0.68,0.655,-0.07200000000000001,0.604,12,3,1
29,0.68,0.779,-0.16399999999999998,0.564,12,3,1
30,0.68,0.868,-0.17,0.518,12,3,1
31,0.68,0.93,-0.162,0.525,12,3,1
32,0.68,0.9740000000000001,-0.17,0.52,12,3,1
33,0.68,0.902,-0.157,0.45799999999999996,12,3,1
34,0.68,0.919,-0.204,0.45799999999999996,12,3,1
35,0.68,0.8809999999999999,-0.233,0.48,12,3,1
36,0.68,0.845,0.261,0.7020000000000001,12,3,1
37,0.68,0.67,0.233,0.802,12,3,1
38,0.68,0.5820000000000001,0.121,0.727,12,3,1
39,0.68,0.526,0.139,0.696,12,3,1
40,0.68,0.52,0.172,0.727,12,3,1
41,0.68,0.61,0.192,0.725,12,3,1
42,0.68,0.662,0.163,0.659,12,3,1
43,0.68,0.74,0.095,0.62,12,3,1
44,0.68,0.847,0.003,0.5660000000000001,12,3,1
45,0.68,0.9259999999999999,-0.08199999999999999,0.604,12,3,1
46,0.68,0.973,-0.19399999999999998,0.536,12,3,1
47,0.68,0.9590000000000001,-0.22899999999999998,0.58,12,3,1
48,0.68,0.919,-0.282,0.514,12,3,1
49,0.71,0.912,-0.205,0.531,12,3,1
50,0.71,0.818,-0.16399999999999998,0.609,12,3,1
51,0.68,0.7909999999999999,-0.166,0.609,12,3,1
52,0.68,0.71,0.10300000000000001,0.718,12,3,1
53,0.68,0.433,0.044000000000000004,0.777,12,3,1
54,0.68,0.389,-0.012,0.825,12,3,1
55,0.68,0.425,-0.157,0.875,12,3,1
56,0.68,0.456,-0.16899999999999998,0.898,12,3,1
57,0.68,0.456,-0.214,0.866,0,0,1
58,0.68,0.418,-0.11699999999999999,0.799,0,0,1
59,0.68,0.474,0.027999999999999997,0.856,0,0,1
60,0.68,0.462,0.134,0.851,0,0,1
61,0.68,0.506,0.196,0.774,0,0,1
62,0.68,0.569,0.22399999999999998,0.718,0,0,1
63,0.68,0.5820000000000001,0.275,0.7829999999999999,0,0,1
64,0.68,0.604,0.257,0.759,0,0,1
65,0.68,0.5589999999999999,-0.008,0.856,0,0,1
66,0.68,0.524,-0.092,0.8909999999999999,0,0,1
67,0.68,0.5710000000000001,-0.095,0.86,0,0,1
68,0.68,0.55,-0.087,0.816,0,0,1
