"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.moving",1,"1.Travelling","00:00:00.04","2014-12-15 15:42:14.00",0.65,0.857,-0.424,0.147,"moving","Travelling","land","land","moving",2014-12-15 15:42:14.00,"22-08-14"
1,"1.moving",1,"1.Travelling","7844","2014-12-15 15:42:14.00",0.65,0.669,-0.464,0.351,"moving","Travelling","land","land","",2014-12-15 15:42:14.00,"22-08-14"
1,"1.moving",1,"1.Travelling","7845","2014-12-15 15:42:14.02",0.65,0.667,-0.489,0.343,"moving","Travelling","land","land","",2014-12-15 15:42:14.02,"22-08-14"
1,"1.moving",1,"1.Travelling","7846","2014-12-15 15:42:14.13",0.65,0.95,-0.493,0.161,"moving","Travelling","land","land","",2014-12-15 15:42:14.13,"22-08-14"
1,"1.moving",1,"1.Travelling","7847","2014-12-15 15:42:14.17",0.65,0.725,-0.636,0.027,"moving","Travelling","land","land","",2014-12-15 15:42:14.17,"22-08-14"
1,"1.moving",1,"1.Travelling","7848","2014-12-15 15:42:14.21",0.65,0.829,-0.336,0.202,"moving","Travelling","land","land","",2014-12-15 15:42:14.21,"22-08-14"
1,"1.moving",1,"1.Travelling","7849","2014-12-15 15:42:14.25",0.65,0.815,-0.207,0.35,"moving","Travelling","land","land","",2014-12-15 15:42:14.25,"22-08-14"
1,"1.moving",1,"1.Travelling","7850","2014-12-15 15:42:14.25",0.65,1.276,0.352,0.482,"moving","Travelling","land","land","",2014-12-15 15:42:14.25,"22-08-14"
1,"1.moving",1,"1.Travelling","7851","2014-12-15 15:42:14.28",0.65,0.778,-0.223,0.584,"moving","Travelling","land","land","",2014-12-15 15:42:14.28,"22-08-14"
1,"1.moving",1,"1.Travelling","7852","2014-12-15 15:42:14.38",0.65,0.876,-0.437,0.658,"moving","Travelling","land","land","",2014-12-15 15:42:14.38,"22-08-14"
1,"1.moving",1,"1.Travelling","7853","2014-12-15 15:42:14.42",0.65,0.555,-0.587,0.352,"moving","Travelling","land","land","",2014-12-15 15:42:14.42,"22-08-14"
1,"1.moving",1,"1.Travelling","7854","2014-12-15 15:42:14.46",0.65,0.501,-1.313,0.323,"moving","Travelling","land","land","",2014-12-15 15:42:14.46,"22-08-14"
1,"1.moving",1,"1.Travelling","7855","2014-12-15 15:42:14.50",0.65,0.034,-1.378,0.486,"moving","Travelling","land","land","",2014-12-15 15:42:14.50,"22-08-14"
1,"1.moving",1,"1.Travelling","7856","2014-12-15 15:42:14.50",0.65,-0.172,-1.173,0.677,"moving","Travelling","land","land","",2014-12-15 15:42:14.50,"22-08-14"
1,"1.moving",1,"1.Travelling","7857","2014-12-15 15:42:14.53",0.65,-0.156,-0.746,0.549,"moving","Travelling","land","land","",2014-12-15 15:42:14.53,"22-08-14"
1,"1.moving",1,"1.Travelling","7858","2014-12-15 15:42:14.63",0.65,0.181,-0.432,0.224,"moving","Travelling","land","land","",2014-12-15 15:42:14.63,"22-08-14"
1,"1.moving",1,"1.Travelling","7859","2014-12-15 15:42:14.67",0.65,-0.09,-0.487,0.414,"moving","Travelling","land","land","",2014-12-15 15:42:14.67,"22-08-14"
1,"1.moving",1,"1.Travelling","7860","2014-12-15 15:42:14.71",0.65,0.274,-0.327,0.081,"moving","Travelling","land","land","",2014-12-15 15:42:14.71,"22-08-14"
1,"1.moving",1,"1.Travelling","7861","2014-12-15 15:42:14.75",0.65,0.276,0.091,-0.065,"moving","Travelling","land","land","",2014-12-15 15:42:14.75,"22-08-14"
1,"1.moving",1,"1.Travelling","7862","2014-12-15 15:42:14.75",0.65,0.572,0.066,0.396,"moving","Travelling","land","land","",2014-12-15 15:42:14.75,"22-08-14"
1,"1.moving",1,"1.Travelling","7863","2014-12-15 15:42:14.78",0.65,0.259,-0.064,0.013,"moving","Travelling","land","land","",2014-12-15 15:42:14.78,"22-08-14"
1,"1.moving",1,"1.Travelling","7864","2014-12-15 15:42:14.88",0.65,0.503,-1.052,-0.754,"moving","Travelling","land","land","",2014-12-15 15:42:14.88,"22-08-14"
1,"1.moving",1,"1.Travelling","7865","2014-12-15 15:42:14.92",0.65,0.296,0.077,0.339,"moving","Travelling","land","land","",2014-12-15 15:42:14.92,"22-08-14"
1,"1.moving",1,"1.Travelling","7866","2014-12-15 15:42:14.97",0.65,0.09,0.731,1.099,"moving","Travelling","land","land","",2014-12-15 15:42:14.97,"22-08-14"
1,"1.moving",1,"1.Travelling","7867","2014-12-15 15:42:15.00",0.65,-0.194,-0.064,0.651,"moving","Travelling","land","land","",2014-12-15 15:42:15.00,"22-08-14"
1,"1.moving",1,"1.Travelling","7868","2014-12-15 15:42:15.00",0.65,0.482,-0.355,0.433,"moving","Travelling","land","land","",2014-12-15 15:42:15.00,"22-08-14"
1,"1.moving",1,"1.Travelling","7869","2014-12-15 15:42:15.03",0.65,0.429,-0.092,0.741,"moving","Travelling","land","land","",2014-12-15 15:42:15.03,"22-08-14"
1,"1.moving",1,"1.Travelling","7870","2014-12-15 15:42:15.13",0.65,1.235,-0.208,0.579,"moving","Travelling","land","land","",2014-12-15 15:42:15.13,"22-08-14"
1,"1.moving",1,"1.Travelling","7871","2014-12-15 15:42:15.18",0.65,1.638,0.916,1.197,"moving","Travelling","land","land","",2014-12-15 15:42:15.18,"22-08-14"
1,"1.moving",1,"1.Travelling","7872","2014-12-15 15:42:15.22",0.65,1.064,0.454,0.959,"moving","Travelling","land","land","",2014-12-15 15:42:15.22,"22-08-14"
1,"1.moving",1,"1.Travelling","7873","2014-12-15 15:42:15.25",0.65,0.43,0.659,0.935,"moving","Travelling","land","land","",2014-12-15 15:42:15.25,"22-08-14"
1,"1.moving",1,"1.Travelling","7874","2014-12-15 15:42:15.25",0.65,-0.151,0.194,1.017,"moving","Travelling","land","land","",2014-12-15 15:42:15.25,"22-08-14"
1,"1.moving",1,"1.Travelling","7875","2014-12-15 15:42:15.28",0.65,-0.223,-0.293,1.016,"moving","Travelling","land","land","",2014-12-15 15:42:15.28,"22-08-14"
1,"1.moving",1,"1.Travelling","7876","2014-12-15 15:42:15.39",0.65,-0.314,-0.334,1.041,"moving","Travelling","land","land","",2014-12-15 15:42:15.39,"22-08-14"
1,"1.moving",1,"1.Travelling","7877","2014-12-15 15:42:15.43",0.65,-0.215,-0.644,0.684,"moving","Travelling","land","land","",2014-12-15 15:42:15.43,"22-08-14"
1,"1.moving",1,"1.Travelling","7878","2014-12-15 15:42:15.47",0.65,0.082,-0.524,0.274,"moving","Travelling","land","land","",2014-12-15 15:42:15.47,"22-08-14"
1,"1.moving",1,"1.Travelling","7879","2014-12-15 15:42:15.50",0.65,0.31,0.758,0.782,"moving","Travelling","land","land","",2014-12-15 15:42:15.50,"22-08-14"
1,"1.moving",1,"1.Travelling","7880","2014-12-15 15:42:15.50",0.65,0.635,1.165,1.036,"moving","Travelling","land","land","",2014-12-15 15:42:15.50,"22-08-14"
1,"1.moving",1,"1.Travelling","7881","2014-12-15 15:42:15.54",0.65,0.854,0.697,1.17,"moving","Travelling","land","land","",2014-12-15 15:42:15.54,"22-08-14"
1,"1.moving",1,"1.Travelling","7882","2014-12-15 15:42:15.64",0.65,0.515,-0.177,1.063,"moving","Travelling","land","land","",2014-12-15 15:42:15.64,"22-08-14"
1,"1.moving",1,"1.Travelling","7883","2014-12-15 15:42:15.68",0.65,0.434,-0.046,0.973,"moving","Travelling","land","land","",2014-12-15 15:42:15.68,"22-08-14"
1,"1.moving",1,"1.Travelling","7884","2014-12-15 15:42:15.72",0.65,0.163,-0.147,0.933,"moving","Travelling","land","land","",2014-12-15 15:42:15.72,"22-08-14"
1,"1.moving",1,"1.Travelling","7885","2014-12-15 15:42:15.75",0.65,-0.068,-0.216,0.708,"moving","Travelling","land","land","",2014-12-15 15:42:15.75,"22-08-14"
1,"1.moving",1,"1.Travelling","7886","2014-12-15 15:42:15.75",0.65,-0.042,-0.405,0.666,"moving","Travelling","land","land","",2014-12-15 15:42:15.75,"22-08-14"
1,"1.moving",1,"1.Travelling","7887","2014-12-15 15:42:15.79",0.65,-0.373,-0.155,1.031,"moving","Travelling","land","land","",2014-12-15 15:42:15.79,"22-08-14"
1,"1.moving",1,"1.Travelling","7888","2014-12-15 15:42:15.89",0.65,-0.138,-0.369,0.793,"moving","Travelling","land","land","",2014-12-15 15:42:15.89,"22-08-14"
1,"1.moving",1,"1.Travelling","7889","2014-12-15 15:42:15.93",0.65,0.258,-0.413,0.708,"moving","Travelling","land","land","",2014-12-15 15:42:15.93,"22-08-14"
1,"1.moving",1,"1.Travelling","7890","2014-12-15 15:42:15.97",0.65,0.285,-0.572,0.816,"moving","Travelling","land","land","",2014-12-15 15:42:15.97,"22-08-14"
1,"1.moving",1,"1.Travelling","7891","2014-12-15 15:42:16.00",0.65,-0.038,0.274,0.75,"moving","Travelling","land","land","",2014-12-15 15:42:16.00,"22-08-14"
1,"1.moving",1,"1.Travelling","7892","2014-12-15 15:42:16.00",0.65,0.32,0.816,0.995,"moving","Travelling","land","land","",2014-12-15 15:42:16.00,"22-08-14"
1,"1.moving",1,"1.Travelling","7893","2014-12-15 15:42:16.04",0.65,0.266,0.699,0.978,"moving","Travelling","land","land","",2014-12-15 15:42:16.04,"22-08-14"
