"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.swimming",1,"1.Travelling","00:00.0","2014-09-03 09:01:56.00",1,-0.308,0.196,0.948,"swimming","Travelling","water","surface","swimming",2014-09-03 09:01:56.00,"04-09-14"
1,"1.swimming",1,"1.Travelling","00:00.0","2014-09-03 09:01:56.00",1.03,-0.368,0.224,1.044,"swimming","Travelling","water","surface","",2014-09-03 09:01:56.00,"04-09-14"
1,"1.swimming",1,"1.Travelling","7033","2014-09-03 09:01:56.01",1.06,-0.344,0.232,1.02,"swimming","Travelling","water","surface","",2014-09-03 09:01:56.01,"04-09-14"
1,"1.swimming",1,"1.Travelling","7034","2014-09-03 09:01:56.05",1.03,-0.312,0.22,0.972,"swimming","Travelling","water","surface","",2014-09-03 09:01:56.05,"04-09-14"
1,"1.swimming",1,"1.Travelling","7035","2014-09-03 09:01:56.16",1.03,-0.24,0.26,0.948,"swimming","Travelling","water","surface","",2014-09-03 09:01:56.16,"04-09-14"
1,"1.swimming",1,"1.Travelling","7036","2014-09-03 09:01:56.20",1.03,-0.172,0.348,0.952,"swimming","Travelling","water","surface","",2014-09-03 09:01:56.20,"04-09-14"
1,"1.swimming",1,"1.Travelling","7037","2014-09-03 09:01:56.24",1.03,-0.148,0.324,0.908,"swimming","Travelling","water","surface","",2014-09-03 09:01:56.24,"04-09-14"
1,"1.swimming",1,"1.Travelling","7038","2014-09-03 09:01:56.25",1.03,-0.128,0.264,0.908,"swimming","Travelling","water","surface","",2014-09-03 09:01:56.25,"04-09-14"
1,"1.swimming",1,"1.Travelling","7039","2014-09-03 09:01:56.25",1.03,-0.152,0.248,0.88,"swimming","Travelling","water","surface","",2014-09-03 09:01:56.25,"04-09-14"
1,"1.swimming",1,"1.Travelling","7040","2014-09-03 09:01:56.29",1.03,-0.16,0.26,0.904,"swimming","Travelling","water","surface","",2014-09-03 09:01:56.29,"04-09-14"
1,"1.swimming",1,"1.Travelling","7041","2014-09-03 09:01:56.40",1.03,-0.104,0.288,0.944,"swimming","Travelling","water","surface","",2014-09-03 09:01:56.40,"04-09-14"
1,"1.swimming",1,"1.Travelling","7042","2014-09-03 09:01:56.44",1.03,-0.132,0.296,0.928,"swimming","Travelling","water","surface","",2014-09-03 09:01:56.44,"04-09-14"
