"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.moving",1,"1.Travelling","00:00:00.04","2014-09-03 10:35:26.00",0.9,0.716,-0.42,0.624,"moving","Travelling","land","land","moving",2014-09-03 10:35:26.00,"15-09-14"
1,"1.moving",1,"1.Travelling","00:00.0","2014-09-03 10:35:26.00",0.9,0.744,-0.408,0.556,"moving","Travelling","land","land","",2014-09-03 10:35:26.00,"15-09-14"
1,"1.moving",1,"1.Travelling","5228","2014-09-03 10:35:26.01",0.9,0.628,-0.392,0.316,"moving","Travelling","land","land","",2014-09-03 10:35:26.01,"15-09-14"
1,"1.moving",1,"1.Travelling","5229","2014-09-03 10:35:26.13",0.9,0.616,-0.476,0.424,"moving","Travelling","land","land","",2014-09-03 10:35:26.13,"15-09-14"
1,"1.moving",1,"1.Travelling","5230","2014-09-03 10:35:26.17",0.9,0.612,-0.488,0.7,"moving","Travelling","land","land","",2014-09-03 10:35:26.17,"15-09-14"
1,"1.moving",1,"1.Travelling","5231","2014-09-03 10:35:26.21",0.9,0.612,-0.764,0.792,"moving","Travelling","land","land","",2014-09-03 10:35:26.21,"15-09-14"
1,"1.moving",1,"1.Travelling","5232","2014-09-03 10:35:26.25",0.9,0.408,0.612,0.344,"moving","Travelling","land","land","",2014-09-03 10:35:26.25,"15-09-14"
1,"1.moving",1,"1.Travelling","5233","2014-09-03 10:35:26.25",0.9,0.652,0.88,0.232,"moving","Travelling","land","land","",2014-09-03 10:35:26.25,"15-09-14"
1,"1.moving",1,"1.Travelling","5234","2014-09-03 10:35:26.27",0.9,0.868,0.616,0.672,"moving","Travelling","land","land","",2014-09-03 10:35:26.27,"15-09-14"
1,"1.moving",1,"1.Travelling","5235","2014-09-03 10:35:26.38",0.9,0.74,0.276,0.664,"moving","Travelling","land","land","",2014-09-03 10:35:26.38,"15-09-14"
1,"1.moving",1,"1.Travelling","5236","2014-09-03 10:35:26.42",0.9,0.756,0.32,0.72,"moving","Travelling","land","land","",2014-09-03 10:35:26.42,"15-09-14"
1,"1.moving",1,"1.Travelling","5237","2014-09-03 10:35:26.46",0.9,0.66,0.328,0.452,"moving","Travelling","land","land","",2014-09-03 10:35:26.46,"15-09-14"
1,"1.moving",1,"1.Travelling","5238","2014-09-03 10:35:26.50",0.9,0.588,0.256,0.336,"moving","Travelling","land","land","",2014-09-03 10:35:26.50,"15-09-14"
1,"1.moving",1,"1.Travelling","5239","2014-09-03 10:35:26.50",0.93,0.488,0.356,0.516,"moving","Travelling","land","land","",2014-09-03 10:35:26.50,"15-09-14"
1,"1.moving",1,"1.Travelling","5240","2014-09-03 10:35:26.52",0.9,0.38,0.712,1.06,"moving","Travelling","land","land","",2014-09-03 10:35:26.52,"15-09-14"
1,"1.moving",1,"1.Travelling","5241","2014-09-03 10:35:26.63",0.9,0.292,0.6,1.06,"moving","Travelling","land","land","",2014-09-03 10:35:26.63,"15-09-14"
1,"1.moving",1,"1.Travelling","5242","2014-09-03 10:35:26.67",0.9,0.08,0.288,1.128,"moving","Travelling","land","land","",2014-09-03 10:35:26.67,"15-09-14"
1,"1.moving",1,"1.Travelling","5243","2014-09-03 10:35:26.71",0.9,-0.172,0.292,0.848,"moving","Travelling","land","land","",2014-09-03 10:35:26.71,"15-09-14"
1,"1.moving",1,"1.Travelling","5244","2014-09-03 10:35:26.75",0.9,-0.272,0.096,1.096,"moving","Travelling","land","land","",2014-09-03 10:35:26.75,"15-09-14"
1,"1.moving",1,"1.Travelling","5245","2014-09-03 10:35:26.75",0.9,-0.192,-0.404,1.352,"moving","Travelling","land","land","",2014-09-03 10:35:26.75,"15-09-14"
1,"1.moving",1,"1.Travelling","5246","2014-09-03 10:35:26.77",0.9,0.412,-0.52,1.58,"moving","Travelling","land","land","",2014-09-03 10:35:26.77,"15-09-14"
1,"1.moving",1,"1.Travelling","5247","2014-09-03 10:35:26.88",0.9,0.592,-0.452,1.456,"moving","Travelling","land","land","",2014-09-03 10:35:26.88,"15-09-14"
1,"1.moving",1,"1.Travelling","5248","2014-09-03 10:35:26.92",0.9,0.28,-0.6,1.168,"moving","Travelling","land","land","",2014-09-03 10:35:26.92,"15-09-14"
1,"1.moving",1,"1.Travelling","5249","2014-09-03 10:35:26.97",0.9,0.14,-0.456,0.632,"moving","Travelling","land","land","",2014-09-03 10:35:26.97,"15-09-14"
1,"1.moving",1,"1.Travelling","5250","2014-09-03 10:35:27.00",0.9,-0.168,-0.224,-0.216,"moving","Travelling","land","land","",2014-09-03 10:35:27.00,"15-09-14"
1,"1.moving",1,"1.Travelling","5251","2014-09-03 10:35:27.00",0.9,0.12,0.36,-0.156,"moving","Travelling","land","land","",2014-09-03 10:35:27.00,"15-09-14"
1,"1.moving",1,"1.Travelling","5252","2014-09-03 10:35:27.02",0.9,0.668,0.528,0.776,"moving","Travelling","land","land","",2014-09-03 10:35:27.02,"15-09-14"
1,"1.moving",1,"1.Travelling","5253","2014-09-03 10:35:27.13",0.9,0.792,-0.78,-0.476,"moving","Travelling","land","land","",2014-09-03 10:35:27.13,"15-09-14"
1,"1.moving",1,"1.Travelling","5254","2014-09-03 10:35:27.18",0.9,1.084,0.536,-0.144,"moving","Travelling","land","land","",2014-09-03 10:35:27.18,"15-09-14"
1,"1.moving",1,"1.Travelling","5255","2014-09-03 10:35:27.22",0.9,0.94,0.532,-0.056,"moving","Travelling","land","land","",2014-09-03 10:35:27.22,"15-09-14"
