"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.sitting",1,"1.Resting","00:00:00.04","2014-09-03 09:13:40.00",0.43,0.844,-0.14,0.484,"sitting","Resting","land","land","sitting",2014-09-03 09:13:40.00,"10-09-14"
1,"1.sitting",1,"1.Resting","00:00.0","2014-09-03 09:13:40.00",0.43,0.848,-0.124,0.484,"sitting","Resting","land","land","",2014-09-03 09:13:40.00,"10-09-14"
1,"1.sitting",1,"1.Resting","9317","2014-09-03 09:13:40.01",0.43,0.852,-0.14,0.48,"sitting","Resting","land","land","",2014-09-03 09:13:40.01,"10-09-14"
1,"1.sitting",1,"1.Resting","9318","2014-09-03 09:13:40.13",0.43,0.848,-0.164,0.468,"sitting","Resting","land","land","",2014-09-03 09:13:40.13,"10-09-14"
1,"1.sitting",1,"1.Resting","9319","2014-09-03 09:13:40.17",0.43,0.86,-0.18,0.468,"sitting","Resting","land","land","",2014-09-03 09:13:40.17,"10-09-14"
1,"1.sitting",1,"1.Resting","9320","2014-09-03 09:13:40.21",0.43,0.852,-0.196,0.468,"sitting","Resting","land","land","",2014-09-03 09:13:40.21,"10-09-14"
1,"1.sitting",1,"1.Resting","9321","2014-09-03 09:13:40.25",0.43,0.852,-0.204,0.46,"sitting","Resting","land","land","",2014-09-03 09:13:40.25,"10-09-14"
1,"1.sitting",1,"1.Resting","9322","2014-09-03 09:13:40.25",0.43,0.856,-0.212,0.448,"sitting","Resting","land","land","",2014-09-03 09:13:40.25,"10-09-14"
1,"1.sitting",1,"1.Resting","9323","2014-09-03 09:13:40.27",0.43,0.856,-0.224,0.444,"sitting","Resting","land","land","",2014-09-03 09:13:40.27,"10-09-14"
1,"1.sitting",1,"1.Resting","9324","2014-09-03 09:13:40.38",0.43,0.852,-0.228,0.448,"sitting","Resting","land","land","",2014-09-03 09:13:40.38,"10-09-14"
1,"1.sitting",1,"1.Resting","9325","2014-09-03 09:13:40.42",0.43,0.844,-0.236,0.444,"sitting","Resting","land","land","",2014-09-03 09:13:40.42,"10-09-14"
1,"1.sitting",1,"1.Resting","9326","2014-09-03 09:13:40.46",0.43,0.828,-0.236,0.44,"sitting","Resting","land","land","",2014-09-03 09:13:40.46,"10-09-14"
1,"1.sitting",1,"1.Resting","9327","2014-09-03 09:13:40.50",0.43,0.824,-0.236,0.448,"sitting","Resting","land","land","",2014-09-03 09:13:40.50,"10-09-14"
1,"1.sitting",1,"1.Resting","9328","2014-09-03 09:13:40.50",0.43,0.84,-0.232,0.424,"sitting","Resting","land","land","",2014-09-03 09:13:40.50,"10-09-14"
1,"1.sitting",1,"1.Resting","9329","2014-09-03 09:13:40.52",0.43,0.84,-0.268,0.42,"sitting","Resting","land","land","",2014-09-03 09:13:40.52,"10-09-14"
1,"1.sitting",1,"1.Resting","9330","2014-09-03 09:13:40.63",0.43,0.836,-0.284,0.424,"sitting","Resting","land","land","",2014-09-03 09:13:40.63,"10-09-14"
1,"1.sitting",1,"1.Resting","9331","2014-09-03 09:13:40.67",0.43,0.84,-0.308,0.392,"sitting","Resting","land","land","",2014-09-03 09:13:40.67,"10-09-14"
1,"1.sitting",1,"1.Resting","9332","2014-09-03 09:13:40.71",0.43,0.88,-0.332,0.372,"sitting","Resting","land","land","",2014-09-03 09:13:40.71,"10-09-14"
1,"1.sitting",1,"1.Resting","9333","2014-09-03 09:13:40.75",0.43,0.888,-0.332,0.348,"sitting","Resting","land","land","",2014-09-03 09:13:40.75,"10-09-14"
1,"1.sitting",1,"1.Resting","9334","2014-09-03 09:13:40.75",0.43,0.912,-0.348,0.42,"sitting","Resting","land","land","",2014-09-03 09:13:40.75,"10-09-14"
1,"1.sitting",1,"1.Resting","9335","2014-09-03 09:13:40.77",0.43,0.908,-0.388,0.368,"sitting","Resting","land","land","",2014-09-03 09:13:40.77,"10-09-14"
1,"1.sitting",1,"1.Resting","9336","2014-09-03 09:13:40.88",0.43,0.936,-0.416,0.308,"sitting","Resting","land","land","",2014-09-03 09:13:40.88,"10-09-14"
1,"1.sitting",1,"1.Resting","9337","2014-09-03 09:13:40.92",0.43,1.004,-0.356,0.352,"sitting","Resting","land","land","",2014-09-03 09:13:40.92,"10-09-14"
1,"1.sitting",1,"1.Resting","9338","2014-09-03 09:13:40.97",0.43,1.076,-0.212,0.372,"sitting","Resting","land","land","",2014-09-03 09:13:40.97,"10-09-14"
1,"1.sitting",1,"1.Resting","9339","2014-09-03 09:13:41.00",0.43,1.076,-0.08,0.464,"sitting","Resting","land","land","",2014-09-03 09:13:41.00,"10-09-14"
1,"1.sitting",1,"1.Resting","9340","2014-09-03 09:13:41.00",0.43,0.976,-0.016,0.452,"sitting","Resting","land","land","",2014-09-03 09:13:41.00,"10-09-14"
1,"1.sitting",1,"1.Resting","9341","2014-09-03 09:13:41.02",0.43,0.86,-0.004,0.512,"sitting","Resting","land","land","",2014-09-03 09:13:41.02,"10-09-14"
1,"1.sitting",1,"1.Resting","9342","2014-09-03 09:13:41.13",0.43,0.924,0,0.54,"sitting","Resting","land","land","",2014-09-03 09:13:41.13,"10-09-14"
1,"1.sitting",1,"1.Resting","9343","2014-09-03 09:13:41.18",0.43,0.98,-0.036,0.528,"sitting","Resting","land","land","",2014-09-03 09:13:41.18,"10-09-14"
1,"1.sitting",1,"1.Resting","9344","2014-09-03 09:13:41.22",0.43,0.988,0,0.568,"sitting","Resting","land","land","",2014-09-03 09:13:41.22,"10-09-14"
1,"1.sitting",1,"1.Resting","9345","2014-09-03 09:13:41.25",0.43,0.824,-0.016,0.516,"sitting","Resting","land","land","",2014-09-03 09:13:41.25,"10-09-14"
1,"1.sitting",1,"1.Resting","9346","2014-09-03 09:13:41.25",0.43,0.704,-0.012,0.58,"sitting","Resting","land","land","",2014-09-03 09:13:41.25,"10-09-14"
1,"1.sitting",1,"1.Resting","9347","2014-09-03 09:13:41.27",0.43,0.544,0.092,0.624,"sitting","Resting","land","land","",2014-09-03 09:13:41.27,"10-09-14"
1,"1.sitting",1,"1.Resting","9348","2014-09-03 09:13:41.39",0.43,0.46,0.148,0.812,"sitting","Resting","land","land","",2014-09-03 09:13:41.39,"10-09-14"
1,"1.sitting",1,"1.Resting","9349","2014-09-03 09:13:41.43",0.43,0.42,-0.108,0.844,"sitting","Resting","land","land","",2014-09-03 09:13:41.43,"10-09-14"
1,"1.sitting",1,"1.Resting","9350","2014-09-03 09:13:41.47",0.43,0.376,-0.292,0.656,"sitting","Resting","land","land","",2014-09-03 09:13:41.47,"10-09-14"
1,"1.sitting",1,"1.Resting","9351","2014-09-03 09:13:41.50",0.43,0.468,-0.388,0.624,"sitting","Resting","land","land","",2014-09-03 09:13:41.50,"10-09-14"
1,"1.sitting",1,"1.Resting","9352","2014-09-03 09:13:41.50",0.43,0.54,-0.352,0.7,"sitting","Resting","land","land","",2014-09-03 09:13:41.50,"10-09-14"
1,"1.sitting",1,"1.Resting","9353","2014-09-03 09:13:41.53",0.43,0.608,-0.36,0.744,"sitting","Resting","land","land","",2014-09-03 09:13:41.53,"10-09-14"
1,"1.sitting",1,"1.Resting","9354","2014-09-03 09:13:41.64",0.43,0.68,-0.428,0.644,"sitting","Resting","land","land","",2014-09-03 09:13:41.64,"10-09-14"
1,"1.sitting",1,"1.Resting","9355","2014-09-03 09:13:41.68",0.43,0.676,-0.396,0.62,"sitting","Resting","land","land","",2014-09-03 09:13:41.68,"10-09-14"
1,"1.sitting",1,"1.Resting","9356","2014-09-03 09:13:41.72",0.43,0.616,-0.268,0.328,"sitting","Resting","land","land","",2014-09-03 09:13:41.72,"10-09-14"
1,"1.sitting",1,"1.Resting","9357","2014-09-03 09:13:41.75",0.43,0.764,-0.24,0.436,"sitting","Resting","land","land","",2014-09-03 09:13:41.75,"10-09-14"
1,"1.sitting",1,"1.Resting","9358","2014-09-03 09:13:41.75",0.43,0.588,-0.564,0.92,"sitting","Resting","land","land","",2014-09-03 09:13:41.75,"10-09-14"
1,"1.sitting",1,"1.Resting","9359","2014-09-03 09:13:41.78",0.43,0.308,0.068,0.988,"sitting","Resting","land","land","",2014-09-03 09:13:41.78,"10-09-14"
1,"1.sitting",1,"1.Resting","9360","2014-09-03 09:13:41.89",0.43,0.112,-0.128,0.92,"sitting","Resting","land","land","",2014-09-03 09:13:41.89,"10-09-14"
1,"1.sitting",1,"1.Resting","9361","2014-09-03 09:13:41.93",0.43,-0.208,-0.036,0.952,"sitting","Resting","land","land","",2014-09-03 09:13:41.93,"10-09-14"
1,"1.sitting",1,"1.Resting","9362","2014-09-03 09:13:41.97",0.43,-0.248,0.12,0.728,"sitting","Resting","land","land","",2014-09-03 09:13:41.97,"10-09-14"
1,"1.sitting",1,"1.Resting","9363","2014-09-03 09:13:42.00",0.43,-0.096,0.264,1.04,"sitting","Resting","land","land","",2014-09-03 09:13:42.00,"10-09-14"
1,"1.sitting",1,"1.Resting","9364","2014-09-03 09:13:42.00",0.43,-0.02,0.46,1.152,"sitting","Resting","land","land","",2014-09-03 09:13:42.00,"10-09-14"
1,"1.moving",2,"2.Travelling","9365","2014-09-03 09:13:42.03",0.43,0.08,0.54,1.176,"moving","Travelling","land","land","moving",2014-09-03 09:13:42.03,"10-09-14"
1,"1.moving",2,"2.Travelling","9366","2014-09-03 09:13:42.14",0.43,0.168,0.612,0.82,"moving","Travelling","land","land","",2014-09-03 09:13:42.14,"10-09-14"
1,"1.moving",2,"2.Travelling","9367","2014-09-03 09:13:42.18",0.43,0.12,0.296,0.032,"moving","Travelling","land","land","",2014-09-03 09:13:42.18,"10-09-14"
1,"1.moving",2,"2.Travelling","9368","2014-09-03 09:13:42.23",0.43,0.528,0.012,-0.056,"moving","Travelling","land","land","",2014-09-03 09:13:42.23,"10-09-14"
1,"1.moving",2,"2.Travelling","9369","2014-09-03 09:13:42.25",0.43,0.756,0.148,0.044,"moving","Travelling","land","land","",2014-09-03 09:13:42.25,"10-09-14"
1,"1.moving",2,"2.Travelling","9370","2014-09-03 09:13:42.25",0.43,0.928,-0.144,1.54,"moving","Travelling","land","land","",2014-09-03 09:13:42.25,"10-09-14"
1,"1.moving",2,"2.Travelling","9371","2014-09-03 09:13:42.28",0.43,0.688,-1.736,-0.58,"moving","Travelling","land","land","",2014-09-03 09:13:42.28,"10-09-14"
1,"1.moving",2,"2.Travelling","9372","2014-09-03 09:13:42.39",0.43,0.844,-1.056,-0.348,"moving","Travelling","land","land","",2014-09-03 09:13:42.39,"10-09-14"
1,"1.moving",2,"2.Travelling","9373","2014-09-03 09:13:42.44",0.43,0.572,-0.7,-0.396,"moving","Travelling","land","land","",2014-09-03 09:13:42.44,"10-09-14"
1,"1.moving",2,"2.Travelling","9374","2014-09-03 09:13:42.48",0.43,0.144,-0.56,-0.284,"moving","Travelling","land","land","",2014-09-03 09:13:42.48,"10-09-14"
1,"1.moving",2,"2.Travelling","9375","2014-09-03 09:13:42.50",0.43,-0.392,-0.052,0.132,"moving","Travelling","land","land","",2014-09-03 09:13:42.50,"10-09-14"
