"number","behaviour_event","value","type_event","fps","time","depth","x","y","z","behaviour","type","location","place","raw","date","doe"
1,"1.swimming",1,"1.Travelling","00:00:00.04","2014-09-03 09:34:42.00",1.06,-1.164,0.156,0.18,"swimming","Travelling","water","surface","swimming",2014-09-03 09:34:42.00,"07-09-14"
1,"1.swimming",1,"1.Travelling","00:00.0","2014-09-03 09:34:42.00",1.12,-1.108,0.14,0.236,"swimming","Travelling","water","surface","",2014-09-03 09:34:42.00,"07-09-14"
1,"1.swimming",1,"1.Travelling","29053","2014-09-03 09:34:42.01",1.18,-1.016,0.124,0.296,"swimming","Travelling","water","surface","",2014-09-03 09:34:42.01,"07-09-14"
1,"1.swimming",1,"1.Travelling","29054","2014-09-03 09:34:42.13",1.25,-1.016,0.052,0.36,"swimming","Travelling","water","surface","",2014-09-03 09:34:42.13,"07-09-14"
1,"1.swimming",1,"1.Travelling","29055","2014-09-03 09:34:42.17",1.34,-1.036,0.048,0.388,"swimming","Travelling","water","surface","",2014-09-03 09:34:42.17,"07-09-14"
1,"1.swimming",1,"1.Travelling","29056","2014-09-03 09:34:42.21",1.4,-1.016,0.028,0.4,"swimming","Travelling","water","surface","",2014-09-03 09:34:42.21,"07-09-14"
1,"1.swimming",1,"1.Travelling","29057","2014-09-03 09:34:42.25",1.46,-0.944,-0.052,0.624,"swimming","Travelling","water","surface","",2014-09-03 09:34:42.25,"07-09-14"
1,"1.swimming",1,"1.Travelling","29058","2014-09-03 09:34:42.25",1.53,-0.98,-0.012,0.556,"swimming","Travelling","water","surface","",2014-09-03 09:34:42.25,"07-09-14"
1,"1.swimming",1,"1.Travelling","29059","2014-09-03 09:34:42.27",1.59,-0.984,0.016,0.452,"swimming","Travelling","water","surface","",2014-09-03 09:34:42.27,"07-09-14"
1,"1.swimming",1,"1.Travelling","29060","2014-09-03 09:34:42.38",1.68,-1.084,0.124,0.412,"swimming","Travelling","water","surface","",2014-09-03 09:34:42.38,"07-09-14"
1,"1.swimming",1,"1.Travelling","29061","2014-09-03 09:34:42.42",1.71,-1.12,0.18,0.456,"swimming","Travelling","water","underwater","",2014-09-03 09:34:42.42,"07-09-14"
